N	2gram	Vygotskiy__4	FransuaR
1	и в	20	41
2	и т.п	2	19
3	мы уже	5	18
4	таким образом	25	17
5	в нем	2	16
6	и с	4	16
7	и его	5	13
8	но и	9	13
9	как мы	13	12
10	в этом	24	12
11	уже говорили	2	11
12	все эти	5	11
13	прежде всего	2	10
14	в самом	6	10
15	не только	15	10
16	так как	10	10
17	то что	15	10
18	и на	6	9
19	о том	5	9
20	никогда не	5	8
21	в сущности	4	8
22	в этой	3	8
23	но в	3	8
24	у него	2	7
25	том что	35	7
26	как бы	7	7
27	как и	9	7
28	что в	19	7
29	в его	11	7
30	в следующей	2	6
31	что он	6	6
32	мы видим	10	6
33	один из	3	6
34	вместе с	8	6
35	с помощью	31	6
36	следующей главе	2	6
37	также и	2	6
38	сказать что	6	6
39	то же	16	5
40	так же	11	5
41	и он	2	5
42	а также	2	5
43	из них	4	5
44	так и	5	5
45	в своем	4	5
46	в той	2	5
47	и что	8	5
48	той же	6	5
49	тем что	7	5
50	образов и	2	5
51	в себе	10	5
52	во всем	3	5
53	что это	2	5
54	уже в	6	4
55	все время	4	4
56	с другой	12	4
57	но они	2	4
58	и от	3	4
59	роль в	4	4
60	а затем	2	4
61	именно в	3	4
62	и как	9	4
63	не в	4	4
64	тот же	9	4
65	одной стороны	9	4
66	в ней	2	4
67	даже в	2	4
68	все же	5	4
69	не может	6	4
70	с одной	9	4
71	как в	5	4
72	самом деле	7	4
73	того чтобы	7	4
74	одним из	2	4
75	а в	2	4
76	в результате	8	4
77	в основе	17	4
78	того же	9	4
79	перед нами	5	3
80	с этой	4	3
81	с этим	5	3
82	первый план	4	3
83	на все	3	3
84	на первый	4	3
85	одной из	3	3
86	мы будем	2	3
87	было бы	8	3
88	в начале	2	3
89	никак не	2	3
90	в него	2	3
91	к этим	2	3
92	и для	4	3
93	этом отношении	7	3
94	при этом	12	3
95	и не	8	3
96	те же	6	3
97	они не	2	3
98	того что	10	3
99	мы встречаем	2	3
100	между ними	4	3
101	к нему	2	3
102	в данном	2	3
103	только в	10	3
104	в чем	3	3
105	потому что	12	3
106	все основные	2	2
107	не могут	3	2
108	что если	2	2
109	в частности	5	2
110	связана с	2	2
111	в этих	3	2
112	понятно что	2	2
113	и во	3	2
114	одного и	6	2
115	что все	3	2
116	с более	2	2
117	стороны и	2	2
118	если мы	10	2
119	для нас	4	2
120	в том	42	2
121	раз в	2	2
122	так что	3	2
123	находятся в	2	2
124	связи с	3	2
125	что они	14	2
126	на этом	3	2
127	но не	3	2
128	должна быть	2	2
129	как известно	3	2
130	мы узнаем	2	2
131	и тот	7	2
132	со всеми	3	2
133	может быть	12	2
134	в своей	7	2
135	они могут	2	2
136	и когда	3	2
137	в развитии	25	2
138	мы видели	6	2
139	себя в	3	2
140	данном случае	2	2
141	другой стороны	9	2
142	и другие	9	2
143	как это	9	2
144	в истории	10	2
145	заключается в	18	2
146	а не	7	2
147	и у	2	2
148	с точки	11	2
149	внимание на	3	2
150	и те	4	2
151	и то	10	2
152	как они	4	2
153	их в	2	2
154	между тем	9	2
155	говорит он	5	2
156	точки зрения	24	2
157	на его	3	2
158	из этих	2	2
159	что мы	7	2
160	как он	4	2
161	бы в	3	2
162	в области	4	2
163	тогда когда	8	2
164	влияния на	2	2
