N	2gram	Propp_Isto_5	FransuaR
1	и в	25	40
2	и его	9	17
3	прежде всего	6	16
4	в этом	10	15
5	мы уже	4	13
6	не только	13	13
7	и не	11	13
8	в его	12	13
9	что в	8	12
10	вовсе не	2	12
11	как и	7	11
12	но и	13	11
13	таким образом	9	10
14	как мы	5	10
15	и все	3	9
16	может быть	17	9
17	он не	4	9
18	во время	7	8
19	в том	6	8
20	у него	2	8
21	все эти	8	8
22	и с	3	8
23	и на	8	8
24	и др	3	7
25	то же	4	7
26	в этих	6	6
27	к этому	2	6
28	во всех	2	6
29	в своей	2	6
30	связь с	8	6
31	и других	2	6
32	связи с	8	6
33	в то	3	6
34	мы видим	8	5
35	в нем	7	5
36	то что	7	5
37	в связи	4	5
38	а не	2	5
39	и для	2	5
40	в особенности	3	5
41	том что	8	4
42	до сих	2	4
43	в ней	5	4
44	в основном	4	4
45	из них	2	4
46	и потому	2	4
47	даже в	2	4
48	один из	2	4
49	жизни и	2	4
50	сих пор	2	4
51	все это	4	4
52	так в	2	4
53	в бочку	2	4
54	роль в	2	4
55	о том	7	4
56	в данном	3	4
57	того чтобы	3	4
58	особенно в	2	4
59	и здесь	7	4
60	в истории	4	4
61	так как	11	4
62	если бы	2	3
63	в частности	7	3
64	об этом	2	3
65	в ее	4	3
66	мы видели	7	3
67	но это	7	3
68	в этой	3	3
69	одна из	2	3
70	еще не	8	3
71	как бы	2	3
72	о нем	3	3
73	в таких	3	3
74	еще в	2	3
75	что и	6	3
76	вместе с	22	3
77	как в	6	3
78	по отношению	2	3
79	не может	6	3
80	а в	3	3
81	там где	6	3
82	самом деле	2	3
83	для того	3	3
84	и как	3	3
85	но все	5	3
86	связан с	2	3
87	сказать что	2	3
88	в более	3	3
89	тем что	10	3
90	они не	3	3
91	во всем	2	3
92	только в	7	3
93	связанные с	2	3
94	в свете	3	3
95	их в	3	3
96	в других	2	3
97	не менее	4	2
98	уже в	2	2
99	представление о	17	2
100	в книге	3	2
101	о чем	2	2
102	в течение	2	2
103	с другой	9	2
104	это не	6	2
105	образом в	2	2
106	что он	22	2
107	можно сказать	2	2
108	мы знаем	8	2
109	огонь и	3	2
110	все же	10	2
111	в дальнейшем	4	2
112	на этом	3	2
113	но не	5	2
114	мы увидим	5	2
115	и сам	2	2
116	например в	5	2
117	к нему	3	2
118	одним из	2	2
119	отношению к	2	2
120	в целом	3	2
121	здесь он	2	2
122	данном случае	2	2
123	в форме	3	2
124	или же	3	2
125	на них	2	2
126	и они	2	2
127	здесь мы	5	2
128	потому что	7	2
129	с этим	5	2
130	но он	2	2
131	точки зрения	2	2
132	него и	5	2
133	его к	3	2
134	и это	4	2
135	язык и	2	2
136	в которой	4	2
137	того же	2	2
138	мы не	5	2
