N	2gram	Tiupa_Hudo_1	Istorich
1	и в	14	22
2	в этом	11	17
3	и т	11	16
4	т е	4	16
5	т д	3	15
6	что в	6	15
7	не только	12	14
8	но и	5	12
9	и не	2	12
10	может быть	5	11
11	в этих	5	11
12	еще не	7	10
13	но в	5	10
14	что он	9	9
15	в нем	3	9
16	в том	12	9
17	с этим	3	8
18	том что	16	8
19	как мы	3	8
20	но не	3	7
21	то что	8	7
22	из них	4	7
23	уже не	7	7
24	связи с	4	6
25	это не	7	6
26	все еще	2	6
27	мы уже	4	6
28	то и	3	6
29	а в	7	6
30	то же	9	6
31	а не	12	6
32	друг друга	5	6
33	так в	2	6
34	ничего не	8	6
35	если бы	3	6
36	не менее	5	5
37	в частности	5	5
38	тем не	4	5
39	живет в	2	5
40	так что	2	5
41	до сих	2	5
42	один из	4	5
43	все же	3	5
44	что она	4	5
45	он не	4	5
46	того что	4	5
47	сих пор	2	5
48	в этой	8	5
49	не в	7	4
50	в пределах	3	4
51	только в	5	4
52	на этом	3	4
53	она не	4	4
54	они не	2	4
55	что на	2	4
56	и его	5	4
57	и на	3	4
58	не может	7	4
59	но он	3	4
60	тем что	3	4
61	представляют собой	2	4
62	все эти	3	4
63	и с	4	4
64	состоит в	2	3
65	что у	3	3
66	превращается в	3	3
67	в одной	2	3
68	и от	4	3
69	и все	4	3
70	прежде всего	11	3
71	к тому	7	3
72	и к	4	3
73	как и	9	3
74	за ним	2	3
75	у него	9	3
76	было бы	6	3
77	на его	2	3
78	приходит в	2	3
79	в его	8	3
80	никогда не	6	3
81	в целом	2	3
82	со стороны	3	3
83	в связи	3	3
84	все равно	2	3
85	на том	2	3
86	с ними	2	3
87	потому что	5	3
88	в русской	4	3
89	о том	12	3
90	его в	3	3
91	здесь не	2	3
92	не было	4	2
93	уже знаем	2	2
94	и герой	2	2
95	матери и	2	2
96	и так	2	2
97	вопрос о	2	2
98	можно сказать	4	2
99	или не	3	2
100	мы знаем	2	2
101	же в	3	2
102	ни в	5	2
103	на столе	2	2
104	от него	3	2
105	такой же	3	2
106	одна из	2	2
107	как в	8	2
108	при этом	12	2
109	в качестве	9	2
110	у нее	2	2
111	они в	2	2
112	например в	2	2
113	себе и	2	2
114	и о	4	2
115	же как	2	2
116	да и	2	2
117	хотя и	2	2
118	в ней	4	2
119	и потому	2	2
120	и он	5	2
121	для нее	2	2
122	даже в	3	2
123	к жизни	5	2
124	не имеет	2	2
125	вот тебе	2	2
126	отношению к	8	2
127	и это	4	2
128	жизни и	5	2
129	нет ничего	2	2
130	так и	13	2
131	не имеют	3	2
132	только на	2	2
133	по отношению	8	2
134	в своем	4	2
135	не раз	2	2
136	той же	2	2
137	на самом	2	2
138	там же	2	2
139	и что	2	2
140	что не	2	2
141	и даже	3	2
142	и для	3	2
143	а то	2	2
144	и потом	2	2
145	между тем	8	2
146	точки зрения	5	2
147	в другом	2	2
148	в то	8	2
149	видно что	2	2
150	как будто	4	2
151	как правило	6	2
152	с того	2	2
153	а также	3	2
154	в него	2	2
