N	2gram	Vygotskiy__1	Myslijsy
1	потому что	10	52
2	то есть	26	42
3	и в	31	39
4	может быть	22	27
5	в том	30	26
6	только в	14	25
7	что в	23	22
8	не может	17	22
9	а не	13	21
10	так как	18	21
11	не только	13	21
12	в нем	2	20
13	но и	2	20
14	и не	16	18
15	том что	16	16
16	так что	5	16
17	не в	11	15
18	в этом	12	15
19	если бы	6	14
20	чувства и	2	13
21	так и	3	13
22	в себе	4	13
23	таким образом	20	13
24	было бы	6	12
25	точно так	3	11
26	есть только	2	11
27	мы не	12	10
28	по себе	9	10
29	а потому	3	10
30	не есть	3	10
31	то что	32	10
32	как в	9	10
33	и что	8	10
34	могут быть	11	9
35	для нас	5	9
36	как и	16	9
37	мысли в	3	9
38	там же	2	9
39	мысли и	2	9
40	тогда когда	5	9
41	но в	3	9
42	в одном	2	8
43	но не	3	8
44	вместе с	8	8
45	со стороны	4	8
46	того что	10	8
47	в слове	3	8
48	точки зрения	15	8
49	себе представить	2	7
50	с другой	5	7
51	в нас	2	7
52	с этим	3	7
53	должны быть	3	7
54	то и	2	7
55	в этих	4	7
56	не менее	2	6
57	независимо от	2	6
58	тем не	2	6
59	и как	2	6
60	что на	3	6
61	как бы	5	6
62	что и	13	6
63	все же	5	6
64	и т	26	6
65	то же	5	6
66	при этом	19	6
67	и по	3	6
68	в каком	2	6
69	с тем	3	5
70	для всех	4	5
71	вовсе не	6	5
72	несмотря на	5	5
73	но это	3	5
74	и потому	2	5
75	что при	3	5
76	только тогда	7	5
77	в его	6	5
78	другой стороны	5	5
79	так же	12	5
80	а в	6	5
81	и для	5	5
82	мысль что	3	5
83	и его	7	5
84	в таком	3	5
85	между тем	4	5
86	с в	3	5
87	если же	2	5
88	не могут	3	4
89	никогда не	8	4
90	тем самым	2	4
91	вопрос о	3	4
92	этом смысле	2	4
93	прежде всего	4	4
94	бы ни	2	4
95	а только	2	4
96	мы видели	2	4
97	мы видим	5	4
98	от него	2	4
99	к тому	4	4
100	от того	3	4
101	увидим что	2	4
102	в своих	4	4
103	в каждом	3	4
104	есть нечто	2	4
105	т п	16	4
106	т д	8	4
107	не было	3	4
108	то на	2	4
109	и других	3	4
110	и даже	6	4
111	этой теории	6	4
112	тому как	7	4
113	само по	5	4
114	из этих	6	4
115	во всем	3	4
116	в то	5	4
117	что мы	8	4
118	там где	4	4
119	бы в	2	4
120	на деле	3	4
121	сама по	2	3
122	что это	6	3
123	тому что	4	3
124	в них	2	3
125	столь же	4	3
126	и во	2	3
127	и от	2	3
128	и это	3	3
129	в жизни	2	3
130	что все	3	3
131	представить себе	3	3
132	показывает что	5	3
133	как она	2	3
134	в этой	3	3
135	в своем	3	3
136	очевидно что	6	3
137	только из	4	3
138	того же	2	3
139	если мы	12	3
140	мы увидим	4	3
141	она не	5	3
142	одной стороны	6	3
143	по поводу	2	3
144	в другой	2	3
145	только на	3	3
146	в своей	3	3
147	и их	2	3
148	из которого	2	3
149	для того	6	3
150	в состоянии	3	3
151	и тем	2	3
152	и той	3	3
153	в самом	11	3
154	разница между	3	3
155	и без	2	3
156	по мнению	2	3
157	с одной	5	3
158	одной и	4	3
159	заключается в	7	3
160	к этой	2	3
161	как на	3	3
162	той же	3	3
163	что для	2	3
164	с ним	2	3
165	должна быть	3	3
166	что по	3	3
167	и то	2	3
168	во внимание	2	3
169	сказать что	7	3
170	во всяком	8	3
171	хотя и	3	3
172	одно из	2	3
173	он не	3	3
174	подобно тому	5	3
175	в сознании	2	3
176	с точки	2	3
177	могло бы	4	3
178	с так	2	3
179	и все	5	3
180	с и	5	3
181	и с	2	3
182	но как	2	3
183	слова в	3	2
184	не существует	2	2
185	под влиянием	3	2
186	утверждает что	2	2
187	только не	3	2
188	и есть	5	2
189	по этому	2	2
190	в разные	2	2
191	в полном	2	2
192	нуждается в	3	2
193	с этой	4	2
194	одного и	2	2
195	в применении	2	2
196	как например	2	2
197	и вместе	2	2
198	в собственном	3	2
199	не можем	3	2
200	стороны и	3	2
201	на то	10	2
202	как мы	2	2
203	том и	2	2
204	есть для	2	2
205	жизни и	3	2
206	уже не	2	2
207	у нас	4	2
208	есть не	2	2
209	не будет	3	2
210	человека не	3	2
211	все что	3	2
212	только то	2	2
213	слова то	2	2
214	и может	2	2
215	того чтобы	7	2
216	в сущности	10	2
217	xviii в	2	2
218	имеет место	2	2
219	и понятия	2	2
220	и о	4	2
221	и если	4	2
222	к другим	2	2
223	никак не	4	2
224	и следовательно	2	2
225	всякое произведение	2	2
226	в виду	4	2
227	иначе как	2	2
228	но совершенно	2	2
229	в целом	5	2
230	из этого	2	2
231	что же	2	2
232	на основании	7	2
233	только при	3	2
234	только что	2	2
235	и только	3	2
236	что оно	3	2
237	применении к	2	2
238	что речь	2	2
239	тем же	3	2
240	речь и	2	2
241	отдельных лиц	5	2
242	том же	2	2
243	к ним	2	2
244	что даже	2	2
245	что самое	3	2
246	как будто	5	2
247	все то	3	2
248	о том	7	2
249	при помощи	20	2
250	таком случае	2	2
251	есть в	7	2
252	когда мы	3	2
253	в которой	4	2
254	стало быть	2	2
255	мы можем	4	2
