N	2gram	Voloshinov_2	Dialekti
1	не есть	3	47
2	и не	19	30
3	это –	9	23
4	может быть	28	20
5	и в	19	19
6	не только	13	19
7	по себе	3	18
8	а не	9	16
9	в себе	4	15
10	то что	4	14
11	и даже	2	14
12	в том	7	14
13	как бы	19	14
14	так как	3	14
15	вовсе не	11	13
16	но и	10	12
17	то же	16	12
18	точки зрения	17	12
19	и все	6	12
20	что это	2	10
21	ни в	6	10
22	как и	9	10
23	и как	6	10
24	в нем	11	10
25	так и	10	10
26	том что	10	10
27	это не	4	10
28	сказать что	4	10
29	никогда не	7	9
30	по крайней	2	9
31	крайней мере	2	9
32	– не	6	9
33	не может	18	9
34	– в	4	8
35	прежде всего	7	8
36	мы уже	6	8
37	с точки	13	8
38	не в	10	8
39	в этом	15	8
40	в своей	3	8
41	в душе	4	7
42	но что	2	7
43	совершенно не	5	7
44	что в	2	7
45	должно быть	3	7
46	и то	3	7
47	что он	4	6
48	что не	2	6
49	да и	3	6
50	что они	2	6
51	отнюдь не	8	6
52	в то	8	6
53	но не	2	6
54	конечно не	4	6
55	того что	4	6
56	– это	4	6
57	жизни и	2	6
58	сознания и	3	5
59	должна быть	4	5
60	с другой	3	5
61	же время	8	5
62	и пр	25	5
63	в самом	6	5
64	и следовательно	6	5
65	и потому	2	5
66	что и	3	5
67	и это	3	5
68	как раз	4	5
69	в смысле	6	5
70	только что	3	5
71	и его	16	5
72	но как	2	5
73	только в	8	5
74	о том	3	5
75	и с	2	5
76	уже в	2	4
77	независимо от	2	4
78	в своем	2	4
79	в ее	3	4
80	все же	5	4
81	при этом	9	4
82	одно и	3	4
83	еще не	3	4
84	к нему	5	4
85	за пределы	3	4
86	той или	4	4
87	он не	3	4
88	хотя бы	6	4
89	связи с	13	4
90	быть и	6	4
91	в связи	7	4
92	таким образом	14	4
93	что оно	3	4
94	самом деле	9	4
95	а в	3	4
96	в таком	7	4
97	в одной	2	4
98	могут быть	3	4
99	в каком	3	4
100	в другом	3	4
101	и более	7	3
102	иное как	2	3
103	о чем	2	3
104	все время	2	3
105	в этих	3	3
106	– мы	2	3
107	и от	3	3
108	вопрос о	2	3
109	и почти	2	3
110	ведь это	2	3
111	как мы	15	3
112	– и	5	3
113	в этой	3	3
114	было бы	4	3
115	неотделим от	2	3
116	и их	4	3
117	и тогда	2	3
118	с этим	3	3
119	не было	3	3
120	в той	5	3
121	должны быть	2	3
122	бы это	2	3
123	в данном	5	3
124	от этого	2	3
125	уже знаем	2	3
126	они не	2	3
127	его в	7	3
128	таком случае	3	3
129	или как	2	3
130	ничего не	4	3
131	все его	2	3
132	это было	2	3
133	мы это	2	2
134	связана с	2	2
135	самого начала	5	2
136	в узком	2	2
137	в зависимости	2	2
138	следует что	4	2
139	в какой	3	2
140	перед нами	3	2
141	в системе	2	2
142	на самом	7	2
143	именно в	2	2
144	в тех	2	2
145	если мы	6	2
146	к тому	6	2
147	с самого	5	2
148	более и	2	2
149	из всего	2	2
150	зависимости от	2	2
151	в истории	3	2
152	не будет	3	2
153	или менее	2	2
154	до сих	3	2
155	и прежде	2	2
156	в сущности	14	2
157	в ней	3	2
158	всяком случае	2	2
159	сих пор	3	2
160	себя в	2	2
161	все –	2	2
162	на все	2	2
163	будет ли	2	2
164	во всех	6	2
165	– то	2	2
166	мы только	3	2
167	в их	5	2
168	как из	2	2
169	тому что	4	2
170	так же	5	2
171	не на	2	2
172	– как	5	2
173	с одной	3	2
174	в становлении	3	2
175	в определенном	2	2
176	более или	2	2
177	тем же	4	2
178	или в	2	2
179	с ними	4	2
180	между тем	6	2
181	не как	3	2
182	тем что	2	2
183	в виде	2	2
184	же самое	6	2
185	того или	2	2
186	во всяком	3	2
187	но ведь	3	2
188	все эти	3	2
189	но в	7	2
190	– к	2	2
191	в жизни	2	2
192	вместе с	2	2
