N	2gram	Propp_Isto_7	FransuaR
1	и в	24	45
2	и не	4	15
3	не только	21	14
4	в этом	12	14
5	но в	5	14
6	во всех	7	13
7	и его	3	13
8	как бы	4	12
9	во время	6	12
10	что в	13	12
11	то же	8	11
12	в то	2	11
13	прежде всего	2	10
14	в том	7	10
15	в нем	6	10
16	но и	11	10
17	как и	6	10
18	право на	5	10
19	вовсе не	4	8
20	как мы	3	8
21	и др	2	8
22	таким образом	7	8
23	так же	6	8
24	с его	3	7
25	в конце	3	7
26	том что	10	7
27	не в	9	7
28	что и	8	7
29	мы видели	7	7
30	все это	8	7
31	потому что	9	7
32	и все	6	7
33	всех этих	6	6
34	что он	21	6
35	он не	6	6
36	здесь не	2	6
37	так и	5	6
38	связи с	3	6
39	так как	8	6
40	в них	3	6
41	есть и	4	5
42	здесь и	2	5
43	с ним	5	5
44	одной из	4	5
45	мы видим	10	5
46	но это	3	5
47	например в	3	5
48	хотя и	3	5
49	от всех	2	5
50	не может	14	5
51	в связи	2	5
52	все эти	2	5
53	и у	2	5
54	и на	2	5
55	его в	3	5
56	перед нами	2	4
57	же как	4	4
58	об этом	6	4
59	характерно что	2	4
60	и от	2	4
61	мы не	4	4
62	у него	10	4
63	и здесь	12	4
64	но не	6	4
65	ничего не	5	4
66	кроме того	3	4
67	своего рода	4	4
68	в самом	2	4
69	и о	2	4
70	мы уже	4	4
71	в их	4	4
72	эта связь	3	4
73	а не	8	4
74	и даже	3	4
75	его не	2	4
76	а в	10	4
77	сказать что	2	4
78	в основе	2	4
79	с этим	2	4
80	точки зрения	4	4
81	только в	6	4
82	о том	9	4
83	связаны с	2	4
84	и это	2	4
85	как это	2	4
86	не менее	5	3
87	и другие	9	3
88	как в	12	3
89	вообще не	2	3
90	это не	10	3
91	но они	3	3
92	в одной	2	3
93	из этих	3	3
94	своего отца	4	3
95	ни в	2	3
96	по существу	4	3
97	об этой	2	3
98	того же	2	3
99	связанные с	2	3
100	то время	2	3
101	до сих	2	3
102	здесь нет	3	3
103	вместе с	7	3
104	сих пор	3	3
105	на небе	2	3
106	что она	5	3
107	связь с	2	3
108	того что	6	3
109	на этот	2	3
110	и он	3	3
111	не имеет	4	3
112	почти всегда	2	3
113	но он	2	3
114	как он	6	3
115	там где	5	3
116	ночь с	2	2
117	не могут	2	2
118	и там	2	2
119	превращается в	3	2
120	к этому	2	2
121	еще один	2	2
122	видим что	3	2
123	ли он	4	2
124	то что	7	2
125	и она	3	2
126	в качестве	3	2
127	в другое	2	2
128	так например	2	2
129	у нее	2	2
130	было бы	2	2
131	что это	6	2
132	и если	3	2
133	к ней	2	2
134	конечно не	2	2
135	может быть	14	2
136	вплоть до	2	2
137	если в	2	2
138	один из	7	2
139	все же	9	2
140	когда он	3	2
141	на том	2	2
142	на него	2	2
143	данном случае	3	2
144	в различных	3	2
145	а именно	6	2
146	в свете	3	2
147	так в	4	2
148	им в	2	2
149	происходит в	3	2
150	в особенности	2	2
151	при этом	4	2
152	но эта	2	2
153	и что	10	2
154	и наконец	3	2
155	к нему	7	2
156	в данном	4	2
157	не столько	3	2
158	мы можем	4	2
159	он в	2	2
160	в чем	5	2
