N	2gram	Losev_Prob_5	KulturaY
1	и в	30	23
2	точки зрения	10	23
3	в том	12	22
4	не только	18	17
5	было бы	4	16
6	в этом	17	16
7	с точки	8	16
8	в области	2	14
9	может быть	7	14
10	самом деле	2	14
11	что в	5	13
12	в самом	5	13
13	не менее	5	12
14	для того	3	12
15	потому что	13	12
16	том что	17	11
17	а не	5	11
18	того что	3	11
19	в его	12	11
20	того чтобы	2	11
21	можно было	2	11
22	у нас	7	10
23	и не	12	10
24	прежде всего	6	9
25	тем не	5	9
26	еще не	3	9
27	хотя бы	2	9
28	таким образом	13	9
29	так как	6	9
30	до сих	2	8
31	сих пор	2	8
32	уже не	6	8
33	в виду	3	8
34	с другой	6	7
35	и что	6	7
36	в данном	2	7
37	сказать что	9	7
38	все эти	2	7
39	того как	5	7
40	с тем	5	6
41	по себе	2	6
42	что и	6	6
43	что он	7	6
44	в силу	5	6
45	после того	3	6
46	тот же	3	6
47	при этом	4	6
48	и тем	3	6
49	так и	7	6
50	не может	5	6
51	то же	2	6
52	с помощью	2	6
53	связи с	7	6
54	только в	9	6
55	о том	12	6
56	ничего не	2	6
57	я не	2	5
58	не могут	2	5
59	вовсе не	8	5
60	как и	7	5
61	не в	7	5
62	хотя и	8	5
63	как бы	6	5
64	всякого рода	2	5
65	все же	9	5
66	в связи	7	5
67	как мы	2	5
68	а в	6	5
69	также и	12	5
70	тем что	2	5
71	далеко не	4	5
72	в чем	2	5
73	ясно что	4	4
74	один из	2	4
75	а также	3	4
76	для нас	10	4
77	только тогда	3	4
78	того же	4	4
79	одной стороны	3	4
80	в своей	22	4
81	и о	5	4
82	в ее	3	4
83	то что	18	4
84	данном случае	2	4
85	как в	2	4
86	как раз	5	4
87	в нашей	2	4
88	в своем	11	4
89	с одной	3	4
90	что не	2	4
91	в таком	2	4
92	между тем	2	4
93	тогда когда	4	4
94	уже в	2	3
95	и более	2	3
96	это уже	2	3
97	отнюдь не	4	3
98	как о	4	3
99	это не	2	3
100	именно в	3	3
101	к тому	2	3
102	и к	4	3
103	в отношении	3	3
104	ни в	4	3
105	с этой	2	3
106	по существу	2	3
107	что именно	2	3
108	но не	7	3
109	по поводу	2	3
110	в какой	2	3
111	но для	2	3
112	он не	3	3
113	отношение к	2	3
114	но и	13	3
115	на него	2	3
116	а именно	12	3
117	вообще и	2	3
118	по отношению	2	3
119	другой стороны	6	3
120	а с	4	3
121	мы находим	7	3
122	мы не	2	3
123	они не	2	3
124	в ней	3	3
125	не так	4	3
126	и с	5	3
127	нас в	4	3
128	в результате	7	3
129	обстоятельство что	2	3
130	в то	4	3
131	и только	2	3
132	бы не	3	3
133	учение о	3	2
134	том числе	2	2
135	только для	2	2
136	но все	4	2
137	в частности	4	2
138	раз и	2	2
139	в одном	3	2
140	можно сказать	6	2
141	подобного рода	7	2
142	и как	6	2
143	в дальнейшем	7	2
144	что они	3	2
145	равно как	2	2
146	смысле слова	3	2
147	кроме того	2	2
148	в большей	2	2
149	в качестве	4	2
150	конечно не	2	2
151	сам же	3	2
152	никак не	8	2
153	в таких	2	2
154	в котором	2	2
155	однако в	3	2
156	его в	6	2
157	не все	2	2
158	отношению к	2	2
159	когда он	2	2
160	вместе с	7	2
161	и дальше	2	2
162	он пишет	2	2
163	и без	2	2
164	внимание на	3	2
165	то и	2	2
166	еще более	3	2
167	не просто	5	2
168	перейти к	3	2
169	именно на	2	2
170	то у	2	2
171	тем же	3	2
172	так же	5	2
173	во всяком	2	2
174	он в	3	2
175	еще и	4	2
176	таком случае	2	2
177	здесь не	7	2
178	не то	2	2
179	здесь как	2	2
180	это конечно	2	2
181	мы имеем	2	2
182	но в	9	2
