N	2gram	Losev_Prob_1	Psycholo
1	в том	9	37
2	и в	32	32
3	и что	9	22
4	том что	12	21
5	то что	42	21
6	таким образом	6	21
7	в искусстве	3	21
8	потому что	16	21
9	то есть	33	21
10	что в	12	20
11	так же	9	18
12	может быть	14	18
13	не может	8	17
14	точки зрения	3	17
15	что она	5	16
16	самом деле	6	16
17	того чтобы	9	14
18	что он	7	13
19	при этом	6	13
20	то же	10	13
21	для того	8	13
22	в этом	19	13
23	по себе	15	12
24	если мы	11	12
25	в самом	6	12
26	не только	17	12
27	так как	11	12
28	на то	8	11
29	с тем	5	11
30	было бы	8	11
31	при помощи	13	10
32	как и	3	10
33	и т	11	10
34	но и	9	10
35	и не	31	10
36	с точки	3	10
37	искусства и	3	9
38	никогда не	7	9
39	что все	3	9
40	как в	4	9
41	тем что	7	9
42	что это	3	8
43	не менее	19	8
44	не в	4	8
45	того что	7	8
46	к тому	3	7
47	ясно что	3	7
48	и как	6	7
49	а не	15	7
50	в сущности	2	7
51	все эти	8	7
52	можно было	3	7
53	и его	3	7
54	что для	2	7
55	сказать что	13	7
56	как будто	3	7
57	только в	7	7
58	что они	3	7
59	все время	2	6
60	в этой	10	6
61	он не	3	6
62	как бы	14	6
63	же самое	9	6
64	что если	2	6
65	о том	11	6
66	если бы	4	6
67	сейчас же	3	5
68	отнюдь не	10	5
69	что его	3	5
70	далеко не	5	5
71	до сих	3	5
72	сих пор	3	5
73	все это	7	5
74	как раз	13	5
75	на самом	6	5
76	только на	4	5
77	и даже	11	5
78	есть только	8	5
79	и на	8	5
80	в то	6	5
81	сам по	7	4
82	же как	2	4
83	едва ли	2	4
84	в жизни	3	4
85	есть не	6	4
86	тем не	18	4
87	как это	6	4
88	в чем	3	4
89	в действительности	3	4
90	несмотря на	3	4
91	никак не	4	4
92	совершенно не	6	4
93	и тем	13	4
94	в нем	13	4
95	из них	3	4
96	и до	2	4
97	образом и	2	4
98	данном случае	8	4
99	но только	2	4
100	а в	4	4
101	и все	7	4
102	мы имеем	2	4
103	мы видим	2	4
104	не имеет	2	4
105	и для	4	4
106	в данном	9	4
107	тому что	4	4
108	и с	2	4
109	есть по	4	4
110	знаем что	2	4
111	могут быть	2	4
112	с этим	3	4
113	и это	9	4
114	которые в	2	4
115	ничего не	10	4
116	в сознании	5	4
117	того как	3	4
118	между тем	2	4
119	по своему	9	3
120	не могут	2	3
121	для этого	3	3
122	но он	3	3
123	хотя бы	3	3
124	с другой	3	3
125	не как	2	3
126	само собой	2	3
127	в конце	6	3
128	точно так	4	3
129	указывает на	14	3
130	которые не	3	3
131	а только	5	3
132	по существу	2	3
133	об этом	10	3
134	так что	6	3
135	и заключается	2	3
136	но как	6	3
137	мы в	3	3
138	например в	2	3
139	в своей	8	3
140	конце концов	4	3
141	сами по	3	3
142	один из	4	3
143	так и	12	3
144	во всех	7	3
145	и так	2	3
146	и ее	8	3
147	же мы	2	3
148	в их	4	3
149	в отношении	3	3
150	что же	9	3
151	это только	2	3
152	которых мы	2	3
153	что не	3	3
154	только ее	2	3
155	тому как	2	3
156	действующих лиц	2	3
157	в нас	2	3
158	он в	2	3
159	в каком	3	3
160	в которых	3	3
161	и то	6	3
162	ни на	4	3
163	мы должны	5	3
164	того или	2	3
165	но в	14	3
166	мы не	2	3
167	значит что	3	3
168	в виду	6	3
169	это было	2	3
170	мы можем	4	3
171	не существует	6	2
172	есть как	2	2
173	с его	2	2
174	мы будем	2	2
175	однако не	3	2
176	казалось бы	4	2
177	в них	7	2
178	но когда	2	2
179	это не	6	2
180	она является	2	2
181	одного и	2	2
182	с другими	2	2
183	или иного	2	2
184	во всяком	7	2
185	и здесь	6	2
186	ни в	7	2
187	тем и	2	2
188	говорит о	3	2
189	меньше всего	2	2
190	и при	2	2
191	тем более	5	2
192	его от	3	2
193	еще не	9	2
194	но не	9	2
195	сознании и	4	2
196	того же	3	2
197	но что	2	2
198	с этими	2	2
199	она не	2	2
200	и часто	2	2
201	для такого	2	2
202	вовсе не	35	2
203	на его	2	2
204	не имеют	5	2
205	к нему	3	2
206	во внимание	2	2
207	это совершенно	4	2
208	только потому	3	2
209	и следовательно	3	2
210	в его	6	2
211	в него	2	2
212	всяком случае	3	2
213	в ее	3	2
214	оно не	3	2
215	том как	2	2
216	как он	4	2
217	в этих	3	2
218	для нас	5	2
219	на том	4	2
220	вместе с	2	2
221	есть нечто	11	2
222	как нечто	8	2
223	не на	3	2
224	другой стороны	3	2
225	т д	10	2
226	не было	4	2
227	что оно	3	2
228	а потому	2	2
229	мы находим	2	2
230	этой области	2	2
231	в самой	3	2
232	именно на	3	2
233	и другое	2	2
234	на этот	3	2
235	то или	2	2
236	и всегда	2	2
237	в других	5	2
238	в таком	9	2
239	что этот	2	2
240	но это	8	2
241	также и	11	2
242	их в	4	2
243	подобно тому	2	2
244	мы получаем	3	2
245	в себе	15	2
246	смысл и	3	2
247	указывают на	2	2
248	и вообще	4	2
249	и только	4	2
250	философии и	4	2
251	не значит	2	2
252	когда мы	8	2
253	не потому	2	2
254	в которой	2	2
255	учения о	2	2
256	и которые	5	2
