N	2gram	Propp_Isto_2	Problema
1	и в	15	44
2	и не	11	35
3	может быть	17	28
4	потому что	9	25
5	не просто	2	23
6	то что	12	23
7	в том	6	21
8	только в	6	19
9	а не	5	18
10	в этом	11	17
11	для нас	4	16
12	сказать что	2	16
13	когда мы	2	15
14	не только	18	14
15	и то	2	14
16	не в	7	13
17	и т	19	13
18	т д	18	13
19	то же	10	13
20	так что	6	12
21	но в	6	12
22	том что	7	12
23	то это	6	10
24	но и	14	10
25	в виду	2	10
26	как и	2	10
27	так и	5	10
28	это не	2	9
29	в нем	7	9
30	и с	4	9
31	как бы	6	9
32	так как	14	9
33	что он	24	9
34	в его	6	9
35	что и	6	9
36	и это	3	9
37	таким образом	7	9
38	перед нами	2	8
39	что в	12	8
40	ни в	2	8
41	а именно	3	8
42	того что	3	8
43	что мы	3	8
44	при помощи	2	8
45	но это	4	8
46	было бы	5	8
47	он не	8	8
48	в себе	4	8
49	связи с	8	8
50	здесь не	2	8
51	с другой	2	7
52	не может	5	7
53	в связи	5	7
54	все эти	4	7
55	и что	6	7
56	мы должны	4	7
57	на самом	2	7
58	мы не	3	7
59	никогда не	15	6
60	и если	2	6
61	но если	3	6
62	другими словами	4	6
63	и только	2	6
64	нет ничего	2	6
65	о том	3	6
66	все же	9	6
67	мы можем	8	6
68	не было	2	5
69	да и	2	5
70	что они	10	5
71	с тем	9	5
72	и есть	5	5
73	в ней	4	5
74	другой стороны	2	5
75	все это	3	5
76	и вполне	2	5
77	а в	12	5
78	и здесь	9	5
79	что здесь	4	5
80	этом случае	5	5
81	еще не	9	5
82	как в	5	5
83	так же	13	5
84	тем самым	2	5
85	и его	3	5
86	иное как	2	4
87	мы могли	2	4
88	имеется в	2	4
89	при этом	4	4
90	д и	2	4
91	же и	3	4
92	не что	2	4
93	что иное	2	4
94	мы уже	6	4
95	мы в	2	4
96	а также	2	4
97	только с	2	4
98	или в	2	4
99	можно было	5	4
100	тут же	2	4
101	тем что	4	4
102	он является	2	3
103	уже в	2	3
104	же как	5	3
105	и другие	4	3
106	что это	6	3
107	что у	2	3
108	точно так	6	3
109	прежде всего	5	3
110	на то	3	3
111	в тех	2	3
112	к тому	5	3
113	но все	5	3
114	в этой	4	3
115	кроме того	2	3
116	в которых	2	3
117	его в	10	3
118	очень много	8	3
119	в мифе	2	3
120	говорят о	2	3
121	об этом	11	3
122	но не	2	3
123	а то	2	3
124	в качестве	3	3
125	здесь в	2	3
126	она не	5	3
127	самом деле	2	3
128	хотя бы	2	3
129	с другими	2	3
130	и ее	2	3
131	как будто	3	3
132	в таких	2	3
133	будто бы	2	3
134	это за	2	3
135	ничего не	7	3
136	именно в	2	2
137	в этих	11	2
138	не столько	2	2
139	всех этих	3	2
140	до сих	6	2
141	является не	2	2
142	в нашей	2	2
143	в поисках	2	2
144	в котором	5	2
145	с ее	2	2
146	из них	2	2
147	в их	3	2
148	происходит в	2	2
149	с одной	4	2
150	это так	2	2
151	дает нам	2	2
152	и по	2	2
153	его не	2	2
154	то чего	3	2
155	с этим	5	2
156	он и	3	2
157	как это	3	2
158	мы имеем	15	2
159	с которой	2	2
160	нисколько не	2	2
161	и более	2	2
162	на котором	2	2
163	таких случаях	2	2
164	о его	2	2
165	по существу	2	2
166	мы видели	2	2
167	есть и	2	2
168	что при	5	2
169	и может	2	2
170	когда она	3	2
171	между прочим	3	2
172	во всех	2	2
173	дело не	4	2
174	когда он	3	2
175	и именно	2	2
176	не будем	4	2
177	вместе с	7	2
178	сих пор	7	2
179	а с	2	2
180	и для	2	2
181	но с	2	2
182	он в	3	2
183	могут быть	2	2
184	эти слова	3	2
185	как она	4	2
186	в другом	9	2
187	в которой	2	2
188	из него	2	2
