N	2gram	Bakhtin_Pr_4	Literetu
1	и не	27	22
2	и в	46	16
3	в мире	3	16
4	при этом	5	15
5	не только	14	14
6	но и	12	14
7	в этом	16	14
8	а не	11	12
9	то что	4	12
10	может быть	23	12
11	в том	9	12
12	не в	10	10
13	своего рода	4	10
14	то же	6	9
15	так и	4	9
16	в то	5	9
17	в жизни	5	8
18	том что	4	8
19	не может	19	8
20	к себе	6	8
21	в этой	3	8
22	как бы	19	8
23	в своей	3	7
24	же время	5	7
25	себя в	3	7
26	точки зрения	11	7
27	только в	6	7
28	с его	5	6
29	с другой	3	6
30	к тому	2	6
31	еще не	7	6
32	в его	9	6
33	и т.п	14	6
34	и его	6	6
35	в себе	7	6
36	в другом	2	6
37	о том	5	6
38	это не	5	5
39	что он	6	5
40	как и	12	5
41	лишь в	2	5
42	вместе с	2	5
43	как в	4	5
44	в отличие	3	5
45	а в	2	5
46	что я	6	5
47	то есть	40	5
48	в поэзии	2	5
49	отличие от	3	5
50	но не	4	4
51	никогда не	6	4
52	по существу	3	4
53	до конца	4	4
54	и для	3	4
55	одним из	3	4
56	хотя и	6	4
57	отношению к	5	4
58	по отношению	5	4
59	должно быть	4	4
60	в данном	2	4
61	в одном	11	4
62	том числе	4	3
63	все время	2	3
64	в единстве	3	3
65	прежде всего	9	3
66	более того	3	3
67	в романе	6	3
68	и как	2	3
69	совершенно не	4	3
70	например в	4	3
71	и к	9	3
72	в самом	9	3
73	в слове	3	3
74	и тем	2	3
75	с ее	3	3
76	жизни и	5	3
77	бы и	2	3
78	в словах	4	3
79	себе самому	4	3
80	уже не	4	3
81	самом деле	4	3
82	и наконец	4	3
83	с точки	9	3
84	той же	3	3
85	потому что	4	3
86	самим собой	2	3
87	по своей	3	3
88	там где	2	3
89	отношения к	2	3
90	но в	6	3
91	между тем	2	3
92	жизни не	2	2
93	сознания и	2	2
94	что в	4	2
95	не менее	2	2
96	если бы	3	2
97	и одновременно	2	2
98	не как	3	2
99	в конце	3	2
100	и другого	2	2
101	вопрос о	2	2
102	по себе	7	2
103	стороны и	2	2
104	на то	3	2
105	или иной	2	2
106	в нем	17	2
107	раз в	2	2
108	у нас	2	2
109	и при	3	2
110	в присутствии	2	2
111	так чтобы	3	2
112	числе и	3	2
113	того же	3	2
114	для него	2	2
115	можно сказать	4	2
116	человек с	2	2
117	было бы	3	2
118	и сам	5	2
119	в первой	2	2
120	во всех	5	2
121	той или	2	2
122	о нем	6	2
123	себя и	3	2
124	к жизни	2	2
125	то это	3	2
126	что и	3	2
127	все же	4	2
128	отношение к	3	2
129	когда он	2	2
130	как мы	12	2
131	так же	3	2
132	как раз	7	2
133	и только	3	2
134	еще и	4	2
135	но с	2	2
136	другой стороны	3	2
137	и даже	3	2
138	и на	11	2
139	мы и	3	2
140	и с	7	2
141	автора и	2	2
142	тем что	3	2
143	далеко не	3	2
144	на себя	4	2
145	он и	4	2
146	не знает	4	2
147	установка на	3	2
148	здесь не	4	2
149	одном из	2	2
