N	2gram	Vygotskiy__2	Narrotol
1	не только	12	31
2	но и	10	27
3	и не	10	23
4	при этом	13	19
5	может быть	18	15
6	в частности	3	14
7	как и	10	13
8	а не	7	13
9	а в	4	13
10	только в	7	12
11	в этом	13	12
12	и в	32	11
13	в данном	4	11
14	состоит в	3	10
15	и его	7	10
16	то что	21	9
17	то есть	21	9
18	то же	13	8
19	в том	37	8
20	данном случае	4	8
21	не может	17	8
22	иначе говоря	4	8
23	если бы	6	7
24	том что	21	7
25	но в	3	7
26	к тому	7	6
27	об этом	3	6
28	не в	8	6
29	и он	3	6
30	в самом	12	6
31	как бы	6	6
32	один из	3	6
33	жизни и	4	6
34	как раз	5	6
35	в себе	2	6
36	в его	2	6
37	в этой	6	6
38	действующих лиц	3	5
39	на другой	2	5
40	точка зрения	2	5
41	в своей	3	5
42	так и	3	5
43	столь же	4	5
44	и на	5	5
45	потому что	21	5
46	точки зрения	17	5
47	слова в	2	4
48	с его	2	4
49	никогда не	9	4
50	что на	4	4
51	все же	4	4
52	но не	2	4
53	же время	2	4
54	еще не	2	4
55	к нему	2	4
56	вплоть до	2	4
57	в ней	5	4
58	и тем	4	4
59	в нем	4	4
60	из них	4	4
61	по себе	12	4
62	как в	9	4
63	так в	2	4
64	того что	8	4
65	того чтобы	14	4
66	в то	5	4
67	что у	5	4
68	о том	6	4
69	в одном	2	4
70	в сознании	4	4
71	не существует	2	3
72	не менее	8	3
73	тому как	3	3
74	что в	20	3
75	это не	2	3
76	в жизни	4	3
77	что он	13	3
78	сводится к	2	3
79	тем не	4	3
80	и как	7	3
81	в целом	4	3
82	самом деле	16	3
83	но как	3	3
84	для того	13	3
85	может служить	3	3
86	он не	6	3
87	в конечном	3	3
88	его жизни	2	3
89	начала и	2	3
90	не было	2	3
91	этом отношении	5	3
92	едва ли	4	3
93	мы не	3	3
94	о ней	4	3
95	и то	3	3
96	также и	2	3
97	их в	2	3
98	и с	4	3
99	подобно тому	2	3
100	и ее	3	3
101	как будто	7	3
102	и все	4	3
103	как это	4	3
104	могло бы	2	3
105	мы имеем	4	3
106	между тем	4	3
107	зависит от	2	2
108	казалось бы	2	2
109	если она	2	2
110	отнюдь не	5	2
111	в этих	2	2
112	а на	4	2
113	в конце	3	2
114	этих двух	2	2
115	в сущности	7	2
116	в свою	3	2
117	на то	11	2
118	в романе	2	2
119	с ее	3	2
120	свою очередь	2	2
121	по своему	3	2
122	все что	2	2
123	тот самый	2	2
124	до конца	3	2
125	до сих	5	2
126	она не	2	2
127	во сне	2	2
128	к ним	2	2
129	никак не	4	2
130	не вполне	2	2
131	всяком случае	2	2
132	если в	2	2
133	не имеет	4	2
134	оно не	2	2
135	хотя бы	3	2
136	вместе с	2	2
137	сих пор	5	2
138	заключает в	2	2
139	только на	5	2
140	другой стороны	2	2
141	и только	2	2
142	в особенности	2	2
143	и вот	3	2
144	что не	3	2
145	и даже	5	2
146	с другой	3	2
147	и для	4	2
148	сводятся к	2	2
149	столько же	3	2
150	отличие от	2	2
151	роль в	2	2
152	в таком	2	2
153	ничего не	4	2
154	каждый из	2	2
155	сами по	3	2
156	дело с	8	2
157	сказать что	7	2
158	во всяком	2	2
159	мы можем	3	2
160	и от	2	2
161	же самое	6	2
162	в произведении	4	2
163	от сознания	2	2
164	в чем	4	2
165	та же	3	2
166	как она	4	2
167	это было	3	2
