N	2gram	Propp_Isto_1	VLabPisa
1	таким образом	8	27
2	в этом	8	26
3	и в	28	25
4	и т	25	24
5	не только	12	22
6	может быть	25	21
7	хотя бы	4	20
8	и не	9	19
9	т е	10	17
10	не может	15	17
11	в его	5	15
12	т д	22	15
13	прежде всего	10	13
14	в том	9	13
15	в частности	2	12
16	все это	4	12
17	как это	3	12
18	с другой	6	11
19	в силу	5	11
20	из них	3	11
21	не могут	2	10
22	в качестве	5	10
23	о том	9	10
24	по этому	2	9
25	к этому	2	9
26	об этом	4	9
27	что в	12	9
28	для него	2	9
29	и др	7	9
30	но и	10	9
31	то же	12	9
32	все эти	4	8
33	в своем	5	8
34	другой стороны	5	8
35	могут быть	4	8
36	ни один	6	8
37	как и	4	7
38	том что	7	7
39	было бы	7	7
40	в конечном	2	7
41	говорит о	2	7
42	отношению к	3	7
43	во всех	2	7
44	вместе с	6	7
45	по отношению	3	7
46	этому поводу	2	7
47	а не	15	7
48	это не	7	6
49	в себе	2	6
50	то что	9	6
51	более или	5	6
52	в основном	2	6
53	в нем	2	6
54	в зависимости	2	6
55	так и	9	6
56	или менее	5	6
57	и его	3	6
58	их в	5	6
59	между тем	2	6
60	в то	3	6
61	все же	10	5
62	зависимости от	2	5
63	в пределах	4	5
64	связи с	4	5
65	одним из	2	5
66	как бы	2	5
67	один из	4	5
68	в их	3	5
69	приводит к	2	5
70	на основе	5	5
71	сказать что	5	5
72	только в	11	5
73	не в	9	5
74	к тому	6	4
75	никогда не	14	4
76	перед нами	3	4
77	в одном	5	4
78	в целом	2	4
79	что он	10	4
80	же говорит	3	4
81	в ее	2	4
82	одна из	2	4
83	даже в	4	4
84	должен быть	3	4
85	когда он	6	4
86	образов и	2	4
87	как раз	2	4
88	в связи	4	4
89	показывают что	5	4
90	в этой	6	4
91	утверждать что	3	4
92	во время	3	3
93	всех этих	2	3
94	с тем	4	3
95	и как	2	3
96	и от	2	3
97	или меньшей	2	3
98	мы знаем	4	3
99	по существу	5	3
100	мы видели	2	3
101	что они	5	3
102	видели что	3	3
103	говорит в	2	3
104	большей или	2	3
105	как о	2	3
106	или в	5	3
107	с этим	4	3
108	что не	2	3
109	например в	5	3
110	вслед за	6	3
111	и он	3	3
112	в котором	3	3
113	его в	6	3
114	что и	6	3
115	и их	3	3
116	ее в	5	3
117	видно из	2	3
118	именно в	3	3
119	этот вопрос	7	3
120	того что	4	3
121	и по	3	3
122	так же	7	3
123	бы в	2	3
124	том как	2	3
125	не менее	6	2
126	на вопрос	2	2
127	зависит от	2	2
128	к сожалению	3	2
129	не всегда	8	2
130	вовсе не	2	2
131	по себе	3	2
132	в книге	3	2
133	показывает что	3	2
134	в целях	3	2
135	как процесс	2	2
136	а затем	2	2
137	до сих	5	2
138	и потому	2	2
139	но не	5	2
140	так например	6	2
141	в пользу	2	2
142	еще не	7	2
143	одной стороны	4	2
144	мысль о	2	2
145	же самое	3	2
146	одной из	2	2
147	то это	3	2
148	если бы	8	2
149	мы имеем	13	2
150	что например	3	2
151	подчеркнуть что	2	2
152	всего сказанного	2	2
153	том чтобы	2	2
154	к ним	4	2
155	в ней	7	2
156	что она	5	2
157	относится к	2	2
158	и даже	4	2
159	не вполне	2	2
160	при помощи	2	2
161	не по	2	2
162	сих пор	5	2
163	даже не	2	2
164	во всей	2	2
165	а в	7	2
166	в особенности	2	2
167	еще и	2	2
168	с одной	4	2
169	чтобы не	3	2
170	конечном итоге	2	2
171	из которых	3	2
172	должны быть	4	2
173	что такое	2	2
174	между ними	2	2
175	и для	4	2
176	по его	2	2
177	можно было	5	2
178	также и	3	2
179	производства в	2	2
180	он в	2	2
181	он не	2	2
182	они не	4	2
183	в другом	3	2
184	что мы	7	2
185	на это	2	2
186	будто бы	3	2
187	как он	2	2
188	которые в	2	2
189	в образе	3	2
190	в области	2	2
191	же как	2	2
192	тогда когда	2	2
193	но в	8	2
194	а для	2	2
