N	2gram	Voloshinov_1	StatiiOP
1	и в	38	25
2	в этом	10	24
3	в том	2	20
4	что он	2	19
5	может быть	13	19
6	тем что	2	19
7	что это	4	16
8	том что	3	15
9	в этой	6	14
10	и пр	4	13
11	в его	6	12
12	то что	8	12
13	не только	27	12
14	в этих	2	11
15	прежде всего	21	10
16	таким образом	7	10
17	и не	14	10
18	но и	13	9
19	все это	4	8
20	как например	2	8
21	в своих	2	8
22	о том	4	8
23	это не	3	7
24	было бы	7	7
25	с этим	2	7
26	не может	12	7
27	что такое	4	7
28	точки зрения	10	7
29	в то	9	7
30	место в	2	6
31	в конце	6	6
32	не в	6	6
33	только в	6	6
34	как бы	28	6
35	как в	2	6
36	а в	5	6
37	и на	6	6
38	в области	5	6
39	между тем	3	6
40	то же	14	5
41	независимо от	5	5
42	потому что	5	5
43	об этом	3	5
44	в котором	3	5
45	связано с	2	5
46	и это	7	5
47	ответ на	2	5
48	а не	6	5
49	того что	4	5
50	он не	2	5
51	так и	6	5
52	мы имеем	2	5
53	но в	5	5
54	этом отношении	2	4
55	с тем	8	4
56	в жизни	2	4
57	у нас	4	4
58	как и	10	4
59	мы видим	3	4
60	но это	2	4
61	в начале	3	4
62	должна была	2	4
63	в качестве	4	4
64	можно сказать	4	4
65	если бы	4	4
66	и к	4	4
67	на его	5	4
68	в ней	8	4
69	относится к	2	4
70	и тем	6	4
71	в своей	2	4
72	в целом	4	4
73	отношение к	2	4
74	всего в	3	4
75	связь с	2	4
76	не было	2	4
77	лишь в	4	4
78	из которых	3	4
79	с точки	5	4
80	к нему	2	4
81	и для	3	4
82	и с	5	4
83	сказать что	3	4
84	в каком	2	4
85	все же	7	4
86	в которой	7	4
87	что эти	2	4
88	ничего не	8	4
89	уже в	5	3
90	с его	7	3
91	находит свое	2	3
92	тому что	5	3
93	в какой	2	3
94	к этому	2	3
95	того времени	4	3
96	же время	7	3
97	и здесь	3	3
98	для него	3	3
99	кроме того	2	3
100	несмотря на	2	3
101	и наконец	5	3
102	конце концов	3	3
103	все эти	2	3
104	на эти	2	3
105	не является	5	3
106	в словах	3	3
107	в связи	2	3
108	уже не	4	3
109	что мы	11	3
110	не так	3	3
111	и его	7	3
112	у которого	5	3
113	связи с	3	3
114	так как	7	3
115	я и	2	3
116	это слово	2	3
117	а с	5	2
118	все время	5	2
119	выражения как	2	2
120	никогда не	7	2
121	точку зрения	3	2
122	что у	3	2
123	вовсе не	2	2
124	общества в	2	2
125	самого начала	4	2
126	что именно	3	2
127	или иной	4	2
128	к тому	4	2
129	как мы	9	2
130	но все	4	2
131	но не	2	2
132	времени и	2	2
133	мы имели	2	2
134	в свою	6	2
135	только тогда	2	2
136	еще не	3	2
137	одной из	2	2
138	в самом	4	2
139	это выражение	2	2
140	во всех	6	2
141	слова как	2	2
142	в виду	3	2
143	нет и	3	2
144	гораздо более	2	2
145	один из	4	2
146	должен быть	2	2
147	вместе с	5	2
148	сих пор	2	2
149	в форме	6	2
150	и тогда	2	2
151	нас не	2	2
152	в отношении	2	2
153	не просто	2	2
154	от того	3	2
155	не мог	3	2
156	самом деле	4	2
157	с самого	4	2
158	для того	9	2
159	его не	2	2
160	той же	5	2
161	мы не	9	2
162	или в	2	2
163	в которых	2	2
164	то он	3	2
165	слово в	2	2
166	ни на	3	2
167	но как	2	2
168	на это	4	2
169	этого слова	3	2
170	которые в	2	2
171	и ни	2	2
172	так сказать	4	2
173	заметить что	2	2
174	то есть	4	2
