N	2gram	Bakhtin_Pr_4	Problema
1	и в	46	44
2	вовсе не	9	37
3	и не	27	35
4	то есть	40	34
5	может быть	23	28
6	потому что	4	25
7	по себе	7	25
8	то что	4	23
9	в том	9	21
10	только в	6	19
11	а не	11	18
12	в этом	16	17
13	для нас	2	16
14	также и	3	16
15	сказать что	2	16
16	если мы	5	16
17	и даже	3	14
18	не только	14	14
19	не в	10	13
20	то же	6	13
21	так что	2	12
22	той или	2	12
23	но в	6	12
24	том что	4	12
25	не менее	2	10
26	то это	3	10
27	но и	12	10
28	в виду	4	10
29	у нас	2	10
30	как и	12	10
31	так и	4	10
32	это не	5	9
33	и тем	2	9
34	в нем	17	9
35	и с	7	9
36	как бы	19	9
37	так как	5	9
38	что он	6	9
39	в то	5	9
40	никак не	3	9
41	в его	9	9
42	что и	3	9
43	в данном	2	9
44	во всяком	2	9
45	и это	3	9
46	таким образом	4	9
47	перед нами	12	8
48	сама по	2	8
49	что в	4	8
50	только и	2	8
51	или иной	2	8
52	ни в	6	8
53	смысле слова	2	8
54	что мы	2	8
55	но это	6	8
56	было бы	3	8
57	он не	4	8
58	что же	3	8
59	как раз	7	8
60	как мы	12	8
61	в себе	7	8
62	здесь не	4	8
63	с другой	3	7
64	не может	19	7
65	уже не	4	7
66	еще и	4	7
67	все эти	4	7
68	мы находим	5	7
69	и что	3	7
70	здесь только	2	7
71	с ним	2	7
72	указывает на	2	7
73	мы не	4	7
74	никогда не	6	6
75	для этого	2	6
76	можно сказать	4	6
77	но если	3	6
78	жизни и	5	6
79	и только	3	6
80	сами по	2	6
81	у пушкина	2	6
82	и к	9	6
83	о том	5	6
84	все же	4	6
85	мы можем	4	6
86	сам по	3	6
87	не было	2	5
88	данное слово	2	5
89	в конце	3	5
90	да и	4	5
91	и сам	5	5
92	хотя и	6	5
93	другой стороны	3	5
94	все это	6	5
95	то и	2	5
96	в своем	3	5
97	а в	2	5
98	точки зрения	11	5
99	и здесь	4	5
100	еще не	7	5
101	за пределы	5	5
102	и о	3	5
103	в своей	3	5
104	как в	4	5
105	так же	3	5
106	только на	3	5
107	и его	6	5
108	этого слова	2	5
109	он сам	2	4
110	при этом	5	4
111	совершенно не	4	4
112	отличается от	3	4
113	языка и	2	4
114	же и	4	4
115	и является	2	4
116	раз и	4	4
117	мы уже	3	4
118	это вовсе	2	4
119	на этот	2	4
120	или в	8	4
121	можно было	2	4
122	тем что	3	4
123	дело в	3	4
124	уже в	4	3
125	же как	2	3
126	и другие	3	3
127	прежде всего	9	3
128	на то	3	3
129	к тому	2	3
130	жизнь в	3	3
131	находим в	2	3
132	есть уже	2	3
133	без всякого	2	3
134	себе а	2	3
135	и как	2	3
136	но все	2	3
137	с самим	5	3
138	в этой	3	3
139	для него	2	3
140	кроме того	4	3
141	здесь и	3	3
142	в самом	9	3
143	значение в	2	3
144	образов и	2	3
145	отношения к	2	3
146	в которых	2	3
147	могло бы	2	3
148	с собой	3	3
149	если бы	3	3
150	в условиях	3	3
151	об этом	2	3
152	о которых	2	3
153	но не	4	3
154	а то	3	3
155	здесь в	2	3
156	там и	2	3
157	в художественном	2	3
158	себе как	2	3
159	она не	3	3
160	в заключение	2	3
161	его как	2	3
162	и все	9	3
163	все равно	2	3
164	в той	3	3
165	самом деле	4	3
166	что такое	2	3
167	хотя бы	2	3
168	отличие от	3	3
169	этот вопрос	2	3
170	если же	5	3
171	слова и	7	3
172	есть в	6	3
173	том или	2	3
174	ничего не	2	3
175	мы будем	2	2
176	время и	2	2
177	в этих	4	2
178	в отношении	3	2
179	того же	3	2
180	в известной	2	2
181	самой этой	2	2
182	до сих	8	2
183	и нет	4	2
184	у тургенева	4	2
185	и следовательно	2	2
186	тем же	3	2
187	в котором	5	2
188	с ее	3	2
189	и до	3	2
190	образом и	3	2
191	в их	4	2
192	есть от	2	2
193	друга и	3	2
194	и по	2	2
195	друг друга	6	2
196	широком смысле	2	2
197	в результате	2	2
198	с этим	2	2
199	он и	4	2
200	бы в	3	2
201	мы имеем	3	2
202	поэтому и	2	2
203	в самой	5	2
204	а как	2	2
205	скупой рыцарь	2	2
206	и во	3	2
207	он есть	2	2
208	с нею	2	2
209	по существу	3	2
210	и при	3	2
211	есть и	2	2
212	но именно	3	2
213	во всех	5	2
214	является предметом	2	2
215	в слове	3	2
216	только к	2	2
217	он только	2	2
218	себя в	3	2
219	когда он	2	2
220	в процессе	4	2
221	вместе с	2	2
222	сих пор	8	2
223	к самому	2	2
224	слова как	3	2
225	в отличие	3	2
226	жизнь и	3	2
227	героя в	3	2
228	и для	3	2
229	с точки	9	2
230	да еще	2	2
231	почти всегда	3	2
232	мы и	3	2
233	но с	2	2
234	могут быть	2	2
235	в другом	2	2
