N	2gram	Vygotskiy__6	Myslijsy
1	потому что	22	46
2	в том	28	32
3	и в	28	30
4	может быть	13	28
5	то же	7	23
6	не только	16	21
7	только в	18	21
8	для нас	2	20
9	но и	10	19
10	том что	19	18
11	то что	28	18
12	того что	24	18
13	что в	17	17
14	по себе	3	16
15	в себе	4	16
16	в сознании	4	15
17	не в	4	15
18	и не	11	15
19	а не	3	15
20	таким образом	18	14
21	что и	4	13
22	так как	10	13
23	вместе с	7	12
24	а в	2	12
25	если бы	7	12
26	этого слова	2	11
27	так и	6	11
28	что оно	7	11
29	как и	6	10
30	как в	3	10
31	и что	6	10
32	в этом	27	10
33	в то	6	10
34	из этих	3	9
35	только тогда	4	9
36	для него	6	9
37	было бы	9	9
38	в нем	7	9
39	мы не	6	9
40	тогда когда	6	9
41	в самом	8	8
42	от того	10	8
43	только что	2	8
44	что мы	11	8
45	и то	4	8
46	с другой	2	7
47	к тому	10	7
48	как мы	10	7
49	так что	6	7
50	с тем	5	7
51	но не	10	7
52	тем самым	8	7
53	тем что	8	7
54	зависит от	3	6
55	что он	18	6
56	но это	2	6
57	с этим	4	6
58	из них	2	6
59	например в	4	6
60	те же	3	6
61	не может	19	6
62	не имеет	6	6
63	с ним	2	6
64	значение слова	3	5
65	не могут	5	5
66	независимо от	3	5
67	в них	3	5
68	и как	6	5
69	в своем	7	5
70	языка в	2	5
71	очевидно что	3	5
72	еще не	8	5
73	только по	4	5
74	и тем	5	5
75	отношению к	10	5
76	не менее	2	5
77	по отношению	10	5
78	к одному	2	5
79	слово не	2	5
80	как на	3	5
81	с другими	2	5
82	сказать что	13	5
83	что я	2	5
84	до того	3	4
85	оно не	4	4
86	и от	2	4
87	одной и	3	4
88	мы видели	8	4
89	по мере	3	4
90	что именно	2	4
91	все это	2	4
92	то время	6	4
93	в его	3	4
94	и между	2	4
95	относится к	4	4
96	была бы	2	4
97	в котором	2	4
98	один из	3	4
99	другой стороны	2	4
100	не обнаруживает	2	4
101	а и	2	4
102	и его	3	4
103	он не	7	4
104	для того	8	4
105	и по	3	4
106	того как	5	4
107	мы должны	3	4
108	в каждой	4	4
109	нашей мысли	3	4
110	могут быть	5	3
111	тому что	11	3
112	прежде всего	2	3
113	и все	5	3
114	что все	5	3
115	представить себе	3	3
116	а только	2	3
117	именно в	4	3
118	есть в	3	3
119	мы можем	9	3
120	что при	4	3
121	до сих	3	3
122	можно сказать	6	3
123	при этом	3	3
124	в ряду	2	3
125	и следовательно	4	3
126	как бы	11	3
127	в целом	3	3
128	каждой из	2	3
129	только на	2	3
130	том смысле	2	3
131	тем и	3	3
132	того чтобы	10	3
133	к другой	6	3
134	в силу	17	3
135	друг друга	4	3
136	так же	15	3
137	в каждом	3	3
138	и на	5	3
139	образом в	3	3
140	за ним	2	3
141	и вообще	2	3
142	не знает	3	3
143	его в	6	3
144	в первом	4	3
145	там где	7	3
146	в чем	6	3
147	в которой	7	3
148	том как	2	3
149	возможно только	3	3
150	сих пор	3	3
151	только не	3	2
152	заключить что	4	2
153	связи с	3	2
154	первом случае	3	2
155	эти последние	2	2
156	в одном	2	2
157	в понятии	4	2
158	это в	2	2
159	с понятием	2	2
160	показывает что	7	2
161	для развития	5	2
162	на то	4	2
163	отношение к	7	2
164	что с	3	2
165	на котором	2	2
166	первых порах	2	2
167	мы видим	7	2
168	в этой	5	2
169	что они	2	2
170	от него	2	2
171	можно только	2	2
172	по своему	2	2
173	но как	3	2
174	у него	2	2
175	но что	4	2
176	мы назвали	2	2
177	она не	2	2
178	несмотря на	2	2
179	возможны только	4	2
180	на его	3	2
181	о предмете	2	2
182	и той	3	2
183	том же	5	2
184	мы уже	2	2
185	себе что	2	2
186	в новом	2	2
187	но мы	3	2
188	все же	2	2
189	от одной	4	2
190	в своей	2	2
191	что уже	2	2
192	мысли и	2	2
193	в их	3	2
194	на первых	4	2
195	целый ряд	4	2
196	в других	2	2
197	в разных	5	2
198	этом отношении	3	2
199	это и	3	2
200	для ребенка	6	2
201	из того	5	2
202	но только	2	2
203	развития в	6	2
204	самом деле	2	2
205	в системе	3	2
206	мысли есть	2	2
207	что такое	3	2
208	и наконец	2	2
209	ко всем	4	2
210	той же	4	2
211	языка и	5	2
212	в которых	2	2
213	в мысли	4	2
214	с этой	2	2
215	понятия и	10	2
216	от этого	3	2
217	точки зрения	13	2
218	связь между	4	2
219	входящий в	2	2
220	бы в	3	2
221	отношении к	3	2
222	что эта	2	2
223	которое мы	2	2
224	когда мы	6	2
225	в области	6	2
226	понятие о	2	2
