N	2gram	Vinokur_Ku_3	Problema
1	и в	23	44
2	вовсе не	5	37
3	и не	10	35
4	не есть	3	35
5	может быть	14	28
6	потому что	12	25
7	по себе	6	25
8	не просто	2	23
9	то что	4	23
10	в том	22	21
11	только в	6	19
12	а не	11	18
13	в этом	16	17
14	для нас	4	16
15	также и	5	16
16	сказать что	7	16
17	если мы	7	16
18	когда мы	3	15
19	не только	17	14
20	не в	5	13
21	и т	54	13
22	т д	8	13
23	то же	6	13
24	той или	5	12
25	но в	2	12
26	том что	11	12
27	не менее	12	10
28	то это	3	10
29	но и	3	10
30	в виду	8	10
31	отнюдь не	3	10
32	у нас	10	10
33	как и	5	10
34	тем не	9	10
35	так и	6	10
36	это не	3	9
37	и тем	6	9
38	не имеет	3	9
39	и с	3	9
40	как бы	5	9
41	так как	9	9
42	что он	6	9
43	в то	3	9
44	никак не	2	9
45	в его	11	9
46	что и	6	9
47	в данном	7	9
48	во всяком	2	9
49	таким образом	9	9
50	сама по	2	8
51	что в	13	8
52	или иной	7	8
53	ни в	3	8
54	смысле слова	2	8
55	а именно	3	8
56	того что	11	8
57	что мы	2	8
58	но это	5	8
59	было бы	16	8
60	он не	3	8
61	что же	5	8
62	как раз	4	8
63	как мы	5	8
64	связи с	6	8
65	здесь не	2	8
66	с другой	7	7
67	данном случае	4	7
68	не может	6	7
69	в связи	5	7
70	уже не	8	7
71	еще и	2	7
72	все эти	7	7
73	мы находим	3	7
74	и что	7	7
75	мы должны	3	7
76	это и	3	7
77	на самом	3	7
78	мы не	3	7
79	для этого	6	6
80	можно сказать	2	6
81	и если	2	6
82	но если	3	6
83	в целом	4	6
84	и только	3	6
85	того или	3	6
86	ясно что	4	6
87	и к	3	6
88	о том	6	6
89	все же	5	6
90	сам по	3	6
91	не было	4	5
92	в нашем	7	5
93	что они	2	5
94	с тем	6	5
95	как о	3	5
96	и есть	5	5
97	хотя и	5	5
98	в ней	3	5
99	другой стороны	3	5
100	все это	2	5
101	то и	2	5
102	в своем	4	5
103	а в	5	5
104	точки зрения	23	5
105	и здесь	2	5
106	есть не	3	5
107	этом случае	4	5
108	в таком	4	5
109	еще не	9	5
110	за пределы	2	5
111	и о	4	5
112	в своей	4	5
113	как в	4	5
114	так же	2	5
115	тем самым	4	5
116	этого слова	4	5
117	тому что	4	4
118	при этом	6	4
119	совершенно не	5	4
120	и без	2	4
121	отличается от	2	4
122	языка и	2	4
123	всякого рода	5	4
124	заключается в	4	4
125	чем же	2	4
126	но как	3	4
127	таком случае	2	4
128	раз и	2	4
129	а также	4	4
130	в ее	4	4
131	на этот	2	4
132	в чем	5	4
133	можно было	11	4
134	нас в	3	4
135	тем что	5	4
136	в каком	3	4
137	мы говорим	4	4
138	уже в	3	3
139	что это	3	3
140	это уже	3	3
141	формы и	3	3
142	только о	2	3
143	прежде всего	9	3
144	в тех	2	3
145	к тому	3	3
146	подобного рода	2	3
147	и как	2	3
148	но все	2	3
149	кроме того	2	3
150	когда в	2	3
151	в самом	13	3
152	в первую	3	3
153	и такие	2	3
154	значение в	2	3
155	именно так	2	3
156	говорим о	2	3
157	не так	3	3
158	с этой	3	3
159	в которых	3	3
160	может иметь	3	3
161	ни на	2	3
162	его в	2	3
163	очень много	2	3
164	могло бы	3	3
165	если бы	8	3
166	или иного	3	3
167	в условиях	2	3
168	говорить о	6	3
169	то в	3	3
170	тем более	5	3
171	но не	3	3
172	а то	2	3
173	в качестве	2	3
174	первую очередь	3	3
175	она не	3	3
176	не значит	5	3
177	из того	2	3
178	в той	4	3
179	самом деле	14	3
180	что такое	4	3
181	хотя бы	9	3
182	то или	2	3
183	отличие от	2	3
184	с другими	2	3
185	этот вопрос	3	3
186	в таких	2	3
187	если же	2	3
188	слова и	7	3
189	ничего не	6	3
190	или иное	2	2
191	в известном	2	2
192	именно в	3	2
193	в частности	2	2
194	в этих	2	2
195	все они	2	2
196	в отношении	3	2
197	того же	4	2
198	не столько	4	2
199	но также	5	2
200	что все	2	2
201	он будет	2	2
202	до сих	8	2
203	в нашей	4	2
204	по поводу	3	2
205	о чем	2	2
206	есть также	2	2
207	нас к	2	2
208	тем же	2	2
209	в котором	2	2
210	однако в	2	2
211	от того	5	2
212	в их	6	2
213	во внимание	5	2
214	с одной	4	2
215	от нас	2	2
216	это так	2	2
217	что дело	2	2
218	дает нам	2	2
219	как на	8	2
220	что слово	3	2
221	будет уже	3	2
222	в результате	3	2
223	к другой	2	2
224	нашем смысле	2	2
225	зрения на	3	2
226	только то	3	2
227	как это	7	2
228	мы имеем	2	2
229	и более	3	2
230	это в	2	2
231	были бы	4	2
232	то он	3	2
233	сразу же	2	2
234	быть в	2	2
235	она может	2	2
236	по существу	3	2
237	мы видели	3	2
238	и при	2	2
239	по своему	2	2
240	между прочим	8	2
241	в слове	4	2
242	тип и	2	2
243	случае когда	3	2
244	дело не	2	2
245	когда он	2	2
246	и именно	3	2
247	не будем	5	2
248	в процессе	3	2
249	вместе с	2	2
250	сих пор	8	2
251	только что	2	2
252	слова как	2	2
253	только тогда	4	2
254	в отличие	2	2
255	а с	3	2
256	с точки	16	2
257	еще на	2	2
258	он в	2	2
259	могут быть	6	2
260	не то	2	2
261	эти слова	2	2
262	доходит до	2	2
