N	2gram	Vygotskiy__1	KulturaY
1	и т	26	54
2	т п	16	41
3	т е	3	32
4	и в	31	23
5	точки зрения	15	23
6	в том	30	22
7	не только	13	17
8	было бы	6	16
9	в этом	12	16
10	с точки	2	16
11	в области	11	14
12	может быть	22	14
13	самом деле	9	14
14	что в	23	13
15	в самом	11	13
16	не менее	2	12
17	для того	6	12
18	потому что	10	12
19	вопрос о	3	11
20	том что	16	11
21	а не	13	11
22	того что	10	11
23	в его	6	11
24	того чтобы	7	11
25	у нас	4	10
26	и не	16	10
27	прежде всего	4	9
28	тем не	2	9
29	таким образом	20	9
30	так как	18	9
31	если бы	6	8
32	зависимости от	6	8
33	до сих	3	8
34	сих пор	3	8
35	т д	8	8
36	уже не	2	8
37	как на	3	8
38	в виду	4	8
39	с другой	5	7
40	если мы	12	7
41	в зависимости	5	7
42	те же	4	7
43	и что	8	7
44	сказать что	7	7
45	как это	4	7
46	с тем	3	6
47	по себе	9	6
48	что и	13	6
49	что он	7	6
50	в силу	3	6
51	тот же	2	6
52	при этом	19	6
53	и тем	2	6
54	так и	3	6
55	не может	17	6
56	то же	5	6
57	могут быть	11	6
58	только в	14	6
59	о том	7	6
60	ничего не	2	6
61	что же	2	5
62	не могут	3	5
63	независимо от	2	5
64	и есть	5	5
65	вовсе не	6	5
66	как и	16	5
67	не в	11	5
68	совершенно не	5	5
69	хотя и	3	5
70	что она	6	5
71	как бы	5	5
72	все же	5	5
73	от того	3	5
74	в связи	2	5
75	как мы	2	5
76	во внимание	2	5
77	а в	6	5
78	но это	3	5
79	из этих	6	5
80	в поэзии	2	5
81	далеко не	2	5
82	в чем	2	5
83	слова в	3	4
84	том случае	2	4
85	тому что	4	4
86	ясно что	19	4
87	один из	4	4
88	этого слова	4	4
89	для нас	5	4
90	только тогда	7	4
91	в целом	5	4
92	того же	2	4
93	одной стороны	6	4
94	столь же	4	4
95	в сущности	10	4
96	в своей	3	4
97	том чтобы	7	4
98	и о	4	4
99	в ее	5	4
100	точка зрения	4	4
101	то что	32	4
102	до тех	2	4
103	как в	9	4
104	целый ряд	6	4
105	как раз	2	4
106	в своем	3	4
107	не было	3	4
108	с одной	5	4
109	заключается в	7	4
110	тем самым	2	4
111	что такое	2	4
112	в таком	3	4
113	в слове	3	4
114	между тем	4	4
115	тех же	2	4
116	тогда когда	5	4
117	на вопрос	2	3
118	уже в	3	3
119	что это	6	3
120	отнюдь не	6	3
121	формы и	5	3
122	на самом	2	3
123	должна быть	3	3
124	есть не	2	3
125	к тому	4	3
126	и к	3	3
127	что на	3	3
128	ни в	9	3
129	с этой	4	3
130	но как	2	3
131	по существу	4	3
132	это и	3	3
133	мы видели	2	3
134	но не	3	3
135	очевидно что	6	3
136	внутренняя форма	6	3
137	по поводу	2	3
138	в какой	5	3
139	он не	3	3
140	речь идет	3	3
141	был бы	5	3
142	не есть	3	3
143	только то	2	3
144	отношение к	2	3
145	зрения на	2	3
146	в процессе	5	3
147	но и	2	3
148	другой стороны	5	3
149	тому же	3	3
150	русском языке	2	3
151	и вот	3	3
152	мы не	12	3
153	и с	2	3
154	бы и	2	3
155	той же	3	3
156	в которых	3	3
157	нас в	2	3
158	могло бы	4	3
159	в результате	4	3
160	в каком	2	3
161	в то	5	3
162	и только	3	3
163	она не	5	3
164	этих слов	2	3
165	там где	4	3
166	когда мы	3	3
167	отметить что	2	3
168	такой же	2	2
169	или иное	2	2
170	все это	8	2
171	в известном	2	2
172	быть совершенно	2	2
173	о чем	2	2
174	в частности	3	2
175	смысле этого	2	2
176	себе представить	2	2
177	точку зрения	3	2
178	не означает	2	2
179	одного и	2	2
180	в одном	2	2
181	что все	3	2
182	это в	2	2
183	как например	2	2
184	как они	2	2
185	быть в	2	2
186	главным образом	2	2
187	не дает	2	2
188	сама по	2	2
189	точек зрения	3	2
190	и здесь	2	2
191	состоит в	3	2
192	различение между	2	2
193	и как	2	2
194	чтобы понять	4	2
195	что они	2	2
196	более или	2	2
197	смысле слова	3	2
198	и тот	2	2
199	или иным	2	2
200	и если	4	2
201	в качестве	2	2
202	каждой из	3	2
203	иначе говоря	5	2
204	что основная	2	2
205	никак не	4	2
206	увидим что	2	2
207	в котором	4	2
208	п все	2	2
209	его в	2	2
210	но мы	3	2
211	в область	2	2
212	когда он	2	2
213	вместе с	8	2
214	собственном смысле	3	2
215	и дальше	2	2
216	или менее	2	2
217	мысли и	2	2
218	и без	2	2
219	отличается от	2	2
220	то и	2	2
221	что есть	2	2
222	в отличие	3	2
223	как к	2	2
224	только что	2	2
225	а потому	3	2
226	мы найдем	2	2
227	совершенно ясно	19	2
228	тем же	3	2
229	какой мере	3	2
230	то или	2	2
231	так же	12	2
232	что различие	2	2
233	как нельзя	4	2
234	во всяком	8	2
235	только о	2	2
236	внутренней формы	3	2
237	заключается не	2	2
238	по тому	3	2
239	что мы	8	2
240	тому как	7	2
241	в русском	2	2
242	если же	2	2
243	что эти	3	2
244	как он	2	2
245	в этих	4	2
246	таком случае	2	2
247	не то	2	2
248	отличие от	4	2
249	мы имеем	4	2
250	но в	3	2
251	имеет в	2	2
