N	2gram	Bakhtin_Pr_2	Istorich
1	и в	43	28
2	может быть	23	25
3	и т	13	25
4	т д	4	22
5	не может	18	15
6	а не	7	15
7	никогда не	9	14
8	для нас	2	13
9	что в	4	12
10	то же	8	12
11	не только	11	12
12	только в	4	11
13	что он	13	10
14	все же	3	10
15	мы увидим	5	10
16	прежде всего	10	10
17	но и	14	10
18	т е	26	10
19	мы не	4	10
20	и что	5	10
21	в том	6	9
22	о том	5	9
23	то что	7	9
24	и не	29	9
25	не в	11	9
26	так и	3	9
27	что это	2	8
28	если бы	3	8
29	таким образом	5	8
30	в этом	13	8
31	но в	10	8
32	в этих	6	7
33	это не	3	7
34	том что	2	7
35	здесь мы	2	7
36	еще не	9	7
37	было бы	5	7
38	и др	2	7
39	а в	5	7
40	этот вопрос	4	7
41	так же	2	7
42	и здесь	3	7
43	с другой	4	6
44	не менее	3	6
45	к тому	4	6
46	тем не	2	6
47	что и	3	6
48	когда он	3	6
49	его в	3	6
50	так как	4	6
51	мы будем	3	5
52	должна быть	3	5
53	не знает	3	5
54	в одном	12	5
55	вопрос о	2	5
56	по существу	3	5
57	более или	3	5
58	но не	5	5
59	до сих	7	5
60	например в	2	5
61	ее в	2	5
62	сих пор	7	5
63	или менее	3	5
64	другой стороны	3	5
65	в своем	4	5
66	можно было	3	5
67	или в	8	5
68	их в	4	5
69	сказать что	2	5
70	героя в	3	5
71	в его	10	5
72	все это	5	4
73	там где	4	4
74	между собой	2	4
75	превращается в	2	4
76	в пределах	16	4
77	на то	5	4
78	об этом	2	4
79	так что	5	4
80	но все	2	4
81	но это	4	4
82	в большинстве	9	4
83	и пр	2	4
84	друг с	4	4
85	даже в	3	4
86	на него	3	4
87	с этим	2	4
88	как и	14	4
89	того что	2	4
90	должны быть	2	4
91	и даже	3	4
92	хотя бы	2	4
93	и для	3	4
94	и с	5	4
95	и на	10	4
96	могут быть	3	4
97	все эти	5	4
98	здесь не	6	4
99	большинстве случаев	8	4
100	я не	4	3
101	в стороне	2	3
102	во время	4	3
103	не как	6	3
104	в образе	2	3
105	перед нами	7	3
106	по себе	11	3
107	для этого	2	3
108	при этом	6	3
109	то время	2	3
110	у меня	5	3
111	и их	3	3
112	в котором	6	3
113	то это	2	3
114	отношению к	5	3
115	из них	2	3
116	того как	2	3
117	в форме	2	3
118	в их	3	3
119	что же	7	3
120	уже не	3	3
121	и его	8	3
122	если мы	2	3
123	чтобы не	2	3
124	как мы	10	3
125	мы здесь	2	3
126	и он	5	3
127	время как	2	3
128	по отношению	5	3
129	также и	3	3
130	тем что	3	3
131	в другом	7	3
132	во всем	3	3
133	в то	7	3
134	с другом	4	3
135	дело в	2	3
136	раз и	2	3
137	почти не	2	3
138	же не	4	3
139	а с	2	2
140	не могут	4	2
141	отличие от	4	2
142	по мере	4	2
143	отчего же	3	2
144	его и	2	2
145	но так	2	2
146	между ними	4	2
147	была бы	2	2
148	вовсе не	5	2
149	в такой	2	2
150	здесь в	3	2
151	ни было	2	2
152	а затем	2	2
153	и как	2	2
154	так чтобы	4	2
155	одна из	2	2
156	для него	8	2
157	тот же	3	2
158	что не	2	2
159	что такое	2	2
160	с ним	3	2
161	как бы	22	2
162	о нем	6	2
163	в нем	12	2
164	не есть	2	2
165	себя в	3	2
166	в целом	2	2
167	во всех	4	2
168	конечно не	2	2
169	указывает на	2	2
170	как в	2	2
171	как раз	4	2
172	то и	2	2
173	не на	4	2
174	в отличие	4	2
175	и только	3	2
176	отношения к	2	2
177	он не	9	2
178	в виде	3	2
179	приводит к	6	2
180	этих случаях	2	2
181	на этот	4	2
182	должно быть	4	2
183	ничего не	3	2
184	между тем	3	2
185	в себе	5	2
186	бы в	5	2
187	что если	3	2
188	еще один	3	2
189	как он	2	2
190	и этим	3	2
191	что этот	2	2
