N	2gram	Voloshinov_1	Problema
1	и не	26	28
2	не только	8	24
3	только в	9	23
4	вовсе не	5	21
5	в том	6	20
6	и в	19	20
7	ни в	2	17
8	не просто	2	16
9	все эти	7	16
10	то что	8	15
11	у нас	2	14
12	было бы	4	14
13	но и	8	14
14	точки зрения	34	14
15	или иной	3	13
16	не в	5	13
17	в нашем	2	12
18	не есть	3	12
19	в себе	2	12
20	том что	3	12
21	прежде всего	13	11
22	по себе	4	11
23	с точки	20	11
24	не менее	4	10
25	тем не	2	10
26	отнюдь не	6	10
27	в качестве	2	10
28	не является	4	10
29	так и	11	10
30	и его	19	10
31	может быть	26	9
32	все это	3	9
33	и даже	2	9
34	в этом	16	9
35	если бы	2	8
36	что он	2	8
37	таким образом	17	8
38	в результате	9	8
39	во всяком	5	8
40	и все	5	8
41	но в	7	8
42	с другой	5	7
43	ясно что	5	7
44	еще не	4	7
45	мы не	6	7
46	и потому	5	7
47	то же	7	7
48	именно в	5	7
49	а не	7	7
50	сказать что	4	7
51	и с	2	7
52	в ней	4	7
53	хотя бы	5	7
54	и от	3	6
55	художественный образ	2	6
56	как и	12	6
57	при этом	8	6
58	но если	2	6
59	в виду	2	6
60	другой стороны	6	6
61	в таком	2	6
62	в данном	4	6
63	только при	3	6
64	в каком	3	6
65	и вообще	2	6
66	же самое	3	6
67	не существует	3	5
68	на самом	3	5
69	в нем	10	5
70	здесь в	3	5
71	в смысле	6	5
72	можно сказать	3	5
73	в целях	3	5
74	в ее	7	5
75	действительности и	3	5
76	жизни и	2	5
77	как в	4	5
78	так же	7	5
79	не может	24	5
80	так как	2	5
81	если мы	11	5
82	или в	2	5
83	ничего общего	5	5
84	о том	2	5
85	нет никакой	2	4
86	и есть	3	4
87	в отношении	4	4
88	в какой	3	4
89	и для	11	4
90	и во	2	4
91	и ее	3	4
92	это и	3	4
93	кроме того	6	4
94	одной из	3	4
95	ни о	2	4
96	в своей	3	4
97	отчет в	2	4
98	как бы	15	4
99	всяком случае	2	4
100	как знак	2	4
101	однако не	2	4
102	не имеет	3	4
103	во всех	7	4
104	и только	2	4
105	с этим	4	4
106	а в	4	4
107	что не	2	4
108	можно было	2	4
109	как раз	2	4
110	в то	3	4
111	нет ни	2	4
112	в связи	7	3
113	человека в	2	3
114	к тому	2	3
115	и более	2	3
116	независимо от	2	3
117	для всех	2	3
118	этом смысле	2	3
119	в условиях	4	3
120	и к	3	3
121	слова но	2	3
122	как мы	13	3
123	все в	2	3
124	для него	9	3
125	здесь мы	4	3
126	и как	3	3
127	но все	3	3
128	в начале	5	3
129	связи с	11	3
130	в истории	3	3
131	сознания и	3	3
132	себе и	2	3
133	совершенно не	3	3
134	конечно не	5	3
135	же и	2	3
136	и является	2	3
137	в его	6	3
138	и этот	2	3
139	что и	2	3
140	что в	4	3
141	другими словами	2	3
142	в новое	2	3
143	бы и	2	3
144	в своем	2	3
145	не было	3	3
146	и сама	2	3
147	самом деле	10	3
148	для того	4	3
149	из которых	2	3
150	с другими	3	3
151	и на	4	3
152	тем что	2	3
153	из них	3	3
154	чем же	4	3
155	к его	2	3
156	в сознании	2	3
157	в другом	2	3
158	мы должны	3	3
159	зависимости от	2	3
160	явлений и	2	3
161	нет ничего	3	3
162	из этого	2	3
163	в области	3	3
164	мы можем	2	3
165	в частности	2	2
166	между собой	2	2
167	что во	2	2
168	в корне	3	2
169	в конце	5	2
170	еще только	2	2
171	в литературе	2	2
172	нет и	4	2
173	сама по	2	2
174	как же	4	2
175	то в	2	2
176	является не	6	2
177	так называемая	4	2
178	они и	2	2
179	для них	2	2
180	в пределах	6	2
181	тот же	4	2
182	но именно	3	2
183	же деле	2	2
184	в самом	10	2
185	общего с	3	2
186	за пределы	5	2
187	по преимуществу	5	2
188	может существовать	2	2
189	он не	3	2
190	в котором	3	2
191	себе отчет	2	2
192	все же	8	2
193	с ее	2	2
194	на этой	2	2
195	не будет	4	2
196	не будем	4	2
197	без всякой	2	2
198	если он	2	2
199	только на	4	2
200	и прежде	2	2
201	всех других	3	2
202	жизни в	4	2
203	или к	2	2
204	того чтобы	5	2
205	к другой	3	2
206	ни было	10	2
207	и он	2	2
208	ни к	2	2
209	друг друга	8	2
210	образ и	2	2
211	то мы	2	2
212	xix века	3	2
213	во все	2	2
214	далеко не	4	2
215	его в	3	2
216	и это	3	2
217	к своему	2	2
218	в чем	2	2
219	в которой	3	2
220	того же	6	2
221	самом же	2	2
