N	2gram	Voloshinov_1	Problemy
1	и в	15	34
2	и не	16	29
3	как бы	11	27
4	что он	8	23
5	в его	9	22
6	может быть	13	19
7	в нем	4	19
8	не может	13	19
9	и все	4	19
10	о себе	2	18
11	как и	6	18
12	к себе	3	17
13	но в	9	16
14	все это	5	16
15	и его	15	16
16	в этом	13	16
17	и с	7	15
18	прежде всего	11	15
19	он не	4	15
20	то же	7	14
21	к нему	7	14
22	самом деле	7	13
23	для него	5	13
24	но и	4	12
25	же время	5	12
26	и к	7	12
27	потому что	4	12
28	в то	6	12
29	вовсе не	2	11
30	то что	10	11
31	на самом	2	11
32	не только	5	10
33	слова и	2	10
34	в отношении	2	9
35	не в	4	9
36	а не	2	9
37	самого начала	5	8
38	никогда не	7	8
39	себя и	3	8
40	с самого	7	8
41	в самом	6	8
42	точки зрения	13	8
43	с ним	12	8
44	что же	4	8
45	и для	2	8
46	я не	3	7
47	что в	6	7
48	и даже	2	7
49	все же	5	7
50	на него	4	7
51	как мы	10	7
52	отношение к	7	6
53	не знает	3	6
54	и на	3	6
55	с ними	4	6
56	с его	8	6
57	мы уже	5	6
58	отношению к	9	6
59	так и	10	6
60	в себе	4	6
61	только в	6	6
62	он сам	4	5
63	все время	4	5
64	что это	3	5
65	это не	2	5
66	себе самом	3	5
67	к тому	4	5
68	но все	2	5
69	и что	3	5
70	того что	2	5
71	всяком случае	3	5
72	в целом	2	5
73	по отношению	11	5
74	таким образом	21	5
75	и вот	6	5
76	а в	6	5
77	и наконец	10	5
78	он и	2	5
79	мы должны	7	5
80	в одном	3	5
81	на протяжении	5	5
82	что и	2	5
83	и у	6	5
84	хотя бы	7	5
85	во всяком	4	5
86	в чем	4	5
87	что все	5	4
88	ни в	6	4
89	но это	2	4
90	на этом	5	4
91	у него	3	4
92	при этом	7	4
93	его отношение	2	4
94	бы он	3	4
95	все эти	9	4
96	смерти отца	3	4
97	рядом с	2	4
98	его в	8	4
99	так как	9	4
100	если бы	3	4
101	как раз	2	4
102	мы остановимся	2	4
103	но не	5	4
104	еще не	7	4
105	внутренней речи	3	4
106	бы и	2	4
107	как в	3	4
108	только на	2	4
109	и прежде	5	4
110	с точки	10	4
111	с другими	5	4
112	ничего не	2	4
113	вместе с	4	4
114	не менее	3	3
115	для этого	4	3
116	в том	4	3
117	желание смерти	2	3
118	совсем не	5	3
119	до конца	5	3
120	в него	2	3
121	с ее	3	3
122	мы видели	5	3
123	жизни и	5	3
124	его и	2	3
125	в одной	2	3
126	это как	3	3
127	должно быть	2	3
128	характер и	2	3
129	их в	2	3
130	в ней	5	3
131	нуждается в	2	3
132	ведь и	2	3
133	в высшей	2	3
134	человека с	2	3
135	большинстве случаев	5	3
136	бы в	2	3
137	этого не	2	3
138	сознания и	5	3
139	по себе	2	3
140	в ее	4	3
141	том что	5	3
142	между тем	2	3
143	в своей	9	3
144	сводится к	3	3
145	и то	2	3
146	высшей степени	2	3
147	далеко не	4	3
148	в человеке	5	2
149	не было	4	2
150	в душе	13	2
151	тому что	3	2
152	о них	2	2
153	тем не	2	2
154	мы знаем	7	2
155	мы и	4	2
156	ослабленной форме	2	2
157	в большинстве	4	2
158	что такое	3	2
159	к другим	2	2
160	все те	4	2
161	со всею	3	2
162	не является	3	2
163	во внутреннем	2	2
164	один из	4	2
165	в этот	4	2
166	и со	2	2
167	тому чтобы	3	2
168	в своем	2	2
169	и только	4	2
170	что оно	2	2
171	чем не	2	2
172	те же	4	2
173	в заключение	3	2
174	как на	3	2
175	увидим что	4	2
176	с этим	6	2
177	самого себя	2	2
178	с которыми	2	2
179	сказать что	6	2
180	я и	6	2
181	или как	3	2
182	во время	5	2
183	всех этих	5	2
184	отнюдь не	2	2
185	он должен	2	2
186	в жизни	5	2
187	по всему	2	2
188	конечно в	2	2
189	как его	2	2
190	ту сторону	3	2
191	более того	2	2
192	тот же	5	2
193	было бы	6	2
194	мы увидим	4	2
195	со всеми	3	2
196	конечно не	3	2
197	за пределы	2	2
198	во всех	8	2
199	к ней	2	2
200	и потому	8	2
201	все позволено	4	2
202	по ту	3	2
203	войти в	3	2
204	быть и	2	2
205	находится в	3	2
206	в силах	2	2
207	еще более	2	2
208	уже не	5	2
209	что значит	2	2
210	той же	2	2
211	и ее	3	2
212	которой он	2	2
213	будто бы	2	2
214	так сказать	3	2
215	все его	2	2
