N	2gram	Bakhtin_Pr_1	Myslijsy
1	потому что	12	52
2	то есть	24	42
3	и в	23	39
4	может быть	21	27
5	в том	11	26
6	только в	8	25
7	что в	8	22
8	не может	11	22
9	а не	20	21
10	так как	7	21
11	не только	13	21
12	в нем	20	20
13	но и	11	20
14	и не	34	18
15	том что	9	16
16	не в	6	15
17	в этом	25	15
18	если бы	10	14
19	отношению к	11	13
20	так и	10	13
21	по отношению	11	13
22	в себе	5	13
23	таким образом	11	13
24	было бы	6	12
25	точно так	2	11
26	в человеке	6	10
27	мы не	2	10
28	по себе	7	10
29	а потому	2	10
30	то что	18	10
31	как в	6	10
32	для нас	3	9
33	как и	8	9
34	и понимания	3	9
35	мысли в	2	9
36	мысли и	2	9
37	тем что	3	9
38	но в	4	9
39	в одном	9	8
40	но не	8	8
41	вместе с	2	8
42	со стороны	2	8
43	того что	2	8
44	точки зрения	21	8
45	с другой	2	7
46	в истории	2	7
47	это не	10	7
48	то и	2	7
49	в этих	2	7
50	человеческого духа	2	6
51	и как	8	6
52	еще не	5	6
53	как бы	28	6
54	что и	5	6
55	все же	5	6
56	то же	10	6
57	при этом	3	6
58	и по	2	6
59	вовсе не	8	5
60	несмотря на	6	5
61	но это	5	5
62	и потому	3	5
63	в его	24	5
64	в первом	2	5
65	другой стороны	2	5
66	во всех	5	5
67	так же	6	5
68	а в	7	5
69	и для	3	5
70	друг друга	3	5
71	и его	13	5
72	между тем	5	5
73	если же	2	5
74	не могут	6	4
75	никогда не	5	4
76	однако в	2	4
77	вопрос о	4	4
78	этом смысле	9	4
79	прежде всего	7	4
80	в смысле	2	4
81	мы видим	3	4
82	же время	7	4
83	для него	15	4
84	от того	2	4
85	в своих	2	4
86	в каждом	8	4
87	не было	3	4
88	и притом	2	4
89	и других	5	4
90	и даже	3	4
91	тому как	3	4
92	говорит он	8	4
93	само по	2	4
94	из этих	2	4
95	в то	10	4
96	там где	6	4
97	бы в	3	4
98	в самой	7	3
99	тому что	2	3
100	в них	3	3
101	а его	3	3
102	оно не	2	3
103	и во	2	3
104	и это	5	3
105	в жизни	6	3
106	что все	3	3
107	из одного	4	3
108	друг другу	2	3
109	самого начала	3	3
110	с самого	2	3
111	в этой	4	3
112	в своем	8	3
113	она не	5	3
114	в другой	3	3
115	в своей	11	3
116	и их	2	3
117	для того	2	3
118	для себя	2	3
119	и тем	2	3
120	в мире	7	3
121	в самом	8	3
122	были бы	4	3
123	на него	2	3
124	то ни	3	3
125	заключается в	2	3
126	как на	2	3
127	той же	6	3
128	что для	2	3
129	или даже	2	3
130	с ним	6	3
131	должна быть	2	3
132	не из	2	3
133	тем как	4	3
134	сказать что	5	3
135	во всяком	4	3
136	он не	4	3
137	подобно тому	3	3
138	в сознании	2	3
139	с точки	15	3
140	мы должны	2	3
141	и все	3	3
142	и с	4	3
143	но как	3	3
144	нисколько не	2	2
145	и есть	5	2
146	в единстве	7	2
147	по этому	2	2
148	но он	2	2
149	что имеет	2	2
150	по крайней	2	2
151	бы то	3	2
152	была бы	2	2
153	как например	2	2
154	сознания в	2	2
155	что именно	2	2
156	а как	6	2
157	слова но	2	2
158	таким же	2	2
159	как мы	5	2
160	же в	2	2
161	ни было	4	2
162	жизни и	6	2
163	уже не	8	2
164	следовательно и	2	2
165	но все	4	2
166	есть не	2	2
167	за ним	2	2
168	чем в	2	2
169	все что	3	2
170	только то	3	2
171	того чтобы	4	2
172	на себе	2	2
173	в сущности	5	2
174	могли бы	3	2
175	за пределы	6	2
176	как предмет	3	2
177	и о	3	2
178	одним из	8	2
179	никак не	2	2
180	крайней мере	2	2
181	с ее	2	2
182	в целом	4	2
183	но эти	2	2
184	только при	2	2
185	в их	3	2
186	в каждое	2	2
187	точке зрения	2	2
188	этот вопрос	2	2
189	как объект	4	2
190	на этот	2	2
191	хотя бы	2	2
192	то он	3	2
193	он есть	3	2
194	как будто	3	2
195	все то	4	2
196	в один	2	2
197	его к	4	2
198	все в	6	2
199	его на	2	2
200	о том	2	2
201	и самое	2	2
202	есть в	3	2
203	так сказать	3	2
204	заметить что	2	2
205	не потому	2	2
206	в которой	4	2
207	не могли	2	2
