N	2gram	Bakhtin_Fr_5	Dialekti
1	и не	15	27
2	а не	4	26
3	точки зрения	4	25
4	и в	45	24
5	не только	14	23
6	не может	5	19
7	ничего не	4	17
8	и есть	2	16
9	и что	2	15
10	что все	2	14
11	то что	2	14
12	с точки	2	14
13	может быть	2	13
14	таким образом	8	13
15	и даже	4	13
16	что он	6	13
17	вовсе не	8	13
18	что это	2	12
19	того что	3	12
20	есть и	5	12
21	не менее	3	11
22	не имеет	3	11
23	в сущности	4	10
24	ни в	3	9
25	но и	10	9
26	что она	3	9
27	прежде всего	10	8
28	и как	5	8
29	том что	7	8
30	в этом	14	8
31	что в	12	7
32	в самом	4	7
33	в особенности	2	7
34	потому что	7	7
35	это и	5	7
36	как и	10	7
37	как раз	5	7
38	кроме того	4	6
39	все это	7	6
40	и только	2	6
41	и с	10	6
42	о том	4	6
43	так как	6	6
44	превращается в	2	6
45	и все	7	6
46	об этом	4	6
47	что и	7	6
48	то же	11	6
49	самом деле	5	6
50	и жизни	2	6
51	в том	10	5
52	но это	5	5
53	хотя и	5	5
54	жизни и	8	5
55	и его	13	5
56	как на	4	5
57	одно из	2	5
58	в то	11	5
59	как это	4	5
60	в них	6	5
61	и к	5	5
62	было бы	2	5
63	он не	6	5
64	так и	6	5
65	и притом	2	5
66	мы не	4	5
67	только в	4	5
68	это не	3	4
69	не могут	2	4
70	то время	3	4
71	к тому	2	4
72	хотя бы	2	4
73	и больше	2	4
74	так же	8	4
75	сказать что	4	4
76	нет и	2	4
77	говорить о	2	4
78	в истории	2	4
79	конечно не	2	4
80	от того	3	4
81	в чем	2	4
82	жизнь и	2	4
83	и это	4	4
84	для него	3	4
85	перед нами	4	3
86	не было	3	3
87	вот это	2	3
88	все же	2	3
89	в ущерб	2	3
90	и без	2	3
91	в своем	11	3
92	в одной	3	3
93	и от	4	3
94	его как	4	3
95	не в	7	3
96	есть в	3	3
97	же время	9	3
98	в основе	4	3
99	в нем	10	3
100	это было	4	3
101	но его	3	3
102	все эти	5	3
103	и на	5	3
104	с этим	4	3
105	он и	3	3
106	мы уже	4	3
107	мир и	3	3
108	и ни	3	3
109	уже и	2	3
110	он должен	2	3
111	мира и	8	3
112	с полной	3	3
113	и о	4	3
114	утверждают что	2	3
115	но она	3	3
116	как бы	12	3
117	и прежде	3	3
118	для того	6	3
119	к нему	2	3
120	той же	4	3
121	но на	3	2
122	же как	4	2
123	вообще не	3	2
124	из этих	3	2
125	тому же	4	2
126	на этом	5	2
127	при этом	2	2
128	несмотря на	2	2
129	и если	2	2
130	например в	5	2
131	себя и	2	2
132	а именно	2	2
133	еще и	3	2
134	именно в	3	2
135	и вот	3	2
136	его не	4	2
137	а в	4	2
138	также и	7	2
139	в ней	8	2
140	она и	2	2
141	и здесь	4	2
142	от его	3	2
143	бы в	4	2
144	нет ни	2	2
145	но в	14	2
146	но они	3	2
147	с которой	2	2
148	с его	7	2
149	у него	4	2
150	перестает быть	2	2
151	на котором	2	2
152	и во	4	2
153	в их	4	2
154	в условиях	2	2
155	по существу	3	2
156	но не	4	2
157	ведь это	2	2
158	со всеми	5	2
159	всего этого	3	2
160	так в	2	2
161	как мы	8	2
162	и она	2	2
163	и у	5	2
164	и он	3	2
165	и для	3	2
166	нас в	2	2
167	в данном	2	2
168	и вообще	2	2
169	в его	13	2
