N	2gram	Vinokur_Ku_3	Problema
1	то что	4	38
2	и не	10	37
3	вовсе не	5	37
4	и в	23	35
5	не есть	3	33
6	сказать что	7	24
7	не только	17	24
8	том что	11	19
9	о том	6	18
10	может быть	14	18
11	у нас	10	18
12	что такое	4	18
13	в этом	16	17
14	но и	3	16
15	в языке	7	15
16	что мы	2	14
17	только в	6	14
18	не менее	12	13
19	и что	7	13
20	потому что	12	13
21	во всяком	2	13
22	не может	6	13
23	тем не	9	12
24	в том	22	12
25	того что	11	12
26	также и	5	12
27	хотя бы	9	12
28	что в	13	11
29	прежде всего	9	11
30	не просто	2	11
31	никак не	2	11
32	в таком	4	11
33	и с	3	10
34	таком случае	2	10
35	говорить о	6	10
36	тем более	5	10
37	еще не	9	10
38	а не	11	10
39	в данном	7	10
40	ничего не	6	10
41	если мы	7	9
42	для нас	4	9
43	что же	5	9
44	только о	2	8
45	уже не	8	8
46	было бы	16	8
47	в виду	8	8
48	ясно что	4	8
49	по себе	6	8
50	как раз	4	8
51	все же	5	8
52	этом случае	4	7
53	смысле слова	2	7
54	все эти	7	7
55	не имеет	3	7
56	того или	3	7
57	в его	11	7
58	так и	6	7
59	бы и	3	7
60	так как	9	7
61	тем самым	4	7
62	мы не	3	7
63	с другой	7	6
64	что все	2	6
65	можно сказать	2	6
66	ни в	3	6
67	но это	5	6
68	о чем	2	6
69	не о	2	6
70	был бы	3	6
71	и т	54	6
72	а именно	3	6
73	т д	8	6
74	но как	3	6
75	в то	3	6
76	когда мы	3	6
77	есть не	3	6
78	относится к	2	6
79	но в	2	6
80	в области	14	6
81	в частности	2	5
82	и без	2	5
83	или иной	7	5
84	же это	2	5
85	тот или	2	5
86	кроме того	2	5
87	в самом	13	5
88	той или	5	5
89	отнюдь не	3	5
90	данном случае	4	5
91	языка и	2	5
92	в связи	5	5
93	или иного	3	5
94	с одной	4	5
95	так же	2	5
96	и более	3	5
97	раз и	2	5
98	как и	5	5
99	связи с	6	5
100	по своему	2	5
101	то же	6	5
102	как мы	5	5
103	одной стороны	4	5
104	что не	4	5
105	другой стороны	3	5
106	можно было	11	5
107	с другими	2	5
108	еще и	2	5
109	для меня	2	5
110	не могут	5	4
111	сама по	2	4
112	не говоря	2	4
113	что если	2	4
114	и есть	5	4
115	в этих	2	4
116	в своем	4	4
117	в отношении	3	4
118	что на	3	4
119	подобного рода	2	4
120	как таковой	2	4
121	как же	3	4
122	и как	2	4
123	более или	2	4
124	в общем	6	4
125	как бы	5	4
126	говоря уже	2	4
127	и тем	6	4
128	значение в	2	4
129	до тех	4	4
130	что она	5	4
131	все это	2	4
132	и только	3	4
133	мы говорим	4	4
134	таким образом	9	4
135	в область	2	4
136	всякого рода	5	4
137	заключается в	4	4
138	а в	5	4
139	в результате	3	4
140	но если	3	4
141	и здесь	2	4
142	уже о	2	4
143	тем что	5	4
144	если бы	8	4
145	что он	6	4
146	но не	3	4
147	тех пор	4	4
148	до сих	8	4
149	тот же	6	4
150	и о	4	4
151	не будем	5	4
152	сих пор	8	4
153	или менее	2	4
154	и самый	2	4
155	на самом	3	4
156	самом деле	14	4
157	то и	2	4
158	в каком	3	4
159	далеко не	5	4
160	слова и	7	4
161	не все	2	4
162	уже в	3	3
163	в нашем	7	3
164	тому что	4	3
165	из этих	5	3
166	вопрос о	11	3
167	к тому	3	3
168	что они	2	3
169	в нашей	4	3
170	и если	2	3
171	хотя и	5	3
172	один из	4	3
173	но мы	2	3
174	то это	3	3
175	в целом	4	3
176	только то	3	3
177	в их	6	3
178	для этого	6	3
179	о значении	2	3
180	не было	4	3
181	от нас	2	3
182	при этом	6	3
183	лишь в	8	3
184	о языке	6	3
185	не знает	2	3
186	языка в	6	3
187	мы должны	3	3
188	его в	2	3
189	то не	2	3
190	с тем	6	3
191	говорим о	2	3
192	что слово	3	3
193	тогда когда	4	3
194	и к	3	3
195	для нашей	4	3
196	только тогда	4	3
197	и того	2	3
198	это и	3	3
199	она не	3	3
200	только как	4	3
201	и тот	2	3
202	на том	2	3
203	если же	2	3
204	внимание на	2	3
205	слова как	2	3
206	бы не	3	3
207	можно говорить	10	3
208	в свете	2	3
209	для того	12	3
210	то или	2	3
211	в слове	4	3
212	тому как	2	3
213	а тем	2	3
214	нас в	3	3
215	в таких	2	3
216	как о	3	3
217	том числе	2	2
218	или иное	2	2
219	одним и	2	2
220	по тому	2	2
221	о них	4	2
222	значении слова	2	2
223	язык не	2	2
224	в той	4	2
225	не в	5	2
226	но все	2	2
227	нашей темы	2	2
228	здесь идет	2	2
229	независимо от	5	2
230	по поводу	3	2
231	как они	2	2
232	в зависимости	7	2
233	вообще и	3	2
234	отличается от	2	2
235	язык и	2	2
236	не так	3	2
237	должно быть	7	2
238	как на	8	2
239	может иметь	3	2
240	в ней	3	2
241	точки зрения	23	2
242	слово в	3	2
243	и действительно	3	2
244	же мы	4	2
245	том случае	4	2
246	это в	2	2
247	русском языке	3	2
248	были бы	4	2
249	в условиях	2	2
250	учение о	2	2
251	языка как	4	2
252	и при	2	2
253	зависимости от	8	2
254	в тех	2	2
255	в качестве	2	2
256	в корне	2	2
257	конечно не	2	2
258	по преимуществу	3	2
259	он не	3	2
260	не значит	5	2
261	а также	4	2
262	случае когда	3	2
263	речь идет	3	2
264	что и	6	2
265	вместе с	2	2
266	на него	3	2
267	мысли и	2	2
268	совершенно не	5	2
269	еще более	2	2
270	чтобы не	2	2
271	того чтобы	11	2
272	той же	3	2
273	один и	2	2
274	которые в	4	2
275	здесь не	2	2
276	не то	2	2
277	здесь как	2	2
278	если это	2	2
