N	2gram	Losev_Prob_3	Myshleni
1	в этом	17	29
2	точки зрения	5	28
3	и в	44	26
4	не только	14	24
5	для себя	2	24
6	то что	23	24
7	таким образом	9	23
8	с точки	2	21
9	в том	21	18
10	и не	35	18
11	том что	12	17
12	потому что	25	16
13	как и	10	15
14	этом случае	5	14
15	того что	8	14
16	так же	5	14
17	так как	9	14
18	как мы	8	14
19	что в	8	12
20	вместе с	2	12
21	и его	5	12
22	в которой	2	11
23	но и	10	11
24	в слове	2	11
25	не может	7	11
26	что они	5	10
27	слова и	3	10
28	по своему	2	9
29	тому что	4	9
30	в самом	3	9
31	по сравнению	2	9
32	что мы	8	9
33	тем что	4	9
34	в себе	8	9
35	же как	3	8
36	то же	13	8
37	сказать что	16	8
38	сравнению с	2	8
39	что он	9	8
40	тем самым	5	8
41	только в	19	8
42	к тому	3	7
43	прежде всего	3	7
44	может быть	28	7
45	и к	6	7
46	мы не	7	7
47	и то	14	7
48	мы могли	4	6
49	нас к	2	6
50	и тем	9	6
51	именно в	2	6
52	заключается в	4	6
53	как на	2	6
54	мы должны	7	6
55	как бы	9	6
56	в ее	4	6
57	и что	7	6
58	было бы	8	6
59	во всех	2	6
60	все эти	7	6
61	все же	6	6
62	самом деле	3	6
63	а не	18	6
64	что это	3	6
65	с этой	3	5
66	можно сказать	6	5
67	как она	2	5
68	если бы	3	5
69	и следовательно	2	5
70	в виду	10	5
71	и значение	3	5
72	в целом	6	5
73	данном случае	7	5
74	с одной	2	5
75	никак не	9	5
76	и с	9	5
77	в начале	2	5
78	же самое	9	5
79	могли бы	4	5
80	бы в	2	5
81	как это	2	5
82	нашего исследования	2	5
83	с тем	5	5
84	в качестве	3	5
85	она не	3	5
86	в процессе	2	5
87	только что	2	5
88	слова как	2	5
89	если мы	16	5
90	тем же	2	5
91	и для	2	5
92	в данном	9	5
93	является в	2	5
94	не менее	10	4
95	никогда не	6	4
96	в нашем	5	4
97	что у	3	4
98	с другой	7	4
99	и от	9	4
100	в конце	5	4
101	в наших	2	4
102	на то	3	4
103	так что	12	4
104	которые мы	3	4
105	в котором	2	4
106	то и	5	4
107	этой точки	2	4
108	друг друга	2	4
109	и во	2	4
110	в его	9	4
111	о том	6	4
112	но в	12	4
113	о чем	2	4
114	связи с	8	4
115	еще не	5	4
116	гораздо более	5	4
117	не есть	35	4
118	как в	5	4
119	нами в	2	4
120	это и	7	4
121	что оно	2	4
122	в той	3	4
123	не в	13	4
124	это есть	3	4
125	и только	6	4
126	едва ли	5	4
127	содержит в	3	3
128	для этого	6	3
129	все это	5	3
130	это не	9	3
131	но также	2	3
132	есть то	3	3
133	одно и	3	3
134	тем не	10	3
135	но это	8	3
136	есть в	3	3
137	такое что	2	3
138	для него	3	3
139	в ней	5	3
140	и является	4	3
141	в основе	2	3
142	не является	11	3
143	мы видели	2	3
144	на котором	2	3
145	только и	8	3
146	мы находим	7	3
147	но только	6	3
148	в самой	2	3
149	и по	2	3
150	он не	8	3
151	мы уже	4	3
152	с ним	7	3
153	были бы	2	3
154	с собой	3	3
155	по себе	25	3
156	есть не	5	3
157	об этом	3	3
158	о его	2	3
159	в то	9	3
160	но не	3	3
161	до сих	2	3
162	мы в	4	3
163	и о	5	3
164	для нее	2	3
165	и потому	7	3
166	этого слова	5	3
167	что и	9	3
168	в своей	5	3
169	сих пор	2	3
170	так и	10	3
171	только на	5	3
172	как раз	8	3
173	на самом	7	3
174	из того	3	3
175	только потому	2	3
176	отличается от	4	3
177	с другими	3	3
178	мы можем	6	3
179	в этой	3	3
180	в чем	4	3
181	и состоит	2	3
182	перед нами	8	2
183	уже в	3	2
184	можно ли	4	2
185	в этих	2	2
186	никто не	2	2
187	само собой	2	2
188	точно так	3	2
189	что все	2	2
190	то время	4	2
191	что при	2	2
192	только о	3	2
193	подобного рода	3	2
194	для нас	16	2
195	ни в	8	2
196	на одно	2	2
197	мы и	2	2
198	является не	2	2
199	случае не	3	2
200	или в	4	2
201	но если	6	2
202	в нем	9	2
203	есть только	4	2
204	с ее	2	2
205	друг от	2	2
206	значение в	3	2
207	в их	2	2
208	за счет	2	2
209	отношения к	3	2
210	время как	4	2
211	этого термина	2	2
212	друга и	2	2
213	и больше	3	2
214	не имеет	9	2
215	а в	5	2
216	что для	3	2
217	нас и	2	2
218	также и	16	2
219	в которых	3	2
220	и есть	5	2
221	его в	3	2
222	с которыми	2	2
223	в известном	2	2
224	находим в	3	2
225	выражается в	3	2
226	что слово	2	2
227	с этим	2	2
228	вовсе не	37	2
229	значение и	5	2
230	но эта	3	2
231	и здесь	5	2
232	она может	2	2
233	у нас	10	2
234	то в	3	2
235	и при	2	2
236	но именно	2	2
237	не содержат	2	2
238	совершенно не	4	2
239	от друга	2	2
240	мы говорили	2	2
241	только к	2	2
242	мы ни	2	2
243	с ней	5	2
244	гораздо больше	2	2
245	о которых	3	2
246	и до	2	2
247	и всей	2	2
248	из этого	3	2
249	что же	8	2
250	на основании	2	2
251	во всей	3	2
252	в отношении	2	2
253	в отличие	2	2
254	даже если	2	2
255	которое мы	5	2
256	но с	2	2
257	из которых	2	2
258	почти всегда	2	2
259	можно было	4	2
260	нас в	4	2
261	во всяком	9	2
262	которой она	3	2
263	могут быть	2	2
264	вещи и	7	2
265	и ее	3	2
266	на ее	2	2
267	если же	3	2
268	мы говорим	4	2
269	отличие от	3	2
270	ничего не	3	2
