N	2gram	Vygotskiy__1	StatiiOP
1	и в	23	29
2	том что	21	27
3	в том	24	27
4	в этом	17	21
5	но и	14	19
6	что в	14	19
7	не только	16	19
8	о том	6	17
9	что он	7	13
10	в его	14	13
11	то что	17	11
12	все это	6	11
13	в которой	3	11
14	к тому	4	10
15	таким образом	26	10
16	в своем	3	9
17	так и	5	9
18	этом отношении	4	9
19	и не	9	9
20	как на	4	9
21	потому что	6	9
22	он не	5	9
23	и пр	2	8
24	как раз	4	8
25	но в	5	8
26	но все	2	7
27	с тем	7	7
28	в самом	7	7
29	в котором	4	7
30	я не	3	7
31	в своей	4	7
32	вместе с	9	7
33	тому что	5	7
34	того как	2	7
35	для того	15	7
36	не столько	4	7
37	об этом	3	6
38	в одном	4	6
39	вовсе не	3	6
40	вопрос о	7	6
41	до сих	4	6
42	все же	3	6
43	в течение	2	6
44	и что	5	6
45	факт что	3	6
46	того чтобы	17	6
47	и его	6	6
48	и на	8	6
49	о чем	2	5
50	прежде всего	10	5
51	в качестве	9	5
52	было бы	4	5
53	как бы	11	5
54	сих пор	4	5
55	а не	3	5
56	того что	15	5
57	между тем	9	5
58	точки зрения	26	5
59	речь идет	2	4
60	именно в	6	4
61	в частности	2	4
62	что у	2	4
63	с другой	10	4
64	к этому	4	4
65	не в	4	4
66	для него	2	4
67	и к	4	4
68	хотя и	2	4
69	дело в	2	4
70	в речи	2	4
71	ничего не	3	4
72	в другом	7	4
73	связи с	3	4
74	и с	9	4
75	в общем	3	3
76	в известном	2	3
77	на вопрос	2	3
78	самого начала	8	3
79	же как	6	3
80	что это	3	3
81	в этих	2	3
82	не является	9	3
83	с этим	6	3
84	по себе	5	3
85	идет о	2	3
86	одном из	2	3
87	ни в	4	3
88	но не	4	3
89	в пользу	4	3
90	наконец в	2	3
91	никогда не	2	3
92	и даже	2	3
93	всяком случае	3	3
94	оба эти	3	3
95	не могло	3	3
96	другой стороны	9	3
97	самом деле	3	3
98	как в	4	3
99	отношений между	4	3
100	в их	3	3
101	а с	4	3
102	тем что	6	3
103	с самого	8	3
104	хотя бы	4	3
105	так же	16	3
106	его не	3	3
107	связан с	5	3
108	во всяком	3	3
109	что эта	2	3
110	на нее	2	3
111	которые не	3	3
112	в отношении	10	2
113	с его	4	2
114	на всем	2	2
115	и более	5	2
116	если бы	5	2
117	в них	2	2
118	что с	2	2
119	в какой	5	2
120	с этой	6	2
121	в одной	3	2
122	если не	3	2
123	в конце	2	2
124	и я	2	2
125	что именно	3	2
126	в ее	2	2
127	а затем	5	2
128	по существу	4	2
129	как и	14	2
130	и как	5	2
131	в этой	7	2
132	другом месте	6	2
133	что они	3	2
134	в то	7	2
135	чем он	2	2
136	как известно	3	2
137	несмотря на	2	2
138	может быть	14	2
139	значительной степени	2	2
140	том же	2	2
141	и потому	2	2
142	на то	5	2
143	даже в	2	2
144	только в	6	2
145	не могли	2	2
146	ее в	2	2
147	с той	2	2
148	как говорит	2	2
149	не к	2	2
150	в процессе	8	2
151	и речи	38	2
152	только что	4	2
153	не может	12	2
154	нигде не	2	2
155	то же	8	2
156	все эти	4	2
157	при этом	4	2
158	в заключительной	3	2
159	там где	2	2
160	из этой	2	2
161	в значительной	2	2
162	на этот	3	2
163	не имеет	2	2
164	с точки	18	2
165	и те	2	2
166	что этот	2	2
167	в данном	2	2
168	в результате	4	2
169	сказать что	11	2
170	к сожалению	2	2
171	в каком	3	2
172	в себе	6	2
173	этот вопрос	3	2
174	в один	2	2
175	как он	3	2
176	и это	3	2
177	и который	3	2
178	так как	7	2
179	как это	2	2
180	в области	3	2
