N	2gram	Bakhtin_Fr_6	Istorich
1	и в	41	24
2	что он	6	21
3	не только	10	21
4	может быть	2	14
5	не может	4	14
6	в этих	2	13
7	что в	7	13
8	как в	4	12
9	в этом	12	12
10	но и	13	11
11	у него	7	10
12	том что	7	10
13	а в	4	10
14	и что	5	10
15	мы видим	6	10
16	и другие	2	9
17	с другой	4	9
18	не в	4	9
19	все же	4	9
20	о том	9	9
21	потому что	3	9
22	все это	11	8
23	другой стороны	2	8
24	то же	5	8
25	а не	2	8
26	или в	6	8
27	так как	10	8
28	один из	6	7
29	в том	2	7
30	мы видели	2	7
31	во всех	17	7
32	то что	10	7
33	вместе с	6	7
34	к нему	3	7
35	таким образом	17	7
36	тем что	5	6
37	всех этих	2	6
38	с этой	3	6
39	для нас	2	6
40	как и	7	6
41	так же	5	6
42	но не	2	6
43	мы увидим	3	6
44	в нем	16	6
45	а именно	2	6
46	он не	2	6
47	и все	9	6
48	того что	3	6
49	во время	9	6
50	только в	3	6
51	как он	2	6
52	что это	5	6
53	одной стороны	4	5
54	так и	5	5
55	с одной	4	5
56	в чем	3	5
57	с ним	4	5
58	там где	5	5
59	но в	8	5
60	никогда не	8	4
61	вовсе не	7	4
62	при этом	3	4
63	есть и	2	4
64	одной из	3	4
65	мы уже	18	4
66	как бы	7	4
67	и не	3	4
68	мы не	2	4
69	точки зрения	2	4
70	в данном	3	4
71	на первый	3	4
72	уже в	4	3
73	с его	5	3
74	в них	7	3
75	превращается в	2	3
76	но они	4	3
77	тогда когда	2	3
78	представление о	2	3
79	в образе	6	3
80	так что	2	3
81	в дальнейшем	2	3
82	что они	2	3
83	кроме того	9	3
84	кажется что	2	3
85	например в	6	3
86	связано с	3	3
87	сих пор	3	3
88	данном случае	2	3
89	как мы	12	3
90	в рот	4	3
91	возможно что	2	3
92	и наконец	4	3
93	и даже	4	3
94	и он	5	3
95	и его	13	3
96	но это	3	3
97	хотя и	2	3
98	к себе	2	3
99	из этих	2	3
100	от него	2	3
101	связи с	2	3
102	что мы	2	3
103	в конце	2	3
104	и этим	2	3
105	из самых	2	2
106	перед нами	3	2
107	того же	4	2
108	стороны с	2	2
109	та же	4	2
110	и от	4	2
111	но здесь	2	2
112	прежде всего	10	2
113	не могут	2	2
114	в литературе	5	2
115	стороны и	2	2
116	в целях	3	2
117	в то	6	2
118	в ее	5	2
119	нас не	3	2
120	связаны с	7	2
121	на лбу	2	2
122	в форме	2	2
123	тот же	4	2
124	было бы	3	2
125	и тот	2	2
126	здесь и	8	2
127	на его	2	2
128	в самом	10	2
129	но оно	3	2
130	и когда	2	2
131	в котором	4	2
132	тем более	2	2
133	и др	10	2
134	был в	2	2
135	в преисподнюю	4	2
136	от всех	2	2
137	но конечно	2	2
138	в ад	3	2
139	в особенности	7	2
140	характерно что	2	2
141	но эта	2	2
142	что не	3	2
143	и у	2	2
144	как это	2	2
145	он стал	2	2
146	сказать что	6	2
147	в основе	4	2
148	из них	5	2
149	в одной	3	2
150	он в	2	2
151	с этим	3	2
152	но он	5	2
153	и на	9	2
154	они не	3	2
155	во всем	5	2
156	доходит до	2	2
157	в таких	2	2
158	все эти	11	2
159	конечно не	3	2
160	до сих	3	2
