N	2gram	Vygotskiy__3	Problemy
1	и в	25	46
2	и не	10	27
3	может быть	13	23
4	как бы	10	19
5	не может	6	19
6	в нем	2	17
7	в этом	14	16
8	не только	6	14
9	слова в	2	13
10	перед нами	10	12
11	но и	4	12
12	как и	15	12
13	как мы	8	12
14	и на	6	11
15	точки зрения	6	11
16	в одном	2	11
17	не в	6	10
18	между ними	3	10
19	прежде всего	4	9
20	в том	23	9
21	в самом	3	9
22	и все	4	9
23	и к	5	9
24	в его	15	9
25	или в	2	8
26	по себе	7	7
27	еще не	4	7
28	в себе	2	7
29	слова и	6	7
30	никогда не	4	6
31	ни в	9	6
32	но это	5	6
33	хотя и	2	6
34	в него	3	6
35	к одному	5	6
36	друг друга	4	6
37	что он	6	6
38	мы увидим	4	6
39	то же	2	6
40	все это	6	6
41	и его	2	6
42	только в	10	6
43	при этом	5	5
44	и сам	3	5
45	друг с	5	5
46	в котором	3	5
47	по отношению	3	5
48	в то	4	5
49	слово с	2	5
50	так как	12	5
51	в жизни	3	5
52	с его	2	5
53	к другому	2	5
54	о том	5	5
55	отношению к	2	5
56	если мы	3	5
57	речи и	8	5
58	с другом	5	5
59	уже в	7	4
60	что в	17	4
61	в этих	2	4
62	очень часто	2	4
63	таким образом	17	4
64	все эти	7	4
65	и других	2	4
66	должно быть	2	4
67	потому что	6	4
68	и здесь	2	4
69	во всем	3	4
70	мы не	9	4
71	мы можем	7	4
72	как в	9	4
73	том что	20	4
74	но не	6	4
75	он не	4	4
76	все же	6	4
77	то что	15	4
78	в процессе	27	4
79	так и	5	4
80	приводит к	4	4
81	в себя	3	4
82	уже не	2	4
83	на себя	2	4
84	в отношении	6	3
85	с другой	6	3
86	из этих	4	3
87	человека и	5	3
88	не могут	4	3
89	на то	4	3
90	в мире	2	3
91	мы и	2	3
92	в своем	4	3
93	на этом	3	3
94	одним из	5	3
95	и для	2	3
96	и их	3	3
97	другой стороны	3	3
98	так же	17	3
99	и только	2	3
100	с помощью	42	3
101	как он	3	3
102	их в	3	3
103	бы в	2	3
104	мы имеем	4	3
105	если бы	5	3
106	не как	3	3
107	и во	2	3
108	с ее	5	3
109	по своей	7	3
110	того же	6	3
111	и что	10	3
112	слов и	5	3
113	было бы	10	3
114	мы уже	5	3
115	в своей	2	3
116	что и	10	3
117	или менее	3	3
118	в отличие	6	3
119	в речи	2	3
120	тем же	4	3
121	направленных на	2	3
122	той же	4	3
123	отличается от	3	3
124	между двумя	2	3
125	тем что	8	3
126	в этой	5	3
127	и т.д	5	3
128	и это	4	3
129	отличие от	6	3
130	не менее	6	2
131	но на	3	2
132	и одновременно	2	2
133	для этого	2	2
134	и речь	4	2
135	его к	3	2
136	или иной	3	2
137	к тому	4	2
138	оно является	3	2
139	все время	2	2
140	для нас	2	2
141	слова мы	2	2
142	мы будем	2	2
143	так что	2	2
144	и как	5	2
145	но все	2	2
146	же как	6	2
147	смысле слова	2	2
148	для него	5	2
149	к области	2	2
150	к другим	2	2
151	той или	2	2
152	если в	3	2
153	к внутренней	2	2
154	на том	3	2
155	значение в	3	2
156	к жизни	2	2
157	то и	4	2
158	того и	2	2
159	речь и	4	2
160	и по	5	2
161	а в	4	2
162	в которых	3	2
163	в результате	3	2
164	сказать что	4	2
165	о котором	2	2
166	что мы	7	2
167	от одного	2	2
168	которого оно	2	2
169	с ним	4	2
170	могло бы	4	2
171	между тем	3	2
172	а как	2	2
173	с этим	4	2
174	и другого	2	2
175	с нею	2	2
176	этом смысле	2	2
177	словом как	2	2
178	одна из	2	2
179	все что	2	2
180	есть и	2	2
181	слова не	2	2
182	указывает на	2	2
183	в корне	2	2
184	об этом	2	2
185	этого слова	4	2
186	сами по	3	2
187	когда он	3	2
188	вместе с	14	2
189	связи между	5	2
190	внутренне не	2	2
191	речи как	4	2
192	на этот	2	2
193	речь в	2	2
194	можно было	6	2
195	этот вопрос	3	2
196	во всяком	4	2
197	от этого	6	2
198	могут быть	5	2
199	слова от	2	2
200	которые в	3	2
201	там где	4	2
202	не могли	3	2
203	того как	3	2
