N	2gram	Bakhtin_Fr_7	Istorich
1	и в	41	26
2	так как	3	18
3	мы имеем	2	14
4	никогда не	2	13
5	потому что	5	13
6	что в	9	12
7	таким образом	19	12
8	в том	11	12
9	и на	4	12
10	в этом	15	12
11	мы видели	5	11
12	может быть	4	11
13	в образе	4	10
14	том что	4	10
15	и не	7	10
16	не только	5	10
17	что он	3	9
18	еще не	2	9
19	но и	9	9
20	в нем	7	8
21	на том	2	8
22	вместе с	5	8
23	все эти	13	8
24	и это	5	8
25	с ним	2	8
26	уже не	2	7
27	например в	3	7
28	и его	9	7
29	представлений о	2	7
30	у него	6	7
31	о том	6	7
32	но в	8	7
33	то что	8	6
34	мы уже	12	6
35	как в	5	6
36	не может	3	6
37	связан с	2	6
38	в более	4	6
39	и с	4	6
40	как он	2	6
41	мы не	2	6
42	на небе	2	5
43	очень часто	3	5
44	как и	14	5
45	мы видим	6	5
46	связаны с	2	5
47	в ней	5	5
48	в его	12	5
49	так и	10	5
50	то же	13	5
51	тем что	3	5
52	в то	10	5
53	только в	6	5
54	его в	3	5
55	представлениями о	2	5
56	есть и	3	4
57	что между	2	4
58	это не	6	4
59	имеем в	2	4
60	прежде всего	11	4
61	с его	2	4
62	но это	3	4
63	все что	4	4
64	связано с	2	4
65	в это	3	4
66	как бы	7	4
67	что и	5	4
68	на землю	2	4
69	на земле	4	4
70	как мы	11	4
71	и по	3	4
72	а также	2	4
73	у них	2	4
74	например у	2	3
75	и ее	2	3
76	и другие	3	3
77	в них	7	3
78	и от	8	3
79	в одном	3	3
80	на место	4	3
81	к этому	5	3
82	таким же	3	3
83	не в	9	3
84	такой же	3	3
85	в качестве	9	3
86	кроме того	3	3
87	том как	2	3
88	но есть	3	3
89	и эта	3	3
90	в индии	2	3
91	другими словами	2	3
92	в своей	3	3
93	уже видели	2	3
94	а в	5	3
95	при этом	3	3
96	и других	2	3
97	и вот	2	3
98	из которых	2	3
99	и наконец	4	3
100	является и	3	3
101	или в	2	3
102	в данном	2	3
103	и то	2	3
104	входом в	2	3
105	та же	4	3
106	их в	2	3
107	в себе	11	3
108	не было	3	3
109	далеко не	2	3
110	того как	5	3
111	от этого	3	3
112	перед нами	2	2
113	может иметь	2	2
114	все время	2	2
115	и как	2	2
116	в этих	2	2
117	в своем	9	2
118	что у	3	2
119	но он	4	2
120	того же	3	2
121	не видел	2	2
122	здесь и	2	2
123	в одной	2	2
124	с этим	2	2
125	вовсе не	7	2
126	к тому	2	2
127	он был	3	2
128	по отношению	2	2
129	но все	4	2
130	мир не	2	2
131	одна из	4	2
132	так же	5	2
133	в преисподней	12	2
134	после того	4	2
135	смерти в	3	2
136	было бы	4	2
137	никто не	10	2
138	в свое	2	2
139	и др	2	2
140	здесь нет	2	2
141	не есть	2	2
142	отношению к	2	2
143	не имеет	3	2
144	на этой	4	2
145	жизни и	3	2
146	своего рода	2	2
147	ни в	6	2
148	мы найдем	3	2
149	и до	6	2
150	образом и	2	2
151	в форме	3	2
152	целый ряд	4	2
153	за что	2	2
154	он не	4	2
155	человека в	2	2
156	в лице	2	2
157	тем самым	3	2
158	а не	2	2
159	того что	2	2
160	земли и	3	2
161	те кто	2	2
162	и те	3	2
163	можно было	3	2
164	с ними	3	2
165	во всяком	2	2
166	видели в	3	2
167	в которых	2	2
168	о котором	2	2
169	ту же	2	2
170	в этой	13	2
171	что это	4	2
172	мира и	4	2
173	ничего не	4	2
174	нет ни	2	2
