N	2gram	Trubetskoy_1	Problemy
1	и в	23	46
2	то есть	2	40
3	и не	8	27
4	может быть	16	23
5	как бы	10	19
6	не может	17	19
7	в нем	3	17
8	в этом	12	16
9	не только	7	14
10	но и	9	12
11	как и	9	12
12	как мы	2	12
13	и на	6	11
14	точки зрения	13	11
15	не в	8	10
16	между ними	2	10
17	прежде всего	3	9
18	в том	30	9
19	в самом	8	9
20	и все	7	9
21	вовсе не	2	9
22	и к	5	9
23	в его	5	9
24	с точки	8	9
25	до сих	8	8
26	конечно не	3	8
27	сих пор	8	8
28	и с	5	7
29	еще не	5	7
30	в сущности	2	7
31	в себе	5	7
32	никогда не	4	6
33	есть в	2	6
34	хотя и	4	6
35	друг друга	2	6
36	но в	4	6
37	что он	7	6
38	то же	4	6
39	все это	11	6
40	только в	6	6
41	это не	3	5
42	же время	2	5
43	при этом	9	5
44	и сам	2	5
45	друг с	9	5
46	в котором	2	5
47	к нему	2	5
48	жизни и	2	5
49	по отношению	9	5
50	в самой	2	5
51	в то	6	5
52	так как	7	5
53	в жизни	3	5
54	у него	5	5
55	о том	7	5
56	если же	3	5
57	отношению к	9	5
58	во всех	10	5
59	если мы	4	5
60	с другом	9	5
61	что в	8	4
62	в этих	3	4
63	к ним	2	4
64	в виду	2	4
65	в их	4	4
66	таким образом	31	4
67	все эти	19	4
68	и других	2	4
69	и наконец	3	4
70	должно быть	4	4
71	потому что	9	4
72	во всем	3	4
73	мы можем	6	4
74	не знает	2	4
75	этих двух	2	4
76	том что	19	4
77	но не	2	4
78	совершенно не	3	4
79	том же	4	4
80	он не	3	4
81	все же	13	4
82	то что	18	4
83	в процессе	2	4
84	так и	10	4
85	в себя	2	4
86	самом деле	12	4
87	себя и	2	3
88	с другой	6	3
89	из этих	8	3
90	не могут	4	3
91	на то	9	3
92	в мире	6	3
93	мы и	2	3
94	такой же	2	3
95	в своем	10	3
96	более или	7	3
97	на этом	2	3
98	одним из	4	3
99	но для	2	3
100	но если	2	3
101	и для	6	3
102	отношение к	4	3
103	и их	5	3
104	и до	3	3
105	образом и	2	3
106	другой стороны	5	3
107	так же	8	3
108	и только	2	3
109	между этими	2	3
110	также и	2	3
111	в конце	4	3
112	их в	2	3
113	бы в	3	3
114	чем у	8	3
115	если бы	8	3
116	с ее	2	3
117	по существу	6	3
118	и при	6	3
119	мы сказали	3	3
120	так чтобы	2	3
121	по своей	7	3
122	того же	9	3
123	и что	8	3
124	она не	2	3
125	было бы	3	3
126	мы уже	4	3
127	что и	7	3
128	него в	2	3
129	на него	2	3
130	или менее	7	3
131	что же	2	3
132	они должны	3	3
133	тем же	2	3
134	отличается от	6	3
135	жизнь и	3	3
136	между двумя	5	3
137	в этой	6	3
138	и т.д	4	3
139	далеко не	5	3
140	и это	3	3
141	отличие от	3	3
142	не менее	7	2
143	но на	2	2
144	должна быть	5	2
145	пор не	2	2
146	для этого	7	2
147	на все	5	2
148	вопрос о	3	2
149	к тому	8	2
150	все в	2	2
151	для нас	3	2
152	мы будем	3	2
153	в одно	2	2
154	так что	5	2
155	но все	5	2
156	же как	3	2
157	для него	2	2
158	в общем	6	2
159	на том	2	2
160	он тоже	2	2
161	целый ряд	4	2
162	то и	2	2
163	не было	2	2
164	те же	2	2
165	они не	2	2
166	лишь в	5	2
167	и по	3	2
168	а в	3	2
169	в которых	2	2
170	широком смысле	2	2
171	в результате	9	2
172	и так	2	2
173	о котором	7	2
174	что мы	4	2
175	с ним	6	2
176	между тем	12	2
177	с этим	11	2
178	из одного	2	2
179	развиваться в	3	2
180	о которых	6	2
181	но с	2	2
182	у нас	3	2
183	одна из	2	2
184	все что	9	2
185	и говорить	3	2
186	которую он	2	2
187	этого слова	2	2
188	на почве	3	2
189	вместе с	6	2
190	что та	4	2
191	хотя бы	4	2
192	в данном	3	2
193	этот вопрос	2	2
194	во всяком	2	2
195	в другом	2	2
196	ту же	2	2
197	а между	8	2
