N	2gram	Vygotskiy__5	Istorich
1	и в	16	22
2	в этом	25	17
3	что в	16	15
4	не только	16	14
5	мы видели	3	13
6	но и	6	12
7	и не	12	12
8	может быть	9	11
9	в этих	3	11
10	еще не	4	10
11	таким образом	19	10
12	но в	6	10
13	что он	25	9
14	в нем	7	9
15	что и	3	9
16	вместе с	4	9
17	в том	18	9
18	что они	5	8
19	с этим	3	8
20	том что	15	8
21	мы видим	4	8
22	как мы	10	8
23	другой стороны	2	7
24	с другой	4	7
25	к этому	3	7
26	предположить что	2	7
27	но не	10	7
28	то что	26	7
29	из них	2	7
30	и здесь	2	7
31	мы должны	8	7
32	так как	16	7
33	связи с	3	6
34	в них	2	6
35	это не	4	6
36	то и	2	6
37	а в	3	6
38	то же	8	6
39	а не	10	6
40	мы можем	6	6
41	ничего не	5	6
42	если бы	8	6
43	не менее	3	5
44	в частности	3	5
45	показывает что	5	5
46	так что	4	5
47	до сих	3	5
48	все же	3	5
49	этом случае	3	5
50	что она	2	5
51	в свете	4	5
52	он не	8	5
53	того что	16	5
54	сих пор	3	5
55	к нему	3	5
56	могут быть	4	5
57	в этой	6	5
58	и другие	2	4
59	видим что	2	4
60	как это	8	4
61	у нас	2	4
62	не в	6	4
63	в пределах	4	4
64	только в	10	4
65	на этом	3	4
66	в свою	4	4
67	они не	3	4
68	одним из	2	4
69	отношение к	11	4
70	его и	3	4
71	находится в	2	4
72	и его	3	4
73	и на	6	4
74	не может	18	4
75	но он	7	4
76	тем что	5	4
77	лет в	2	4
78	представляют собой	2	4
79	все эти	4	4
80	и с	3	4
81	должны были	2	3
82	я не	2	3
83	почему в	2	3
84	состоит в	6	3
85	что у	2	3
86	и от	2	3
87	раньше чем	3	3
88	прежде всего	3	3
89	стороны и	2	3
90	к тому	6	3
91	и к	2	3
92	и эти	2	3
93	как и	8	3
94	и как	3	3
95	но это	3	3
96	представляет собой	7	3
97	все что	2	3
98	у него	6	3
99	было бы	10	3
100	на его	2	3
101	в его	11	3
102	никогда не	5	3
103	в целом	4	3
104	ее в	3	3
105	все равно	2	3
106	на нее	2	3
107	имеет свою	3	3
108	так же	15	3
109	сказать что	13	3
110	потому что	21	3
111	их и	2	3
112	о том	8	3
113	его в	2	3
114	их в	2	3
115	в чем	3	3
116	в самых	4	2
117	с тем	3	2
118	только не	3	2
119	и есть	7	2
120	друг другу	2	2
121	представления о	2	2
122	что было	2	2
123	в одном	3	2
124	в жизни	2	2
125	если он	2	2
126	на все	5	2
127	вовсе не	2	2
128	вопрос о	12	2
129	можно сказать	5	2
130	во всяком	2	2
131	или не	2	2
132	мы знаем	3	2
133	же в	2	2
134	тому же	2	2
135	но все	2	2
136	частный случай	3	2
137	в силу	10	2
138	такой же	4	2
139	и более	3	2
140	но они	2	2
141	с одной	3	2
142	как в	5	2
143	при этом	4	2
144	в качестве	4	2
145	то время	4	2
146	не дает	2	2
147	одной стороны	3	2
148	совершенно не	2	2
149	же как	7	2
150	в ней	2	2
151	его на	2	2
152	и потому	2	2
153	но этот	2	2
154	в этот	2	2
155	в котором	2	2
156	к жизни	3	2
157	не имеет	4	2
158	не с	2	2
159	то это	2	2
160	отношению к	12	2
161	жизни и	2	2
162	так и	7	2
163	не имеют	2	2
164	только на	2	2
165	по отношению	12	2
166	в своем	5	2
167	никто не	2	2
168	происходит в	2	2
169	той же	4	2
170	еще более	5	2
171	этот вопрос	6	2
172	из того	11	2
173	стоит в	4	2
174	перейти к	3	2
175	образом в	2	2
176	и что	12	2
177	и даже	2	2
178	вот почему	3	2
179	время как	4	2
180	и потом	2	2
181	и то	4	2
182	между тем	3	2
183	точки зрения	18	2
184	в другом	6	2
185	в то	5	2
186	ту же	2	2
187	как будто	2	2
