N	3gram	Voloshinov_1	Myshleni
1	с точки зрения	20	18
2	в том что	3	15
3	для того чтобы	3	15
4	с другой стороны	5	9
5	с самого начала	4	8
6	по отношению к	2	7
7	так же как	2	5
8	не может быть	13	5
9	же как и	2	4
10	можно сказать что	3	4
11	в этом отношении	3	4
12	в высшей степени	3	4
13	до сих пор	8	4
14	внутренней речи и	2	4
15	смысле этого слова	2	3
16	в свою очередь	2	3
17	то же самое	3	3
18	можно было бы	2	3
19	во всяком случае	2	3
20	в этом вопросе	2	3
21	и той же	2	2
22	в самом деле	9	2
23	на первый план	2	2
24	в то же	3	2
25	на этот вопрос	3	2
26	между этими двумя	2	2
27	то же время	3	2
28	как если бы	2	2
29	одной и той	2	2
30	от того что	2	2
