N	2gram	Losev_Vlad_1	Dialekti
1	и не	17	30
2	может быть	6	17
3	и т	2	17
4	ничего не	3	17
5	то что	18	16
6	и в	31	15
7	т д	2	15
8	так как	8	14
9	точки зрения	2	14
10	того что	2	13
11	и вот	3	11
12	в том	11	11
13	не может	6	11
14	ясно что	2	11
15	и все	4	11
16	в этом	14	11
17	потому что	11	10
18	том что	14	10
19	было бы	2	9
20	все это	5	9
21	и что	6	9
22	это и	2	9
23	то же	6	9
24	уже не	3	9
25	ни в	2	8
26	не в	5	8
27	в себе	4	8
28	и о	2	8
29	не только	24	8
30	в чем	2	8
31	и это	2	8
32	что в	14	7
33	и мы	2	7
34	что мы	2	7
35	что он	12	7
36	как и	4	7
37	и его	7	7
38	и вообще	4	7
39	только в	9	7
40	так что	10	6
41	же время	4	6
42	хотя и	4	6
43	веры и	2	6
44	а именно	2	6
45	и даже	15	6
46	в результате	2	6
47	сказать что	7	6
48	вовсе не	5	6
49	тем более	2	6
50	в то	8	6
51	что и	5	6
52	в меру	2	5
53	я не	4	5
54	так и	6	5
55	в своем	4	5
56	на то	5	5
57	можно сказать	6	5
58	и можно	2	5
59	но что	3	5
60	того чтобы	2	5
61	в нем	4	5
62	что она	2	5
63	но только	3	5
64	таким образом	3	5
65	знания и	2	5
66	и на	3	5
67	о том	11	5
68	с его	11	5
69	в жизни	3	5
70	что я	2	5
71	учение о	2	5
72	для того	2	5
73	что такое	2	5
74	и для	2	5
75	той же	2	5
76	в каком	2	5
77	что все	2	4
78	и как	4	4
79	но это	3	4
80	в этой	4	4
81	что они	3	4
82	один из	4	4
83	жизни и	5	4
84	ни с	4	4
85	но и	19	4
86	в особенности	4	4
87	с ними	2	4
88	также и	10	4
89	и с	14	4
90	она всегда	2	4
91	мы должны	2	4
92	с тем	2	4
93	отнюдь не	3	4
94	этом смысле	4	4
95	еще не	2	4
96	как раз	7	4
97	в течение	9	4
98	хотя бы	2	4
99	в его	12	4
100	на этом	2	3
101	тем самым	2	3
102	и если	5	3
103	совершенно не	2	3
104	к жизни	2	3
105	и тут	2	3
106	все эти	3	3
107	даже и	9	3
108	известно что	2	3
109	в истории	4	3
110	с ним	5	3
111	но в	12	3
112	к этому	6	3
113	от нее	2	3
114	об этом	7	3
115	личности с	2	3
116	у нас	6	3
117	этот момент	2	3
118	мы уже	7	3
119	за пределы	3	3
120	в своей	4	3
121	и потому	6	3
122	иной раз	6	3
123	со стороны	2	3
124	когда он	5	3
125	как в	3	3
126	на основании	2	3
127	и притом	3	3
128	и то	10	3
129	то мы	3	3
130	в виде	3	3
131	едва ли	3	3
132	от него	2	3
133	не менее	2	2
134	мы будем	2	2
135	время и	2	2
136	в частности	2	2
137	в отношении	3	2
138	из этих	2	2
139	главным образом	4	2
140	на все	2	2
141	что на	2	2
142	к своему	3	2
143	да и	4	2
144	же о	2	2
145	что с	2	2
146	кроме того	7	2
147	не мешало	2	2
148	при этом	2	2
149	в самом	2	2
150	никогда не	9	2
151	в котором	6	2
152	но мы	2	2
153	из них	2	2
154	не по	2	2
155	другой стороны	3	2
156	то и	2	2
157	именно так	2	2
158	не было	5	2
159	лишь в	2	2
160	не мог	3	2
161	и по	8	2
162	воли и	2	2
163	и так	3	2
164	но как	5	2
165	на что	2	2
166	во всем	4	2
167	и ни	2	2
168	как это	7	2
169	е в	7	2
170	нисколько не	2	2
171	в них	2	2
172	часто и	2	2
173	все же	3	2
174	в качестве	6	2
175	все что	2	2
176	одной из	2	2
177	и из	3	2
178	конечно не	2	2
179	никак не	4	2
180	в свое	5	2
181	о нем	7	2
182	в этот	4	2
183	для нее	2	2
184	нет и	2	2
185	тем не	2	2
186	себя в	4	2
187	вместе с	3	2
188	что же	5	2
189	даже не	2	2
190	тех же	2	2
191	собственно говоря	3	2
192	не раз	4	2
193	а это	2	2
194	можно судить	4	2
195	только что	2	2
196	границу и	2	2
197	жизнь и	3	2
198	что этот	3	2
199	во всяком	2	2
200	тем что	2	2
201	всей его	2	2
202	в которой	4	2
203	для меня	4	2
204	это было	6	2
