N	2gram	Vygotskiy__3	Myslijsy
1	потому что	14	46
2	то есть	15	34
3	в том	25	32
4	и в	38	30
5	может быть	19	28
6	то же	10	23
7	не только	12	21
8	только в	4	21
9	для нас	8	20
10	но и	5	19
11	том что	14	18
12	то что	35	18
13	того что	4	18
14	что в	20	17
15	в себе	4	16
16	не в	12	15
17	и не	10	15
18	а не	7	15
19	таким образом	12	14
20	что и	4	13
21	так как	6	13
22	вместе с	5	12
23	а в	7	12
24	если бы	14	12
25	этого слова	2	11
26	что оно	2	11
27	как и	8	10
28	как в	4	10
29	и что	18	10
30	в этом	13	10
31	в то	3	10
32	из этих	3	9
33	для него	2	9
34	было бы	12	9
35	в нем	4	9
36	мы не	5	9
37	между тем	7	9
38	в самом	25	8
39	в ней	15	8
40	что не	3	8
41	только что	2	8
42	и то	8	8
43	смысле этого	2	7
44	с другой	7	7
45	вовсе не	8	7
46	к тому	6	7
47	как мы	7	7
48	так что	8	7
49	с тем	8	7
50	с одной	6	7
51	тем что	3	7
52	что только	2	6
53	что он	11	6
54	но это	3	6
55	с этим	8	6
56	из них	6	6
57	например в	2	6
58	то это	2	6
59	указывает на	6	6
60	то и	3	6
61	не может	7	6
62	уже не	2	6
63	не имеет	6	6
64	с ним	2	6
65	одно из	2	5
66	не могут	2	5
67	в них	3	5
68	думать что	2	5
69	и как	8	5
70	в своем	5	5
71	очевидно что	2	5
72	вместе и	2	5
73	и тем	3	5
74	одно и	3	5
75	есть только	2	5
76	как на	3	5
77	сказать что	4	5
78	и т	14	5
79	к ней	2	5
80	на деле	4	5
81	что это	10	4
82	столь же	2	4
83	одной и	2	4
84	мы видели	6	4
85	что именно	2	4
86	все это	3	4
87	что даже	2	4
88	то время	2	4
89	в его	5	4
90	и между	4	4
91	была бы	2	4
92	в котором	6	4
93	один из	6	4
94	не к	3	4
95	другой стороны	5	4
96	на это	3	4
97	бы не	3	4
98	и его	6	4
99	он не	6	4
100	для того	8	4
101	и по	2	4
102	того как	3	4
103	в один	3	4
104	далеко не	3	4
105	и это	8	4
106	место в	3	3
107	тому что	6	3
108	и все	10	3
109	что все	3	3
110	к этому	3	3
111	и вместе	2	3
112	не можем	4	3
113	оно есть	2	3
114	есть в	2	3
115	свою очередь	2	3
116	мы можем	7	3
117	в свою	4	3
118	такое же	3	3
119	до сих	6	3
120	одной стороны	5	3
121	при этом	4	3
122	и может	2	3
123	никак не	7	3
124	и следовательно	2	3
125	что она	16	3
126	как бы	14	3
127	из двух	3	3
128	в целом	4	3
129	чувства и	2	3
130	не знаем	2	3
131	образом и	2	3
132	с и	6	3
133	время в	5	3
134	со стороны	2	3
135	том смысле	2	3
136	т д	4	3
137	того чтобы	9	3
138	в силу	2	3
139	так же	2	3
140	в таком	3	3
141	или в	5	3
142	и на	6	3
143	с но	2	3
144	его в	3	3
145	там где	6	3
146	заметить что	2	3
147	в которой	5	3
148	не то	4	3
149	том как	2	3
150	сих пор	5	3
151	перед нами	8	2
152	каждого из	3	2
153	человеке и	2	2
154	и та	2	2
155	заставляет нас	2	2
156	с здесь	2	2
157	такой степени	3	2
158	согласно с	2	2
159	со своей	2	2
160	в какой	5	2
161	так например	2	2
162	та же	3	2
163	в одном	8	2
164	показывает что	2	2
165	его к	2	2
166	на то	16	2
167	что с	4	2
168	в ее	7	2
169	мы видим	12	2
170	в этой	13	2
171	что они	4	2
172	свою мысль	2	2
173	по своему	4	2
174	но как	2	2
175	у него	4	2
176	могла бы	3	2
177	но что	2	2
178	она не	6	2
179	несмотря на	5	2
180	и мы	13	2
181	и если	6	2
182	не могла	2	2
183	в речи	3	2
184	и той	2	2
185	он говорит	6	2
186	и о	3	2
187	мы уже	7	2
188	был бы	3	2
189	но мы	2	2
190	все же	8	2
191	же в	2	2
192	в своей	5	2
193	что же	2	2
194	целый ряд	2	2
195	в нас	4	2
196	т п	5	2
197	в виде	2	2
198	что как	3	2
199	а с	2	2
200	что поэт	2	2
201	быть не	2	2
202	к своему	2	2
203	но только	8	2
204	к тем	3	2
205	самом деле	21	2
206	когда в	4	2
207	и наконец	2	2
208	и даже	4	2
209	той же	2	2
210	в которых	6	2
211	что по	3	2
212	с этой	2	2
213	их в	2	2
214	ни в	3	2
215	эти слова	2	2
216	точки зрения	16	2
217	бы в	3	2
218	одним словом	2	2
219	о том	6	2
220	что эта	4	2
221	так сказать	5	2
222	которое мы	3	2
223	когда мы	2	2
224	из него	4	2
