N	2gram	Vygotskiy__7	Problemy
1	и в	26	35
2	как бы	6	31
3	и не	18	27
4	что он	8	24
5	в его	4	21
6	но в	4	19
7	не может	11	18
8	как и	15	18
9	в нем	2	16
10	к другому	3	16
11	то же	8	15
12	но и	11	14
13	для него	3	14
14	может быть	7	14
15	все это	3	14
16	в сущности	9	14
17	и его	12	14
18	в этом	29	14
19	к нему	3	13
20	с другим	2	13
21	он не	3	13
22	прежде всего	7	12
23	и с	5	12
24	и к	7	12
25	в то	3	11
26	слова и	10	11
27	не в	4	10
28	самом деле	6	10
29	не только	24	10
30	то что	24	10
31	в отношении	2	9
32	на самом	3	9
33	я не	3	8
34	самого начала	7	8
35	так и	3	8
36	себя и	2	8
37	с самого	7	8
38	потому что	16	8
39	мы уже	3	8
40	все же	6	8
41	как мы	14	8
42	и слово	3	8
43	и для	5	8
44	лишь в	2	7
45	так же	14	7
46	а в	2	7
47	самим собой	2	7
48	и наконец	4	7
49	точки зрения	28	7
50	с ним	3	7
51	вовсе не	2	7
52	еще не	4	7
53	для себя	24	7
54	отношению к	5	7
55	что же	2	7
56	таким образом	23	7
57	слова в	5	6
58	что в	12	6
59	к тому	7	6
60	но это	3	6
61	что они	10	6
62	и что	6	6
63	отношение к	2	6
64	в самом	9	6
65	что у	4	6
66	но не	3	6
67	в слове	11	6
68	по отношению	6	6
69	только в	8	6
70	в конце	4	5
71	в том	18	5
72	так что	4	5
73	как к	3	5
74	во время	2	5
75	его с	3	5
76	этого слова	3	5
77	даже в	2	5
78	как в	4	5
79	внутренней речи	67	5
80	и то	7	5
81	в себе	9	5
82	никогда не	4	4
83	друг другу	3	4
84	с другой	4	4
85	в такой	4	4
86	его мысль	2	4
87	до конца	5	4
88	друг с	2	4
89	на его	2	4
90	но он	2	4
91	его в	2	4
92	так как	14	4
93	бы в	5	4
94	как раз	3	4
95	по себе	3	4
96	во всем	3	4
97	по своему	9	4
98	наконец в	2	4
99	и делает	2	4
100	нет и	3	4
101	в своей	3	4
102	только на	3	4
103	в той	4	4
104	а не	6	4
105	что не	2	4
106	во всяком	2	4
107	тем что	9	4
108	внутреннюю речь	12	4
109	с другом	2	4
110	что это	6	4
111	в чем	3	4
112	уже в	2	3
113	и от	4	3
114	его к	2	3
115	такой же	3	3
116	словом и	10	3
117	в виду	5	3
118	с ее	2	3
119	в целом	5	3
120	его и	2	3
121	в одной	3	3
122	все эти	6	3
123	но только	3	3
124	не мог	2	3
125	того что	14	3
126	должно быть	2	3
127	это не	3	3
128	для других	15	3
129	сказать что	8	3
130	и во	4	3
131	нуждается в	3	3
132	в начале	5	3
133	мы должны	6	3
134	перед вами	2	3
135	и свой	2	3
136	в котором	4	3
137	с тем	5	3
138	внутренняя речь	15	3
139	с этим	2	3
140	в ее	6	3
141	это и	4	3
142	том что	17	3
143	мы остановимся	3	3
144	одно и	3	3
145	слов и	2	3
146	было бы	6	3
147	со всеми	2	3
148	в речь	2	3
149	во всех	6	3
150	что и	3	3
151	к другу	2	3
152	только что	5	3
153	ничего не	2	3
154	не менее	4	2
155	на вопрос	5	2
156	в этих	2	2
157	тому что	9	2
158	для этого	3	2
159	мысль и	3	2
160	столь же	2	2
161	с этой	5	2
162	и речь	3	2
163	что все	2	2
164	вопрос о	6	2
165	что на	2	2
166	мы знаем	2	2
167	ни в	2	2
168	на одно	2	2
169	что его	2	2
170	в большинстве	2	2
171	что с	5	2
172	она в	2	2
173	совпадает с	3	2
174	мог бы	3	2
175	время как	2	2
176	речи в	27	2
177	к слову	14	2
178	мы видели	3	2
179	что оно	4	2
180	но эта	2	2
181	и по	3	2
182	есть только	2	2
183	слова с	4	2
184	но для	2	2
185	в которых	2	2
186	в ней	3	2
187	к ней	2	2
188	по своей	10	2
189	о том	4	2
190	в первом	3	2
191	с которыми	2	2
192	большинстве случаев	2	2
193	мысли в	9	2
194	в этот	3	2
195	смысле этого	3	2
196	и другого	2	2
197	этих двух	2	2
198	с собой	3	2
199	слово не	2	2
200	а затем	2	2
201	раз в	2	2
202	то в	2	2
203	и слова	6	2
204	но именно	2	2
205	бы с	2	2
206	одной из	4	2
207	мы говорили	2	2
208	друг друга	4	2
209	его мысли	2	2
210	благодаря этому	2	2
211	вместе с	12	2
212	приводит к	4	2
213	в отличие	2	2
214	показать что	4	2
215	слово и	9	2
216	в речи	5	2
217	и он	2	2
218	с точки	21	2
219	в которой	11	2
220	той же	8	2
221	или в	2	2
222	можно было	2	2
223	с другими	3	2
224	мы можем	3	2
225	между двумя	3	2
226	из этого	2	2
227	отличие от	2	2
