N	2gram	Vygotskiy__5	StatiiOP
1	и в	30	29
2	том что	21	27
3	в том	27	27
4	в этом	14	21
5	но и	6	19
6	что в	24	19
7	не только	16	19
8	в трагедии	15	17
9	о том	10	17
10	что он	17	13
11	в его	4	13
12	то что	37	11
13	все это	2	11
14	в которой	3	11
15	к тому	8	10
16	таким образом	20	10
17	в своем	6	9
18	и т	7	9
19	так и	3	9
20	этом отношении	3	9
21	и не	6	9
22	как на	11	9
23	потому что	23	9
24	он не	3	9
25	по поводу	3	8
26	как раз	13	8
27	но в	5	8
28	но все	2	7
29	с тем	8	7
30	так например	3	7
31	в самом	14	7
32	в ней	4	7
33	в виду	4	7
34	в котором	2	7
35	в своей	4	7
36	вместе с	12	7
37	тому что	8	7
38	того как	2	7
39	для того	20	7
40	об этом	3	6
41	в одном	2	6
42	вовсе не	3	6
43	вопрос о	3	6
44	до сих	5	6
45	все же	7	6
46	т д	3	6
47	в течение	2	6
48	и что	23	6
49	факт что	6	6
50	того чтобы	20	6
51	и его	6	6
52	и на	3	6
53	в письме	2	5
54	о чем	4	5
55	прежде всего	4	5
56	была бы	3	5
57	в той	3	5
58	в качестве	2	5
59	было бы	5	5
60	обратить внимание	2	5
61	как бы	19	5
62	сих пор	5	5
63	а не	8	5
64	того что	8	5
65	точки зрения	7	5
66	времени и	3	4
67	а как	2	4
68	именно в	6	4
69	должен был	4	4
70	в частности	4	4
71	что у	3	4
72	у шекспира	6	4
73	с другой	9	4
74	трагедии в	3	4
75	тот факт	4	4
76	к этому	3	4
77	в романе	2	4
78	не в	8	4
79	для него	3	4
80	и к	4	4
81	и о	3	4
82	в нем	7	4
83	дело в	2	4
84	внимание на	4	4
85	ничего не	2	4
86	действующих лиц	7	4
87	в другом	3	4
88	связи с	2	4
89	и с	2	4
90	трагедию в	2	4
91	самого начала	3	3
92	же как	2	3
93	что это	8	3
94	в этих	3	3
95	не является	2	3
96	давно уже	2	3
97	но он	3	3
98	с этим	2	3
99	по себе	7	3
100	что на	3	3
101	ни в	3	3
102	у нас	4	3
103	меньше всего	3	3
104	так что	3	3
105	мне кажется	3	3
106	но не	7	3
107	что трагедия	3	3
108	что ему	2	3
109	до конца	2	3
110	и именно	4	3
111	материал для	2	3
112	никогда не	9	3
113	и даже	2	3
114	оба эти	2	3
115	из них	2	3
116	другой стороны	5	3
117	по его	3	3
118	самом деле	8	3
119	как в	3	3
120	в их	3	3
121	т п	3	3
122	а с	5	3
123	тем что	6	3
124	с самого	3	3
125	на самом	2	3
126	и сейчас	3	3
127	и он	2	3
128	ни одного	2	3
129	хотя бы	3	3
130	так же	13	3
131	действующие лица	4	3
132	и здесь	6	3
133	что эта	4	3
134	иметь в	3	3
135	в отношении	2	2
136	с его	2	2
137	только не	5	2
138	и другие	3	2
139	если бы	11	2
140	по этому	5	2
141	в них	4	2
142	что с	6	2
143	или с	2	2
144	с этой	2	2
145	в одной	2	2
146	характеров и	2	2
147	в конце	4	2
148	как например	2	2
149	что именно	5	2
150	что и	3	2
151	о которых	2	2
152	он был	2	2
153	в ее	3	2
154	нас не	2	2
155	а затем	2	2
156	говорит о	4	2
157	по существу	2	2
158	как и	6	2
159	и как	7	2
160	только о	2	2
161	в этой	5	2
162	что они	5	2
163	в то	2	2
164	очевидно что	2	2
165	не дает	2	2
166	несмотря на	5	2
167	на его	3	2
168	может быть	11	2
169	очень хорошо	2	2
170	во внимание	5	2
171	никак не	6	2
172	тем же	3	2
173	и потому	5	2
174	искусства и	5	2
175	еще в	2	2
176	на то	17	2
177	сами по	2	2
178	только в	5	2
179	не могли	4	2
180	с той	2	2
181	как говорит	4	2
182	со стороны	3	2
183	в полной	2	2
184	только что	4	2
185	совершенно не	6	2
186	и самый	2	2
187	не может	9	2
188	этому поводу	4	2
189	то же	7	2
190	смысл этого	3	2
191	все эти	2	2
192	при этом	8	2
193	там где	4	2
194	в отличие	2	2
195	на этот	3	2
196	принять во	2	2
197	с точки	2	2
198	трагедии это	2	2
199	в данном	3	2
200	в результате	4	2
201	сказать что	9	2
202	с и	5	2
203	в каком	3	2
204	в себе	5	2
205	этот вопрос	4	2
206	как он	2	2
207	и это	8	2
208	и вся	3	2
209	так как	9	2
210	как это	7	2
211	того же	2	2
212	отличие от	2	2
213	это очень	2	2
