N	2gram	Berdyaev_M_2	Problemy
1	и в	46	46
2	и не	18	27
3	может быть	21	23
4	как бы	8	19
5	не может	15	19
6	в нем	22	17
7	у достоевского	34	16
8	в этом	20	16
9	не только	18	14
10	но и	15	12
11	как и	13	12
12	и на	3	11
13	точки зрения	2	11
14	а не	13	11
15	не в	9	10
16	прежде всего	12	9
17	в том	3	9
18	в самом	5	9
19	и все	5	9
20	и к	7	9
21	в его	5	9
22	до сих	3	8
23	достоевского в	2	8
24	сих пор	3	8
25	и с	3	7
26	по себе	2	7
27	в сущности	2	7
28	в себе	10	7
29	никогда не	18	6
30	в каждом	3	6
31	ни в	3	6
32	но это	8	6
33	есть в	3	6
34	хотя и	2	6
35	друг друга	12	6
36	к себе	2	6
37	но в	10	6
38	что он	7	6
39	мы увидим	2	6
40	то же	5	6
41	и он	11	6
42	и его	5	6
43	только в	3	6
44	это не	5	5
45	с самим	3	5
46	к нему	2	5
47	жизни и	6	5
48	по отношению	2	5
49	так как	8	5
50	в жизни	4	5
51	с его	4	5
52	у него	22	5
53	к другому	3	5
54	о том	3	5
55	отношению к	2	5
56	во всех	2	5
57	уже в	2	4
58	что в	4	4
59	в этих	2	4
60	да и	2	4
61	до конца	4	4
62	и нет	3	4
63	и других	2	4
64	должно быть	2	4
65	людей и	3	4
66	потому что	12	4
67	же и	2	4
68	и здесь	6	4
69	во всем	5	4
70	любовь к	8	4
71	не знает	9	4
72	превращается в	2	4
73	как в	7	4
74	том что	4	4
75	он не	10	4
76	то что	5	4
77	то перед	2	4
78	так и	4	4
79	уже не	4	4
80	настасья филипповна	4	4
81	себя и	3	3
82	в отношении	5	3
83	тут в	2	3
84	человека и	7	3
85	к своему	2	3
86	в мире	7	3
87	в своем	8	3
88	на этом	2	3
89	другого человека	2	3
90	но для	2	3
91	себе и	2	3
92	и для	7	3
93	не к	2	3
94	отношение к	8	3
95	так же	6	3
96	жизнь в	6	3
97	также и	4	3
98	но он	11	3
99	самим собою	2	3
100	но этот	2	3
101	в конце	5	3
102	как он	3	3
103	бы в	2	3
104	чем у	4	3
105	если бы	3	3
106	и во	3	3
107	с собой	2	3
108	по своей	3	3
109	и что	2	3
110	она не	8	3
111	в своей	5	3
112	что и	4	3
113	себя в	4	3
114	что же	2	3
115	в центре	2	3
116	еще более	2	3
117	той же	3	3
118	жизнь и	4	3
119	сам по	2	3
120	тем что	3	3
121	правда в	2	3
122	в этой	7	3
123	смешного человека	2	3
124	и это	5	3
125	и этим	2	3
126	жизни не	2	2
127	он сам	6	2
128	но на	2	2
129	только и	4	2
130	для этого	4	2
131	настасье филипповне	2	2
132	достоевского и	2	2
133	на все	3	2
134	вопрос о	6	2
135	или иной	2	2
136	к тому	5	2
137	все время	2	2
138	есть уже	4	2
139	в братьях	2	2
140	так что	2	2
141	лишь как	3	2
142	же как	3	2
143	и любовь	2	2
144	смысле слова	3	2
145	для него	18	2
146	людей в	2	2
147	но она	2	2
148	отношения к	2	2
149	не было	11	2
150	те же	5	2
151	творчество достоевского	3	2
152	они не	4	2
153	лишь в	2	2
154	а в	2	2
155	увидим что	2	2
156	сказать что	3	2
157	для достоевского	8	2
158	творчестве достоевского	3	2
159	с ним	3	2
160	между тем	2	2
161	сознания и	2	2
162	к настасье	2	2
163	в духе	5	2
164	но с	2	2
165	у нас	11	2
166	в которые	2	2
167	все что	4	2
168	есть и	3	2
169	там и	6	2
170	он уже	2	2
171	к ней	2	2
172	на почве	3	2
173	братьях карамазовых	2	2
174	самого достоевского	3	2
175	вместе с	2	2
176	бы и	5	2
177	к самому	2	2
178	бы не	2	2
179	все равно	3	2
180	хотя бы	7	2
181	можно было	2	2
182	ничего не	2	2
183	в атмосфере	2	2
184	от этого	2	2
185	отношении к	3	2
186	в сне	3	2
187	которые в	2	2
188	того как	3	2
