N	2gram	Voloshinov_2	Myshleni
1	с помощью	6	42
2	в процессе	18	27
3	и в	19	25
4	в том	7	23
5	на основе	3	22
6	том что	10	20
7	и речи	2	20
8	внутренней речи	7	19
9	что в	2	17
10	так же	5	17
11	таким образом	14	17
12	в основе	9	16
13	как и	9	15
14	то что	4	15
15	в его	5	15
16	в этом	15	14
17	вместе с	2	14
18	может быть	28	13
19	так как	3	12
20	в качестве	3	12
21	перед нами	3	10
22	что они	2	10
23	как бы	19	10
24	и не	19	10
25	того что	4	10
26	было бы	4	10
27	что и	3	10
28	только в	8	10
29	связи с	13	9
30	мы не	2	9
31	ни в	6	9
32	того чтобы	6	8
33	не является	8	8
34	тем что	2	8
35	как мы	15	8
36	речи и	13	8
37	уже в	2	7
38	столь же	3	7
39	все эти	3	7
40	по себе	3	7
41	для того	6	7
42	мы можем	6	7
43	самого начала	5	6
44	с другой	3	6
45	в собственном	2	6
46	с самого	5	6
47	не в	10	6
48	высшей степени	3	6
49	и у	2	6
50	мы видели	4	6
51	не может	18	6
52	в связи	7	6
53	и на	5	6
54	в высшей	3	6
55	в основном	4	6
56	от этого	2	6
57	что он	4	6
58	в отношении	4	6
59	зависимости от	2	6
60	но не	2	6
61	того же	5	6
62	не только	13	6
63	все же	5	6
64	собственном смысле	2	6
65	в отличие	3	6
66	точки зрения	17	6
67	слова и	6	6
68	отличие от	3	6
69	так и	10	5
70	именно в	2	5
71	что это	2	5
72	и как	6	5
73	для него	9	5
74	одной стороны	3	5
75	при этом	9	5
76	одним из	2	5
77	на этой	5	5
78	значения и	3	5
79	с одной	3	5
80	если бы	11	5
81	в зависимости	2	5
82	слов и	3	5
83	мы уже	6	5
84	о том	3	5
85	могут быть	3	5
86	в этой	3	5
87	и т.д	4	5
88	независимо от	2	4
89	никогда не	7	4
90	в своем	2	4
91	в какой	3	4
92	и речь	2	4
93	прежде всего	7	4
94	на то	4	4
95	в смысле	6	4
96	к тому	6	4
97	мы знаем	2	4
98	к которым	3	4
99	смысле этого	4	4
100	всяком случае	2	4
101	отнюдь не	8	4
102	речь и	4	4
103	но и	10	4
104	друг друга	2	4
105	а в	3	4
106	сказать что	4	4
107	в то	8	4
108	с этим	3	4
109	и все	6	4
110	что оно	3	4
111	и того	5	4
112	речевого общения	12	4
113	одного и	4	4
114	еще не	3	4
115	мы увидим	2	4
116	он не	3	4
117	приводит к	2	4
118	тем же	4	4
119	речи в	10	4
120	той же	3	4
121	во всяком	3	4
122	этого слова	5	4
123	и это	3	4
124	там где	2	4
125	в свою	6	3
126	оно является	2	3
127	распадается на	2	3
128	в самом	6	3
129	речевое общение	6	3
130	в котором	3	3
131	и их	4	3
132	значение в	4	3
133	по отношению	8	3
134	с ними	4	3
135	между тем	6	3
136	в живом	3	3
137	его в	7	3
138	не как	3	3
139	в жизни	2	3
140	к этому	5	3
141	но как	2	3
142	его к	2	3
143	или иной	5	3
144	этот тип	2	3
145	не есть	3	3
146	связь с	4	3
147	или менее	2	3
148	а с	2	3
149	если мы	6	3
150	между ними	2	3
151	является в	2	3
152	в виде	2	3
153	слова в	8	2
154	место в	2	2
155	то же	16	2
156	все время	2	2
157	одним и	2	2
158	в этих	3	2
159	значения слова	5	2
160	тому что	4	2
161	эти последние	2	2
162	и от	3	2
163	в тех	2	2
164	является для	2	2
165	ни было	6	2
166	и мышление	2	2
167	же слова	3	2
168	является не	5	2
169	свою очередь	5	2
170	смысле слова	5	2
171	все более	2	2
172	между говорящими	2	2
173	той или	4	2
174	в нем	11	2
175	в корне	3	2
176	поэтому в	2	2
177	имеет дело	2	2
178	здесь мы	3	2
179	должно быть	3	2
180	как на	2	2
181	от одного	3	2
182	и здесь	5	2
183	в начале	2	2
184	того или	2	2
185	бы в	4	2
186	лишь на	5	2
187	но они	2	2
188	с его	8	2
189	но по	2	2
190	к другому	5	2
191	или иного	2	2
192	конечно в	3	2
193	для всего	3	2
194	в таком	7	2
195	одна из	7	2
196	и потому	2	2
197	и особенно	2	2
198	отношению к	8	2
199	не будет	3	2
200	в своей	3	2
201	мы никогда	2	2
202	оно становится	2	2
203	только что	3	2
204	нами в	3	2
205	к проблеме	2	2
206	и эта	2	2
207	в речи	2	2
208	и для	7	2
209	речь в	4	2
210	и его	16	2
211	или в	2	2
212	с другими	3	2
213	и то	3	2
214	вступает в	2	2
215	в каком	3	2
216	в себе	4	2
217	они являются	3	2
218	а как	4	2
