N	2gram	Bakhtin_Pr_2	Psycholo
1	то что	5	37
2	и в	45	30
3	в том	8	27
4	что в	6	24
5	и что	2	23
6	потому что	8	23
7	том что	7	21
8	все время	3	20
9	таким образом	11	20
10	как бы	15	19
11	что он	7	17
12	на то	2	17
13	не только	16	16
14	в самом	13	14
15	в этом	20	14
16	так же	5	13
17	как раз	6	13
18	то есть	50	13
19	в сущности	7	12
20	показать что	2	12
21	если бы	2	11
22	может быть	18	11
23	как на	2	11
24	о том	3	10
25	никогда не	17	9
26	для этого	3	9
27	не может	24	9
28	сказать что	5	9
29	так как	5	9
30	мы имеем	2	8
31	не в	8	8
32	а не	10	8
33	при этом	2	8
34	того что	3	8
35	самом деле	4	8
36	мы видим	2	8
37	могут быть	4	8
38	по себе	8	7
39	в нем	20	7
40	и как	2	7
41	зависимости от	3	7
42	но не	6	7
43	мы можем	4	7
44	все же	4	7
45	то же	5	7
46	точки зрения	19	7
47	героя и	7	7
48	как это	2	7
49	в основе	2	7
50	уже в	4	6
51	в зависимости	3	6
52	в своем	5	6
53	что она	4	6
54	именно в	3	6
55	как и	14	6
56	что если	3	6
57	и для	2	6
58	но и	15	6
59	что все	3	6
60	и не	42	6
61	жизни и	15	6
62	и его	8	6
63	или в	2	6
64	и здесь	2	6
65	тем что	2	6
66	мы уже	3	6
67	в целом	5	5
68	как мы	8	5
69	и потому	6	5
70	что они	3	5
71	еще не	9	5
72	до сих	2	5
73	было бы	4	5
74	один из	2	5
75	сих пор	2	5
76	а с	3	5
77	рядом с	3	5
78	в своих	4	5
79	в себе	5	5
80	но в	6	5
81	только в	9	5
82	бы в	5	5
83	в результате	3	4
84	от него	3	4
85	сравнению с	2	4
86	друг к	3	4
87	этот вопрос	4	4
88	прежде всего	11	4
89	у нас	2	4
90	и к	2	4
91	в своей	6	4
92	от того	2	4
93	в ней	7	4
94	в его	22	4
95	в них	4	4
96	не есть	2	4
97	по сравнению	2	4
98	к другу	3	4
99	только что	2	4
100	а в	3	4
101	там где	6	4
102	из которых	2	4
103	в конце	4	4
104	что эта	2	4
105	в виду	2	4
106	и другие	4	3
107	была бы	3	3
108	у него	6	3
109	что у	4	3
110	хотя бы	5	3
111	это не	3	3
112	не как	6	3
113	к этому	4	3
114	вовсе не	7	3
115	остановимся на	2	3
116	об этом	3	3
117	так что	2	3
118	одна из	3	3
119	для него	9	3
120	тот же	2	3
121	друг с	2	3
122	он говорит	2	3
123	он не	9	3
124	в ее	3	3
125	что и	5	3
126	на его	5	3
127	ни в	2	3
128	так и	3	3
129	со стороны	4	3
130	как в	4	3
131	в их	4	3
132	этом отношении	2	3
133	но только	2	3
134	в той	3	3
135	героя в	5	3
136	и о	2	3
137	с другом	2	3
138	в таком	3	3
139	можно было	2	3
140	человека в	5	3
141	и на	7	3
142	мы должны	4	3
143	в этих	4	3
144	в которой	2	3
145	это делает	2	2
146	перед нами	4	2
147	с его	8	2
148	ни один	3	2
149	же как	4	2
150	себя и	2	2
151	не является	3	2
152	в одной	5	2
153	в одном	6	2
154	в каждом	4	2
155	этом смысле	5	2
156	и другими	2	2
157	а как	4	2
158	или иной	3	2
159	можно сказать	2	2
160	характера и	2	2
161	герой и	3	2
162	до конца	7	2
163	в романе	3	2
164	но все	4	2
165	должна быть	3	2
166	одного и	2	2
167	от друга	2	2
168	и эта	3	2
169	это очень	2	2
170	с героем	2	2
171	и следовательно	7	2
172	той или	3	2
173	в котором	7	2
174	его с	2	2
175	друг от	2	2
176	из них	9	2
177	романа как	2	2
178	во всех	4	2
179	и той	3	2
180	и до	4	2
181	отношения к	2	2
182	ни одного	3	2
183	в форме	2	2
184	в словах	2	2
185	находится в	2	2
186	все это	5	2
187	по отношению	8	2
188	того как	3	2
189	которую мы	2	2
190	и вот	2	2
191	и герой	2	2
192	с точки	9	2
193	и даже	3	2
194	и он	3	2
195	между ними	4	2
196	есть только	4	2
197	должно быть	4	2
198	ничего не	3	2
199	и с	7	2
200	в нашем	2	2
201	само по	2	2
202	даже и	2	2
203	в то	5	2
204	на героя	2	2
205	не знает	4	2
206	все то	2	2
207	в рассказе	3	2
208	как он	4	2
209	все эти	4	2
210	конце концов	3	2
211	он как	3	2
212	нет ни	3	2
