N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	53	65
2	то есть	48	45
3	и др	14	24
4	как бы	14	22
5	и не	15	22
6	вовсе не	3	18
7	и т.п	31	17
8	в сущности	10	16
9	в том	14	16
10	в этом	8	15
11	но в	5	14
12	в условиях	4	13
13	в нем	10	13
14	нового времени	8	13
15	мы уже	5	12
16	прежде всего	15	11
17	и на	18	11
18	том числе	11	10
19	и его	10	10
20	и потому	5	10
21	не только	4	10
22	но и	7	10
23	так и	6	10
24	у рабле	3	10
25	все эти	9	10
26	в эпоху	10	9
27	в его	8	9
28	во всех	12	9
29	все это	8	9
30	форм и	2	9
31	карнавального типа	15	9
32	по своему	6	8
33	в основе	5	8
34	в духе	8	8
35	в дальнейшем	7	8
36	здесь в	10	8
37	и другие	9	8
38	и даже	2	8
39	карнавальное мироощущение	10	8
40	формы и	3	7
41	его в	2	7
42	в области	3	7
43	числе и	10	7
44	уже говорили	2	7
45	жизни и	9	7
46	влияние на	12	7
47	точки зрения	4	7
48	только в	4	7
49	главным образом	3	6
50	никогда не	2	6
51	не знает	4	6
52	том что	5	6
53	как мы	5	6
54	времени и	2	6
55	еще не	5	6
56	при этом	3	6
57	может быть	12	6
58	в ней	7	6
59	века и	5	6
60	и у	7	6
61	литературы возрождения	2	6
62	сказать что	10	6
63	в литературе	5	6
64	так как	7	6
65	связана с	2	5
66	с его	2	5
67	еще более	5	5
68	жизни в	3	5
69	в них	2	5
70	почти вовсе	4	5
71	мировой литературы	3	5
72	потому что	5	5
73	на протяжении	5	5
74	есть в	3	5
75	между людьми	3	5
76	в большей	2	5
77	века в	4	5
78	в своей	3	5
79	меньшей степени	2	5
80	и символов	2	5
81	связь с	2	5
82	и одновременно	4	5
83	как в	7	5
84	празднества карнавального	5	5
85	как и	11	5
86	в той	2	5
87	с их	2	5
88	в своих	2	5
89	между тем	2	5
90	рабле и	2	5
91	и все	10	5
92	литературы и	2	5
93	карнавального мироощущения	13	4
94	в средние	10	4
95	средние века	11	4
96	или меньшей	3	4
97	и сервантеса	2	4
98	эпохи возрождения	5	4
99	и к	5	4
100	мы остановимся	2	4
101	не в	2	4
102	большей или	3	4
103	отношение к	6	4
104	карнавальным мироощущением	4	4
105	смех в	2	4
106	в самом	2	4
107	карнавальной площади	4	4
108	xvii века	3	4
109	нужно сказать	2	4
110	из них	4	4
111	и до	5	4
112	сих пор	5	4
113	до сих	5	4
114	в их	2	4
115	мира и	2	4
116	между ними	2	4
117	норм и	2	4
118	карнавал не	2	4
119	здесь и	4	4
120	были связаны	2	4
121	почти полностью	2	4
122	так сказать	5	4
123	в карнавале	5	4
124	средневековья в	2	4
125	в жизни	8	4
126	карнавальный смех	5	3
127	что в	2	3
128	на время	2	3
129	это не	6	3
130	и во	4	3
131	обычной жизни	3	3
132	новое время	4	3
133	что он	4	3
134	в ее	3	3
135	мировой литературе	2	3
136	но это	3	3
137	мы и	2	3
138	связаны с	3	3
139	смен и	5	3
140	известной мере	2	3
141	в новое	4	3
142	по своей	9	3
143	с точки	2	3
144	то что	9	3
145	и их	2	3
146	на землю	4	3
147	до нас	2	3
148	карнавальные формы	2	3
149	и прежде	6	3
150	не может	2	3
151	в известной	2	3
152	пор еще	2	3
153	и других	9	3
154	в себя	6	3
155	на карнавальной	2	3
156	в форме	6	3
157	нужно отметить	2	3
158	менее всего	2	3
159	во всей	4	3
160	жизни как	4	3
161	с другой	2	3
162	второй половины	2	3
163	конечно и	4	3
164	жить и	4	3
165	в более	4	3
166	и символы	2	3
167	даже и	2	3
168	в себе	5	3
169	и вообще	3	3
170	карнавального смеха	2	3
171	самой жизни	2	3
172	далеко не	2	3
173	нет ничего	2	3
174	эпоху возрождения	5	3
175	с ним	2	3
176	ничего не	6	3
177	и с	6	3
178	но не	5	2
179	во многом	2	2
180	начиная с	3	2
181	определяющее влияние	4	2
182	и без	3	2
183	внекарнавальной жизни	4	2
184	представления о	2	2
185	и от	3	2
186	фамильярного контакта	7	2
187	этих двух	2	2
188	на все	2	2
189	в риме	2	2
190	значение и	2	2
191	parodia sacra	2	2
192	конечно в	2	2
193	и обновления	2	2
194	можно сказать	8	2
195	и так	3	2
196	так например	2	2
197	дальнейшем развитии	3	2
198	да и	2	2
199	а затем	4	2
200	жанры и	3	2
201	мы видим	2	2
202	более того	6	2
203	мы найдем	3	2
204	др в	2	2
205	от него	3	2
206	литературы в	3	2
207	очень широко	2	2
208	и карнавального	2	2
209	кроме того	3	2
210	и человека	4	2
211	несмотря на	2	2
212	здесь на	2	2
213	слов о	3	2
214	например в	5	2
215	на его	3	2
216	наряду с	5	2
217	при всей	2	2
218	хотя и	4	2
219	он не	3	2
220	подчеркнуть что	3	2
221	и особенно	3	2
222	и для	4	2
223	веселой относительности	2	2
224	при всех	2	2
225	в большинстве	4	2
226	в некоторых	4	2
227	образов и	4	2
228	смерти и	4	2
229	xviii века	3	2
230	истории и	2	2
231	особенно в	4	2
232	одновременно и	3	2
233	мироощущение и	2	2
234	себе самому	6	2
235	вольного фамильярного	2	2
236	мы здесь	3	2
237	в заключение	2	2
238	особый тип	2	2
239	и наконец	2	2
240	и по	3	2
241	одним из	3	2
242	фамильярный контакт	3	2
243	отметить что	2	2
244	в таком	2	2
245	к себе	6	2
246	образом в	2	2
247	их в	2	2
248	в этих	5	2
249	быть только	2	2
250	и самый	5	2
251	на некоторых	2	2
252	могут быть	4	2
253	оба полюса	2	2
254	связанная с	2	2
255	и почти	2	2
256	еще раз	5	2
257	во всем	2	2
258	возрождения и	2	2
259	о том	2	2
260	и это	3	2
261	античности и	4	2
262	в особенности	2	2
263	большинстве случаев	4	2
264	здесь еще	2	2
265	в чисто	2	2
266	это очень	4	2
267	это было	3	2
268	его формы	2	2
