N	2gram	Losev_Dial_4	Hudozhes
1	том что	10	16
2	и в	15	14
3	так и	5	13
4	а не	18	12
5	в том	11	12
6	не только	8	12
7	при этом	2	12
8	о том	5	12
9	прежде всего	11	11
10	и т	17	11
11	в этом	11	11
12	в себе	8	11
13	в своей	3	10
14	что он	7	9
15	как и	7	9
16	в качестве	2	9
17	то же	9	9
18	как в	3	8
19	то что	16	8
20	же время	6	8
21	в этой	4	8
22	в то	6	8
23	в его	4	8
24	ничего не	17	8
25	это не	12	7
26	личности в	5	7
27	уже не	9	7
28	не в	8	7
29	еще не	4	7
30	как бы	14	7
31	не может	11	7
32	именно в	5	7
33	никогда не	2	6
34	что в	7	6
35	было бы	9	6
36	не менее	2	5
37	перед нами	6	5
38	с его	5	5
39	к жизни	3	5
40	в частности	2	5
41	об этом	3	5
42	может быть	17	5
43	только в	7	5
44	в аспекте	2	5
45	но и	4	5
46	жизни и	4	5
47	и его	7	5
48	потому что	10	5
49	ни в	8	5
50	точки зрения	14	5
51	но в	3	5
52	в своем	5	4
53	т е	46	4
54	та же	3	4
55	и все	11	4
56	бытия и	4	4
57	на то	5	4
58	можно сказать	5	4
59	тем не	2	4
60	то в	5	4
61	она не	4	4
62	мы уже	3	4
63	в самом	2	4
64	и о	8	4
65	в ней	5	4
66	один из	4	4
67	что она	5	4
68	себя в	2	4
69	из них	2	4
70	как раз	4	4
71	не было	2	4
72	того что	13	4
73	только что	2	4
74	как будто	2	4
75	и это	8	4
76	с ним	3	4
77	и с	4	4
78	или иная	2	3
79	если бы	6	3
80	отнюдь не	4	3
81	с этим	3	3
82	та или	3	3
83	в ее	2	3
84	говорить о	11	3
85	от него	3	3
86	на этом	3	3
87	и когда	2	3
88	о нем	2	3
89	в нем	5	3
90	все же	2	3
91	со стороны	3	3
92	то и	2	3
93	т д	15	3
94	и для	5	3
95	все эти	3	3
96	она в	3	3
97	лишь в	2	3
98	того чтобы	5	3
99	и даже	6	3
100	с точки	9	3
101	и по	2	3
102	или не	4	3
103	тем что	2	3
104	и на	5	3
105	едва ли	3	3
106	может и	2	3
107	том как	2	3
108	в человеке	2	2
109	и другое	2	2
110	себя и	3	2
111	однако в	2	2
112	говорить об	2	2
113	и так	2	2
114	и потому	3	2
115	в себя	5	2
116	ясно что	11	2
117	вопрос о	2	2
118	по себе	13	2
119	что на	2	2
120	к своему	2	2
121	не нужно	2	2
122	да и	2	2
123	или иную	2	2
124	так что	6	2
125	этот момент	3	2
126	с той	2	2
127	и что	9	2
128	ту или	2	2
129	одной из	2	2
130	на себе	5	2
131	себе и	2	2
132	никак не	2	2
133	хотя и	6	2
134	для нее	2	2
135	только для	3	2
136	что же	2	2
137	в их	3	2
138	все это	9	2
139	все равно	2	2
140	и не	30	2
141	от себя	2	2
142	только потому	3	2
143	что не	3	2
144	того или	2	2
145	не имеет	14	2
146	должно быть	2	2
147	той же	5	2
148	или иначе	2	2
149	с ними	4	2
150	с этой	2	2
151	в результате	6	2
152	личности и	10	2
153	не о	4	2
154	и об	3	2
155	с ее	10	2
156	что я	5	2
157	нет ничего	6	2
158	но как	2	2
159	не раз	2	2
160	которая не	2	2
161	мы не	9	2
