N	2gram	Bakhtin_Pr_2	Istorich
1	и в	45	25
2	что он	7	22
3	представление о	2	17
4	может быть	18	17
5	мы имеем	2	14
6	не только	16	13
7	но и	15	13
8	в его	22	12
9	и не	42	11
10	уже не	6	11
11	так как	5	11
12	все же	4	10
13	в этом	20	10
14	тем что	2	10
15	его в	3	9
16	и его	8	9
17	таким образом	11	9
18	героя в	5	9
19	что в	6	8
20	том что	7	8
21	мы видим	2	8
22	еще не	9	8
23	на него	2	8
24	связь с	2	8
25	все эти	4	8
26	и что	2	8
27	и на	7	8
28	мы видели	3	7
29	как и	14	7
30	но это	2	7
31	то что	5	7
32	в нем	20	7
33	превращается в	4	7
34	потому что	8	7
35	и здесь	2	7
36	только в	9	7
37	о том	3	7
38	в этих	4	6
39	это не	3	6
40	прежде всего	11	6
41	что и	5	6
42	себя в	2	6
43	как в	4	6
44	не может	24	6
45	и он	3	6
46	не в	8	6
47	не совсем	2	6
48	или в	2	6
49	могут быть	4	6
50	в том	8	6
51	там где	6	6
52	в образе	3	5
53	как мы	8	5
54	но все	4	5
55	но не	6	5
56	например в	2	5
57	в ней	7	5
58	так же	5	5
59	входит в	9	5
60	и действительно	2	5
61	не менее	2	4
62	если не	2	4
63	что у	4	4
64	не как	6	4
65	что все	3	4
66	с другими	7	4
67	в ее	3	4
68	в дальнейшем	2	4
69	мы уже	3	4
70	в пределах	4	4
71	же как	4	4
72	в некоторых	2	4
73	а именно	3	4
74	все это	5	4
75	то же	5	4
76	в истории	2	4
77	он не	9	4
78	мы должны	4	4
79	в которой	2	4
80	с ним	8	4
81	того как	3	4
82	никогда не	17	3
83	и как	2	3
84	в целом	5	3
85	в то	5	3
86	и пр	2	3
87	о нем	6	3
88	как человек	2	3
89	и др	4	3
90	но уже	2	3
91	не превращается	2	3
92	в форме	2	3
93	в особенности	2	3
94	к нему	11	3
95	друг друга	7	3
96	а в	3	3
97	их в	7	3
98	и с	7	3
99	они не	2	3
100	человека в	5	3
101	в русской	2	3
102	героя и	7	3
103	герой не	2	3
104	или же	2	3
105	перед нами	4	2
106	уже в	4	2
107	строится на	2	2
108	у него	6	2
109	он может	2	2
110	его и	3	2
111	на них	2	2
112	и затем	2	2
113	человека и	2	2
114	со своими	6	2
115	к этому	4	2
116	вовсе не	7	2
117	а как	4	2
118	по себе	8	2
119	на то	2	2
120	от них	2	2
121	можно сказать	2	2
122	так что	2	2
123	об этом	3	2
124	мы и	3	2
125	одна из	3	2
126	о герое	4	2
127	как у	2	2
128	а на	2	2
129	до сих	2	2
130	она не	5	2
131	и сам	3	2
132	жизни и	15	2
133	друг с	2	2
134	если бы	2	2
135	из которых	2	2
136	таким же	2	2
137	одним из	3	2
138	как бы	15	2
139	и потому	6	2
140	героем и	2	2
141	даже в	6	2
142	один из	2	2
143	сих пор	2	2
144	в своей	6	2
145	отношению к	8	2
146	во всех	4	2
147	ее в	2	2
148	со стороны	4	2
149	по отношению	8	2
150	и для	2	2
151	в голове	2	2
152	и других	3	2
153	находится в	2	2
154	также не	2	2
155	самом деле	4	2
156	а не	10	2
157	того что	3	2
158	и герой	2	2
159	и по	2	2
160	можно найти	2	2
161	связан с	2	2
162	сказать что	5	2
163	образом в	2	2
164	точки зрения	19	2
165	из них	9	2
166	с другом	2	2
167	в свое	2	2
168	не потому	2	2
169	ничего не	3	2
170	все его	3	2
171	это было	2	2
172	мы можем	4	2
