N	2gram	Bakhtin_Pr_1	Problemy
1	и не	42	31
2	и в	38	29
3	в его	43	24
4	может быть	26	24
5	а не	5	22
6	в этом	15	22
7	как бы	22	19
8	в нем	15	19
9	точки зрения	8	19
10	не только	9	15
11	то что	8	15
12	но и	9	14
13	и его	16	14
14	то же	5	14
15	рядом с	5	14
16	в пределах	6	13
17	с точки	6	13
18	как и	7	12
19	точка зрения	3	12
20	не может	27	12
21	таким образом	10	12
22	этом смысле	3	10
23	в самом	7	10
24	в то	4	10
25	только в	13	10
26	там где	6	10
27	с его	2	9
28	это не	5	9
29	все же	6	9
30	в романе	4	9
31	но не	12	9
32	же время	3	9
33	все эти	5	9
34	в единство	2	9
35	если бы	3	9
36	в каждом	2	8
37	в своем	5	8
38	что он	2	8
39	что в	7	8
40	отношению к	19	8
41	в своей	7	8
42	по отношению	21	8
43	в том	8	8
44	прежде всего	13	7
45	вовсе не	2	7
46	а как	3	7
47	том что	3	7
48	не в	7	7
49	лишь как	4	7
50	она не	2	7
51	за пределы	12	7
52	так и	5	7
53	в форме	4	7
54	входит в	8	7
55	и как	8	7
56	а в	6	7
57	с другими	3	7
58	и на	3	7
59	в себе	4	7
60	но в	4	7
61	все это	3	6
62	не могут	2	6
63	его целом	5	6
64	в целом	3	6
65	несмотря на	3	6
66	к нему	10	6
67	в единстве	12	6
68	как в	4	6
69	в самой	2	6
70	самом деле	6	6
71	в мире	3	6
72	менее всего	3	6
73	на мир	2	6
74	могут быть	5	6
75	его в	9	6
76	и потому	4	6
77	должна быть	4	5
78	и др	8	5
79	было бы	8	5
80	более того	4	5
81	еще не	7	5
82	дело идет	2	5
83	и о	5	5
84	он не	3	5
85	на самом	4	5
86	между тем	7	5
87	и это	3	5
88	с ним	5	5
89	ничего не	6	5
90	в плане	7	5
91	или как	3	5
92	все то	3	4
93	в едином	2	4
94	перестает быть	4	4
95	раз и	2	4
96	тем как	5	4
97	что и	2	4
98	его как	3	4
99	ивана карамазова	2	4
100	но это	3	4
101	и с	17	4
102	не на	5	4
103	и т	14	4
104	и для	11	4
105	не было	2	4
106	тем что	2	4
107	как мы	7	4
108	они не	3	4
109	и наконец	6	4
110	должно быть	5	4
111	в основе	5	4
112	человека в	2	4
113	в произведении	4	4
114	материал и	2	3
115	я не	2	3
116	была бы	2	3
117	никогда не	5	3
118	дано в	3	3
119	в них	5	3
120	с другой	7	3
121	на материале	3	3
122	ни в	11	3
123	по существу	2	3
124	одна из	2	3
125	художественного творчества	12	3
126	все что	3	3
127	не дает	2	3
128	кроме того	3	3
129	и пр	2	3
130	на почве	3	3
131	оно не	3	3
132	он может	2	3
133	бытия в	3	3
134	на него	3	3
135	в их	10	3
136	другой стороны	4	3
137	не во	2	3
138	мир в	2	3
139	т п	13	3
140	этом отношении	2	3
141	например в	3	3
142	в себя	2	3
143	приводит к	3	3
144	и у	2	3
145	отличается от	2	3
146	не входит	10	3
147	и здесь	2	3
148	в своих	2	3
149	сказать что	4	3
150	но с	3	3
151	как к	2	3
152	но как	2	3
153	не знает	3	3
154	мы должны	2	3
155	далеко не	5	3
156	в художественном	20	3
157	и этим	6	3
158	отношения к	6	3
159	в музыке	5	2
160	произведения в	5	2
161	а лишь	2	2
162	связи с	2	2
163	находит свое	2	2
164	представляется нам	2	2
165	от ее	2	2
166	себя и	3	2
167	нему и	2	2
168	поэтому в	2	2
169	то ни	3	2
170	ибо в	2	2
171	хотя бы	4	2
172	но они	4	2
173	и во	2	2
174	и от	3	2
175	вследствие этого	3	2
176	для понимания	2	2
177	и ее	2	2
178	и к	3	2
179	не есть	6	2
180	от них	2	2
181	чем в	2	2
182	бы то	3	2
183	при этом	5	2
184	лучшем случае	2	2
185	только как	6	2
186	конечно не	5	2
187	лишь там	2	2
188	как таковой	2	2
189	в котором	2	2
190	нечего сказать	2	2
191	в большинстве	5	2
192	войти в	2	2
193	отношение к	10	2
194	входят в	3	2
195	момент его	2	2
196	данном случае	4	2
197	себя самого	4	2
198	ни было	3	2
199	и даже	3	2
200	нами в	2	2
201	что оно	2	2
202	слово в	2	2
203	здесь мы	2	2
204	и что	2	2
205	произведения и	2	2
206	к себе	2	2
207	из которых	2	2
208	между ними	4	2
209	слова но	3	2
210	в лучшем	2	2
211	можно было	4	2
212	конечно и	4	2
213	в данном	4	2
214	себя как	5	2
215	в ней	4	2
216	самим собою	2	2
217	не способна	4	2
218	и есть	2	2
219	в истории	2	2
220	в россии	2	2
221	большинстве случаев	5	2
222	оно может	2	2
223	художественную форму	4	2
224	совпадает с	2	2
