N	2gram	Bakhtin_Pr_3	Analitik
1	может быть	19	29
2	в том	3	27
3	не может	19	22
4	и не	29	21
5	и в	34	18
6	а не	9	17
7	но и	12	17
8	отнюдь не	2	15
9	не только	10	15
10	не в	9	14
11	как и	18	13
12	в его	22	13
13	в этом	16	13
14	том что	3	12
15	при этом	4	12
16	в себе	6	11
17	но не	4	10
18	то же	14	9
19	а в	5	9
20	в то	12	9
21	в мире	4	8
22	в той	2	8
23	нуждается в	3	8
24	но в	16	8
25	к тому	5	7
26	этого слова	7	7
27	это не	5	6
28	прежде всего	15	6
29	или иной	2	6
30	же время	12	6
31	в самом	8	6
32	в сущности	11	6
33	той или	2	6
34	далеко не	3	6
35	то что	11	6
36	в своей	3	6
37	в отличие	2	6
38	отличие от	2	6
39	по отношению	5	6
40	точки зрения	8	6
41	только в	6	6
42	я и	2	6
43	и того	2	5
44	и как	3	5
45	что в	7	5
46	как бы	27	5
47	внутренней речи	4	5
48	отношению к	6	5
49	в целом	5	5
50	сводится к	3	5
51	лишь в	5	5
52	и его	16	5
53	между тем	3	5
54	и на	6	5
55	о том	2	5
56	на вопрос	4	4
57	того что	5	4
58	себя и	8	4
59	столь же	2	4
60	с другой	4	4
61	и другого	3	4
62	по себе	3	4
63	ни в	4	4
64	тому же	2	4
65	того же	2	4
66	не с	2	4
67	все же	7	4
68	вместе с	4	4
69	так и	6	4
70	уже не	2	4
71	ни было	4	4
72	с точки	4	4
73	с другими	4	4
74	в другом	8	4
75	с другим	11	4
76	с ним	8	4
77	с его	6	3
78	вступает в	2	3
79	человек в	2	3
80	однако в	2	3
81	то ни	4	3
82	вследствие этого	2	3
83	хотя бы	5	3
84	и все	19	3
85	в нем	19	3
86	и к	12	3
87	что он	23	3
88	и т	8	3
89	еще не	4	3
90	что не	7	3
91	он не	15	3
92	о нем	2	3
93	в котором	3	3
94	даже в	5	3
95	что и	5	3
96	бы то	4	3
97	таким образом	5	3
98	а с	3	3
99	от себя	6	3
100	того или	2	3
101	к нему	14	3
102	тому как	2	3
103	между двумя	2	3
104	подобно тому	2	3
105	т п	6	3
106	более того	2	3
107	я в	4	3
108	как будто	7	3
109	будто бы	2	3
110	как он	3	3
111	если бы	4	3
112	своего рода	2	3
113	другого в	2	3
114	и то	3	2
115	никогда не	8	2
116	все эти	4	2
117	его и	3	2
118	и внешнего	2	2
119	для этого	3	2
120	установкой на	3	2
121	не является	2	2
122	вовсе не	11	2
123	вопрос о	2	2
124	его к	3	2
125	а как	2	2
126	найти себя	2	2
127	в начале	4	2
128	то в	2	2
129	и потому	2	2
130	такой же	3	2
131	один в	2	2
132	должно быть	3	2
133	это как	3	2
134	и сам	5	2
135	отношение к	6	2
136	для него	13	2
137	в пределах	6	2
138	было бы	2	2
139	на его	4	2
140	за пределы	2	2
141	не могу	3	2
142	при всей	2	2
143	совпадает с	2	2
144	не о	4	2
145	внутреннего и	2	2
146	еще в	3	2
147	нет и	3	2
148	один из	2	2
149	он может	2	2
150	из них	5	2
151	что же	8	2
152	другой стороны	3	2
153	отличается от	2	2
154	как к	4	2
155	на этом	4	2
156	бы не	2	2
157	той же	2	2
158	на самом	11	2
159	самом деле	13	2
160	особенно в	2	2
161	как мы	7	2
162	каждый из	2	2
163	самим собой	6	2
164	героя в	5	2
165	для себя	6	2
166	которые в	2	2
167	героя к	2	2
168	отношения человека	2	2
169	так как	4	2
170	потому что	12	2
171	в которой	2	2
172	и с	15	2
173	мире и	2	2
