N	2gram	Vygotskiy__3	FransuaR
1	и в	38	41
2	то есть	15	24
3	мы уже	7	18
4	во всех	4	17
5	таким образом	12	17
6	в нем	4	16
7	и его	6	13
8	но и	5	13
9	как мы	7	12
10	в этом	13	12
11	все это	3	11
12	уже говорили	3	11
13	все эти	4	11
14	в самом	25	10
15	не только	12	10
16	так как	6	10
17	то что	35	10
18	здесь в	2	9
19	и на	6	9
20	и все	10	9
21	о том	6	9
22	никогда не	4	8
23	в сущности	10	8
24	в этой	13	8
25	но в	3	8
26	у него	4	7
27	в них	3	7
28	вовсе не	8	7
29	том что	14	7
30	как бы	14	7
31	как и	8	7
32	что в	20	7
33	в его	5	7
34	что он	11	6
35	мы видим	12	6
36	например в	2	6
37	один из	6	6
38	вместе с	5	6
39	или в	5	6
40	сказать что	4	6
41	в то	3	6
42	то же	10	5
43	что образ	2	5
44	в одном	8	5
45	в ее	7	5
46	так же	2	5
47	из них	6	5
48	в своем	5	5
49	в той	5	5
50	и что	18	5
51	той же	2	5
52	тем что	3	5
53	но он	2	5
54	в себе	4	5
55	все то	7	5
56	там где	6	5
57	что это	10	5
58	все время	30	4
59	с другой	7	4
60	та же	3	4
61	но они	2	4
62	он был	3	4
63	у нас	2	4
64	и как	8	4
65	не в	12	4
66	тот же	3	4
67	одной стороны	5	4
68	в ней	15	4
69	в котором	6	4
70	все же	8	4
71	не может	7	4
72	с одной	6	4
73	как в	4	4
74	самом деле	21	4
75	того чтобы	9	4
76	и наконец	2	4
77	и даже	4	4
78	а в	7	4
79	в основе	3	4
80	в другом	5	4
81	о котором	5	4
82	того же	3	4
83	с ним	2	4
84	из этого	8	4
85	мы увидим	12	3
86	перед нами	8	3
87	с этой	2	3
88	в одной	2	3
89	с этим	8	3
90	но это	3	3
91	есть в	2	3
92	до сих	6	3
93	было бы	12	3
94	конечно не	4	3
95	не мог	4	3
96	никак не	7	3
97	в первой	2	3
98	сих пор	5	3
99	и для	4	3
100	при этом	4	3
101	и не	10	3
102	они не	2	3
103	того что	4	3
104	что не	3	3
105	есть только	2	3
106	в данном	2	3
107	в плане	3	3
108	только в	4	3
109	потому что	14	3
110	не могут	2	2
111	всех этих	2	2
112	что если	4	2
113	в этих	2	2
114	все они	2	2
115	для этого	2	2
116	и во	2	2
117	в конце	2	2
118	что все	3	2
119	конечно в	3	2
120	что именно	2	2
121	если мы	6	2
122	для нас	8	2
123	в том	25	2
124	раз в	4	2
125	так что	8	2
126	находятся в	2	2
127	что они	4	2
128	на этом	5	2
129	есть именно	2	2
130	должна быть	5	2
131	до конца	2	2
132	и часто	2	2
133	со всеми	2	2
134	может быть	19	2
135	в своей	5	2
136	он не	6	2
137	и очень	2	2
138	и когда	5	2
139	но если	4	2
140	был бы	3	2
141	тем сильнее	2	2
142	должен быть	3	2
143	мы видели	6	2
144	данном случае	2	2
145	другой стороны	5	2
146	как раз	8	2
147	что даже	2	2
148	и другие	2	2
149	которых мы	6	2
150	вовсе нет	2	2
151	как это	6	2
152	в истории	2	2
153	заключается в	7	2
154	а не	7	2
155	с точки	9	2
156	внимание на	2	2
157	мы не	5	2
158	к себе	2	2
159	и то	8	2
160	их в	2	2
161	между тем	7	2
162	говорит он	2	2
163	он в	2	2
164	точки зрения	16	2
165	из области	3	2
166	из этих	3	2
167	так сказать	5	2
168	бы в	3	2
169	в эту	2	2
