N	4gram	Bakhtin_Pr_4	Problemy
1	в то же время	5	5
2	такой как и все	4	4
3	в пределах одного контекста	4	4
4	что я немного делаю	3	3
5	тут в самом деле	3	3
6	на чужое слово и	2	3
7	и сам знаю что	3	3
8	я ведь и сам	3	3
9	самом деле такого что	3	3
10	но в то же	2	3
11	знаю что я немного	3	3
12	последней разновидности третьего типа	3	3
13	сам знаю что я	3	3
14	в самом деле такого	3	3
15	деле такого что переписываю	3	3
16	ведь и сам знаю	3	3
17	быть более или менее	2	2
18	хлеба подчас даже черствый	2	2
19	делать я ведь и	2	2
20	я немного делаю тем	3	2
21	то такой как и	2	2
22	тоже может почему же	2	2
23	в пределах одного монологического	2	2
24	я пожалуй и в	2	2
25	тягость у меня кусок	2	2
26	отношению к чужому слову	2	2
27	нет отчего же и	2	2
28	так себе а то	2	2
29	есть я пожалуй и	2	2
30	добытый законно и безукоризненно	2	2
31	живу но это ничего	2	2
32	он тоже может почему	2	2
33	пародийное слово может быть	2	2
34	направленное на свой предмет	2	2
35	то есть я пожалуй	2	2
36	такое иное и таинственный	2	2
37	в самой этой комнате	2	2
38	скрытой полемике и в	2	2
39	как композиционное замещение авторского	2	2
40	в тягость у меня	2	2
41	в направлении его собственных	2	2
42	и таинственный смысл какой	2	2
43	иное и таинственный смысл	2	2
44	может быть более или	2	2
45	и в большинстве случаев	2	2
46	за перегородкой живу но	2	2
47	переписываю что грех переписывать	2	2
48	пожалуй и в самой	2	2
49	как и в стилизации	2	2
50	кусок хлеба есть свой	2	2
51	направлено на свой предмет	2	2
52	что в большинстве случаев	2	2
53	композиционное замещение авторского слова	2	2
54	как и все он	2	2
55	чужое слово не воспроизводится	2	2
56	на свой предмет слово	2	2
57	на то пошло то	2	2
58	нужно быть никому в	2	2
59	и в самой этой	2	2
60	самой этой комнате за	2	2
61	я никому не в	2	2
62	ли? он дескать переписывает	2	2
63	в скрытой же полемике	2	2
64	не в тягость у	2	2
65	этой комнате за перегородкой	2	2
66	быть никому в тягость	2	2
67	пределах одного монологического контекста	2	2
68	макар девушкин ну что	2	2
69	по себе еще не	2	2
70	слово направлено на свой	2	2
71	смысл какой был что	2	2
72	что ж тут в	3	2
73	с точки зрения своего	2	2
74	друг на друга и	2	2
75	что-нибудь такое иное и	2	2
76	типов и разновидностей слова	2	2
77	переписываю да все-таки я	2	2
78	в большинстве случаев сказ	2	2
79	был что вот дескать	2	2
80	в скрытой полемике и	2	2
81	в сказе установки на	2	2
82	комнате за перегородкой живу	2	2
83	установки на устную речь	2	2
84	впрочем ведь что же	2	2
85	о том же предмете	2	2
86	все-таки я этим горжусь	2	2
87	себе да и только	2	2
88	только так себе а	2	2
89	что переписываю да все-таки	2	2
90	ж тут в самом	3	2
91	таинственный смысл какой был	2	2
92	так вы и не	2	2
93	у меня кусок хлеба	2	2
94	если уж на то	2	2
95	законно и безукоризненно употребляемый	2	2
96	прямое авторское слово не	2	2
97	установки на чужое слово	2	2
98	никому не в тягость	2	2
99	да все-таки я этим	2	2
100	девушкин ну что ж	2	2
101	делаю тем что переписываю	3	2
102	ну так вы и	2	2
103	и все он только	2	2
104	он только так себе	2	2
105	не нужно быть никому	2	2
106	ну что ж тут	3	2
107	немного делаю тем что	3	2
108	чтобы тут что-нибудь такое	2	2
109	подчас даже черствый но	2	2
110	тут что-нибудь такое иное	2	2
111	уж на то пошло	2	2
112	сказе установки на чужое	2	2
113	переписывать что ли? он	2	2
114	что грех переписывать что	2	2
115	кусок хлеба подчас даже	2	2
116	что переписываю что грех	2	2
117	по отношению к чужому	2	2
118	перегородкой живу но это	2	2
119	все он только так	2	2
120	грех переписывать что ли?	2	2
121	отношения к чужому слову	2	2
122	что ли? он дескать	2	2
123	трудами добытый законно и	2	2
124	есть трудами добытый законно	2	2
125	простой кусок хлеба подчас	2	2
126	себе а то такой	2	2
127	он ведь такой как	2	2
128	то перед нами уже	2	2
129	меня кусок хлеба есть	2	2
130	а то такой как	2	2
131	слово с оглядкой на	2	2
132	какой был что вот	2	2
133	ведь такой как и	2	2
134	такого что переписываю что	2	2
135	вы и не думайте	2	2
