N	2gram	Bakhtin_Fr_7	Istorich
1	и в	41	22
2	мы имеем	2	19
3	в этом	15	17
4	что в	9	15
5	не только	5	14
6	мы видели	5	13
7	в доме	2	12
8	но и	9	12
9	и не	7	12
10	может быть	4	11
11	в этих	2	11
12	или в	2	11
13	еще не	2	10
14	таким образом	19	10
15	но в	8	10
16	что он	3	9
17	в нем	7	9
18	что и	5	9
19	вместе с	5	9
20	в том	11	9
21	с этим	2	8
22	том что	4	8
23	мы видим	6	8
24	как мы	11	8
25	к этому	5	7
26	то что	8	7
27	из них	3	7
28	уже не	2	7
29	и здесь	4	7
30	так как	3	7
31	в них	7	6
32	это не	6	6
33	мы уже	12	6
34	а в	5	6
35	то же	13	6
36	в течение	2	6
37	а не	2	6
38	во время	3	6
39	ничего не	4	6
40	на голову	2	5
41	есть и	3	5
42	в свете	3	5
43	он не	4	5
44	того что	2	5
45	к нему	5	5
46	в этой	13	5
47	и другие	3	4
48	не в	9	4
49	только в	6	4
50	на этом	5	4
51	в свою	3	4
52	связано с	2	4
53	отношение к	2	4
54	находится в	2	4
55	мы здесь	2	4
56	и его	9	4
57	и на	4	4
58	в данном	2	4
59	не может	3	4
60	но он	4	4
61	тем что	3	4
62	имеем в	2	4
63	все эти	13	4
64	и с	4	4
65	я не	3	3
66	что у	3	3
67	целый ряд	4	3
68	в одной	2	3
69	и от	8	3
70	и все	14	3
71	прежде всего	11	3
72	очень часто	3	3
73	к тому	2	3
74	и к	5	3
75	как и	14	3
76	и как	2	3
77	но это	3	3
78	они и	2	3
79	все что	4	3
80	у него	6	3
81	смерти в	3	3
82	было бы	4	3
83	но по	2	3
84	не совсем	2	3
85	в его	12	3
86	никогда не	2	3
87	уже видели	2	3
88	в связи	2	3
89	на том	2	3
90	и у	5	3
91	так же	5	3
92	с ними	3	3
93	потому что	5	3
94	и ее	2	3
95	далеко не	2	3
96	о том	6	3
97	его в	3	3
98	их в	2	3
99	в чем	2	3
100	одном из	4	3
101	не было	3	2
102	все время	2	2
103	связанных с	3	2
104	и есть	3	2
105	и др	2	2
106	характерно для	2	2
107	здесь и	2	2
108	и так	2	2
109	в одном	3	2
110	вовсе не	7	2
111	во всяком	2	2
112	же в	2	2
113	ни в	6	2
114	связанное с	2	2
115	в нее	3	2
116	но все	4	2
117	такой же	3	2
118	одна из	4	2
119	как в	5	2
120	при этом	3	2
121	на другой	2	2
122	в качестве	9	2
123	никому не	2	2
124	после того	4	2
125	они в	2	2
126	но есть	3	2
127	например в	3	2
128	одного из	2	2
129	не мог	2	2
130	здесь на	2	2
131	хотя и	4	2
132	в ней	5	2
133	и потому	3	2
134	но этот	3	2
135	к жизни	4	2
136	не имеет	3	2
137	отношению к	2	2
138	и это	5	2
139	жизни и	3	2
140	связан с	2	2
141	на землю	2	2
142	образом и	2	2
143	так и	10	2
144	только на	2	2
145	по отношению	2	2
146	в своем	9	2
147	никто не	10	2
148	в особенности	2	2
149	той же	3	2
150	еще более	2	2
151	я умру	2	2
152	на самом	2	2
153	и вот	2	2
154	мы найдем	3	2
155	и для	5	2
156	роль в	2	2
157	в которых	2	2
158	и то	2	2
159	точки зрения	5	2
160	этой системы	2	2
161	в то	10	2
162	во все	2	2
163	ту же	2	2
164	мы сейчас	2	2
165	и новые	2	2
166	большинстве случаев	2	2
167	а также	2	2
