N	2gram	Vygotskiy__1	FransuaR
1	и в	23	65
2	как бы	11	22
3	и не	9	22
4	вовсе не	3	18
5	в сущности	6	16
6	в том	24	16
7	в этом	17	15
8	но в	5	14
9	прежде всего	10	11
10	и на	8	11
11	и его	6	10
12	и потому	2	10
13	не только	16	10
14	но и	14	10
15	так и	5	10
16	все эти	4	10
17	в его	14	9
18	во всех	3	9
19	все это	6	9
20	в своем	3	8
21	в основе	8	8
22	всех этих	2	8
23	и даже	2	8
24	за пределы	2	8
25	в области	3	7
26	жизни и	2	7
27	точки зрения	26	7
28	только в	6	7
29	главным образом	2	6
30	никогда не	2	6
31	том что	21	6
32	все же	3	6
33	как мы	5	6
34	в значительной	2	6
35	при этом	4	6
36	может быть	14	6
37	в отношении	10	6
38	сказать что	11	6
39	одно из	2	6
40	так как	7	6
41	нашей работы	8	6
42	связана с	2	5
43	с его	4	5
44	в одном	4	5
45	в частности	2	5
46	в них	2	5
47	превращается в	3	5
48	потому что	6	5
49	для него	2	5
50	и пр	2	5
51	в своей	4	5
52	как в	4	5
53	как и	14	5
54	в своих	5	5
55	между тем	9	5
56	и все	5	5
57	в общем	3	4
58	связи с	3	4
59	и к	4	4
60	не в	4	4
61	в этой	7	4
62	в самом	7	4
63	и до	2	4
64	сих пор	4	4
65	до сих	4	4
66	мысли и	6	4
67	в их	3	4
68	между ними	2	4
69	что в	14	3
70	не является	9	3
71	в состоянии	2	3
72	что он	7	3
73	в ее	2	3
74	но все	2	3
75	мы и	3	3
76	самом деле	3	3
77	по своей	5	3
78	даже в	2	3
79	почти на	2	3
80	с точки	18	3
81	то что	17	3
82	от всех	3	3
83	как раз	4	3
84	не может	12	3
85	в известной	2	3
86	этом отношении	4	3
87	и других	3	3
88	уже не	2	3
89	во всей	4	3
90	с другой	10	3
91	в себе	6	3
92	связан с	5	3
93	ничего не	3	3
94	и с	9	3
95	как чисто	3	2
96	но не	4	2
97	начиная с	2	2
98	к тому	4	2
99	поэтому в	2	2
100	из основных	3	2
101	в противоположность	2	2
102	или даже	2	2
103	и от	3	2
104	из этих	3	2
105	это целое	2	2
106	этих двух	3	2
107	на все	3	2
108	можно сказать	5	2
109	а затем	5	2
110	из всех	2	2
111	мы видим	4	2
112	одной стороны	9	2
113	несмотря на	2	2
114	в наши	2	2
115	значительной степени	2	2
116	от того	6	2
117	хотя и	2	2
118	он не	5	2
119	его на	2	2
120	в целом	20	2
121	не к	2	2
122	на него	2	2
123	в процессе	8	2
124	приводит к	4	2
125	в свете	4	2
126	отношения к	3	2
127	с одной	8	2
128	и вот	2	2
129	на отдельные	3	2
130	того что	15	2
131	что мы	5	2
132	и наконец	2	2
133	на этот	3	2
134	всегда и	3	2
135	этот вопрос	3	2
136	различные формы	2	2
137	их в	4	2
138	в этих	2	2
139	речи и	28	2
140	могут быть	3	2
141	во всем	3	2
142	о том	6	2
143	и это	3	2
144	дело в	2	2
145	в чем	4	2
