N	2gram	Losev_Prob_4	formyVre
1	и в	20	50
2	то есть	27	33
3	в этом	9	25
4	в нем	5	24
5	человека в	3	17
6	и его	10	16
7	в литературе	2	16
8	прежде всего	11	15
9	и не	28	14
10	как мы	3	14
11	вовсе не	21	13
12	как раз	4	13
13	в его	3	13
14	так и	10	12
15	может быть	9	11
16	таким образом	8	11
17	то же	7	11
18	и как	3	10
19	времени и	4	10
20	но в	8	10
21	в конце	2	9
22	в том	20	9
23	все эти	16	9
24	в других	2	9
25	в то	4	9
26	не только	24	9
27	с его	2	9
28	в самом	2	8
29	и т	4	8
30	но и	14	8
31	и на	3	8
32	жизни в	2	8
33	как и	6	8
34	того же	2	8
35	жизни и	5	8
36	ни в	17	8
37	не было	3	7
38	и во	4	7
39	в условиях	3	7
40	для себя	2	7
41	все же	2	6
42	в частности	2	6
43	это не	7	6
44	с ее	2	6
45	не может	5	6
46	так же	5	6
47	в результате	8	6
48	так как	5	6
49	с этим	4	6
50	и все	8	6
51	в жизни	3	6
52	связи с	3	6
53	во всех	4	6
54	то что	15	6
55	в ее	5	6
56	как в	5	6
57	человеческой жизни	5	6
58	что в	3	5
59	не в	13	5
60	в пределах	2	5
61	в связи	3	5
62	в разных	4	5
63	только и	5	5
64	время как	2	5
65	точки зрения	14	5
66	всех этих	6	5
67	но все	3	5
68	если бы	8	5
69	отнюдь не	10	5
70	но не	5	5
71	еще не	7	5
72	он не	2	5
73	того чтобы	2	5
74	для того	3	5
75	в своем	3	4
76	кроме того	4	4
77	здесь на	2	4
78	в котором	2	4
79	на этой	2	4
80	все это	9	4
81	не имеет	4	4
82	потому что	15	4
83	и с	7	4
84	в ней	7	4
85	нет ничего	3	4
86	между собой	2	4
87	в них	5	4
88	то время	2	4
89	конечно не	3	4
90	жизнь и	4	4
91	в той	8	4
92	том что	12	4
93	и для	4	4
94	и то	2	4
95	только в	23	4
96	и это	2	4
97	здесь не	7	4
98	в этих	5	3
99	в отношении	4	3
100	к тому	3	3
101	да и	5	3
102	с тем	4	3
103	при этом	6	3
104	себе и	3	3
105	в новое	3	3
106	хотя и	5	3
107	в виду	6	3
108	здесь нет	3	3
109	со всеми	2	3
110	именно в	7	3
111	но эта	2	3
112	в одно	6	3
113	друг друга	2	3
114	а в	4	3
115	вообще не	3	3
116	сказать что	7	3
117	в начале	3	3
118	его в	2	3
119	в одном	4	3
120	ни к	2	3
121	но они	2	3
122	для них	2	3
123	и образ	4	3
124	есть не	6	3
125	же в	4	3
126	в качестве	10	3
127	со своей	2	3
128	одной из	4	3
129	по преимуществу	2	3
130	и потому	7	3
131	только к	3	3
132	что и	3	3
133	вместе с	5	3
134	только на	2	3
135	еще более	2	3
136	а не	7	3
137	что не	4	3
138	мы не	7	3
139	в таком	6	3
140	или в	5	3
141	с другими	3	3
142	во всяком	8	3
143	и ее	4	3
144	в себе	12	3
145	у гесиода	2	3
146	уже в	4	2
147	новое и	2	2
148	в нашем	12	2
149	с другой	7	2
150	никто не	2	2
151	само собой	3	2
152	не обязательно	2	2
153	была бы	2	2
154	здесь также	2	2
155	или иной	13	2
156	а только	6	2
157	для нас	6	2
158	тому же	2	2
159	есть в	7	2
160	смысле слова	15	2
161	для него	3	2
162	нет в	2	2
163	есть только	2	2
164	не к	2	2
165	ни с	4	2
166	здесь конечно	2	2
167	еще и	3	2
168	к своему	2	2
169	можно только	2	2
170	мы находим	2	2
171	в буквальном	3	2
172	в самой	4	2
173	всякого рода	3	2
174	и даже	9	2
175	и по	2	2
176	также и	13	2
177	же и	3	2
178	той или	14	2
179	и является	3	2
180	во всем	2	2
181	в истории	3	2
182	что мы	3	2
183	мы должны	3	2
184	буквальном смысле	2	2
185	с ним	4	2
186	в романах	2	2
187	для всех	3	2
188	не является	10	2
189	ясно что	7	2
190	по себе	11	2
191	стороны и	2	2
192	и к	3	2
193	об этом	6	2
194	в чем	2	2
195	во все	2	2
196	есть именно	2	2
197	здесь в	5	2
198	и может	2	2
199	было бы	14	2
200	в это	2	2
201	этого произведения	2	2
202	не являются	2	2
203	к ней	2	2
204	а также	6	2
205	нет и	2	2
206	но она	3	2
207	в своей	4	2
208	как бы	4	2
209	и прежде	2	2
210	совершенно не	3	2
211	если мы	5	2
212	уже не	5	2
213	в значительной	2	2
214	с точки	11	2
215	хотя бы	7	2
216	в которой	2	2
217	в данном	6	2
218	тем что	3	2
219	можно назвать	2	2
220	в каком	6	2
221	и вообще	6	2
222	далеко не	2	2
223	дело в	2	2
224	здесь как	4	2
225	но по	2	2
