N	2gram	Vygotskiy__2	Problema
1	то есть	21	39
2	то что	21	38
3	и не	10	37
4	вовсе не	2	37
5	и в	32	35
6	сказать что	7	24
7	не только	12	24
8	том что	21	19
9	о том	6	18
10	может быть	18	18
11	в этом	13	17
12	но и	10	16
13	и вообще	2	16
14	в языке	4	15
15	только в	7	14
16	не менее	8	13
17	и что	22	13
18	потому что	21	13
19	во всяком	2	13
20	не может	17	13
21	тем не	4	12
22	в том	37	12
23	того что	8	12
24	также и	2	12
25	хотя бы	3	12
26	что в	20	11
27	так что	3	11
28	и даже	5	11
29	никак не	4	11
30	в таком	2	11
31	всяком случае	2	10
32	и с	4	10
33	тем более	2	10
34	еще не	2	10
35	а не	7	10
36	в данном	4	10
37	и то	3	10
38	ничего не	4	10
39	если мы	12	9
40	для нас	2	9
41	в этой	6	9
42	едва ли	4	9
43	что же	3	9
44	только на	5	9
45	было бы	11	8
46	в виду	3	8
47	есть только	5	8
48	значение и	2	8
49	ясно что	7	8
50	по себе	12	8
51	как раз	5	8
52	все же	4	8
53	при помощи	10	8
54	казалось бы	2	7
55	в конце	3	7
56	есть нечто	2	7
57	все эти	7	7
58	не имеет	4	7
59	того или	3	7
60	в его	2	7
61	конце концов	3	7
62	так и	3	7
63	бы и	3	7
64	так как	12	7
65	мы не	3	7
66	с другой	3	6
67	что все	9	6
68	а только	3	6
69	ни в	2	6
70	но это	2	6
71	и т	10	6
72	т д	2	6
73	но как	3	6
74	в то	5	6
75	когда мы	2	6
76	не существует	2	6
77	на то	11	6
78	есть не	4	6
79	же самое	6	6
80	относится к	3	6
81	и для	4	6
82	мы можем	3	6
83	но в	3	6
84	как будто	7	6
85	в частности	3	5
86	и без	2	5
87	это то	2	5
88	представление о	3	5
89	в самом	12	5
90	отнюдь не	5	5
91	данном случае	4	5
92	или иного	2	5
93	с этим	4	5
94	содержания и	2	5
95	так же	18	5
96	и на	5	5
97	и более	4	5
98	и все	4	5
99	как и	10	5
100	по своему	3	5
101	указывает на	3	5
102	то же	13	5
103	что не	3	5
104	другой стороны	2	5
105	можно было	7	5
106	с другими	2	5
107	в себе	2	5
108	и это	4	5
109	не могут	3	4
110	что если	6	4
111	в этих	2	4
112	в отношении	3	4
113	эта теория	2	4
114	что на	4	4
115	и как	7	4
116	это значит	3	4
117	в общем	3	4
118	и той	4	4
119	и следовательно	2	4
120	как бы	6	4
121	не вполне	2	4
122	и тем	4	4
123	значение в	2	4
124	что она	16	4
125	все это	5	4
126	и только	2	4
127	таким образом	21	4
128	но только	4	4
129	заключается в	12	4
130	а в	4	4
131	этой теории	2	4
132	их в	2	4
133	и здесь	2	4
134	тем что	9	4
135	если бы	6	4
136	представить себе	3	4
137	что он	13	4
138	но не	2	4
139	что при	9	4
140	до сих	5	4
141	тот же	6	4
142	сих пор	5	4
143	на самом	5	4
144	самом деле	16	4
145	в каком	3	4
146	далеко не	5	4
147	значит что	3	4
148	как только	2	3
149	но даже	2	3
150	тому что	4	3
151	и от	2	3
152	точно так	3	3
153	к тому	7	3
154	но эта	2	3
155	что они	7	3
156	в нашей	3	3
157	несмотря на	4	3
158	которые мы	4	3
159	один из	3	3
160	то это	3	3
161	в целом	4	3
162	и их	3	3
163	в их	3	3
164	для этого	3	3
165	или что	3	3
166	то ни	2	3
167	не было	2	3
168	при этом	13	3
169	этой области	2	3
170	здесь мы	2	3
171	и по	4	3
172	что для	7	3
173	в своих	9	3
174	в основе	11	3
175	мы должны	3	3
176	могли бы	2	3
177	с тем	11	3
178	тогда когда	3	3
179	и к	3	3
180	ли он	2	3
181	все что	2	3
182	она не	2	3
183	только как	3	3
184	и тот	2	3
185	мы в	3	3
186	по самому	3	3
187	на том	2	3
188	и этот	2	3
189	если же	4	3
190	оно не	2	3
191	если оно	3	3
192	бы не	2	3
193	в свете	2	3
194	для того	13	3
195	то или	2	3
196	тому как	3	3
197	это только	3	3
198	и многие	2	2
199	случае если	4	2
200	его от	2	2
201	не в	8	2
202	что с	3	2
203	и сам	4	2
204	в действительности	4	2
205	и мы	6	2
206	из которых	2	2
207	себе и	2	2
208	в него	2	2
209	в состоянии	2	2
210	к нему	2	2
211	бы то	2	2
212	при таком	4	2
213	сводится к	2	2
214	отличается от	2	2
215	совершенно правильно	4	2
216	что оно	2	2
217	не так	2	2
218	столько же	3	2
219	как на	5	2
220	само по	3	2
221	каждый из	2	2
222	в ней	5	2
223	точки зрения	17	2
224	имеем в	2	2
225	что всякое	2	2
226	который он	2	2
227	только мы	2	2
228	входящих в	2	2
229	и которые	2	2
230	есть по	4	2
231	же мы	3	2
232	том случае	4	2
233	это в	2	2
234	имеет значение	2	2
235	были бы	3	2
236	в них	2	2
237	сами по	3	2
238	с и	12	2
239	утверждать что	4	2
240	об этом	3	2
241	и при	2	2
242	нашего сознания	3	2
243	с этими	2	2
244	ли это	2	2
245	сам собой	2	2
246	это совершенно	2	2
247	значит ли	2	2
248	он не	6	2
249	не значит	2	2
250	что и	17	2
251	во всех	3	2
252	вместе с	2	2
253	на него	2	2
254	как нечто	2	2
255	совершенно не	4	2
256	еще более	3	2
257	одной и	4	2
258	что без	2	2
259	того чтобы	14	2
260	той же	8	2
261	роль в	2	2
262	из самых	2	2
263	подобно тому	2	2
264	и ее	3	2
265	на это	3	2
266	которые в	4	2
267	состоит из	2	2
268	из этого	4	2
269	то чтобы	2	2
270	которые не	3	2
271	и поэтому	4	2
272	это было	3	2
