N	2gram	Losev_Dial_1	Problema
1	то что	13	42
2	вовсе не	7	35
3	и в	18	32
4	вещи есть	2	31
5	и не	30	31
6	не есть	40	29
7	не просто	7	23
8	не менее	2	19
9	в этом	12	19
10	не только	13	17
11	в символе	4	17
12	потому что	14	16
13	по себе	25	15
14	а не	14	15
15	в виде	2	15
16	в себе	11	15
17	как бы	11	14
18	может быть	17	14
19	есть символ	3	14
20	указывает на	3	14
21	но в	6	14
22	в нем	16	13
23	сказать что	10	13
24	как раз	4	13
25	что в	13	12
26	вещи и	2	12
27	том что	9	12
28	так и	9	12
29	и т	21	11
30	есть нечто	10	11
31	и даже	13	11
32	также и	7	11
33	о том	4	11
34	так как	11	11
35	если мы	2	11
36	ничего общего	4	11
37	то же	10	10
38	прежде всего	10	10
39	т д	19	10
40	отнюдь не	9	10
41	об этом	4	10
42	ничего не	17	10
43	но не	4	9
44	в том	9	9
45	это есть	9	9
46	но и	7	9
47	и что	12	9
48	так же	4	9
49	раз и	2	9
50	еще не	2	9
51	что же	3	9
52	в данном	3	9
53	и это	2	9
54	на то	5	8
55	есть только	5	8
56	не может	12	8
57	все эти	2	8
58	и о	3	8
59	даже и	3	8
60	он и	2	8
61	было бы	12	8
62	общего с	5	8
63	в своей	2	8
64	для того	2	8
65	но это	8	8
66	содержит в	3	7
67	тоже не	2	7
68	никогда не	9	7
69	ни в	15	7
70	между собою	2	7
71	и является	2	7
72	все это	11	7
73	того что	2	7
74	всех этих	3	7
75	в них	3	7
76	и все	3	7
77	что он	11	7
78	как мы	4	7
79	во всяком	4	7
80	сам по	6	7
81	только в	3	7
82	и есть	16	6
83	в конце	4	6
84	так что	15	6
85	и как	7	6
86	в самом	3	6
87	хотя и	4	6
88	в виду	5	6
89	то и	2	6
90	это не	9	6
91	всегда есть	2	6
92	но как	2	6
93	говорить о	5	6
94	и то	9	6
95	как это	4	6
96	о чем	2	6
97	не существует	7	6
98	этом смысле	3	6
99	есть не	3	6
100	в то	6	6
101	совершенно не	8	6
102	в его	3	6
103	на самом	3	6
104	самом деле	3	6
105	что такое	10	6
106	в своем	5	5
107	или иной	3	5
108	можно сказать	6	5
109	а только	3	5
110	той или	7	5
111	в котором	4	5
112	она есть	5	5
113	что она	7	5
114	еще и	3	5
115	мы должны	5	5
116	в сознании	3	5
117	не является	3	5
118	то в	7	5
119	тем более	2	5
120	есть ни	6	5
121	действительности и	3	5
122	ни о	5	5
123	но уже	2	5
124	все равно	3	5
125	именно в	2	4
126	тому что	3	4
127	точно так	2	4
128	сама по	8	4
129	не в	6	4
130	в дальнейшем	5	4
131	мы и	2	4
132	и пр	5	4
133	один из	3	4
134	только то	4	4
135	в их	3	4
136	не было	6	4
137	а есть	4	4
138	а в	5	4
139	предметы в	2	4
140	именно как	2	4
141	ни на	6	4
142	как он	4	4
143	конце концов	3	4
144	иметь в	3	4
145	если бы	12	4
146	в отдельности	2	4
147	он есть	4	4
148	никак не	6	4
149	что тут	2	4
150	ровно ничего	5	4
151	как в	2	4
152	только на	3	4
153	и ни	6	4
154	даже если	3	4
155	и притом	4	4
156	и для	2	4
157	д и	2	4
158	мы можем	4	4
159	и вообще	4	4
160	что это	11	3
161	что не	7	3
162	в этих	5	3
163	в отношении	5	3
164	и явление	2	3
165	с другой	6	3
166	как же	5	3
167	но все	3	3
168	что они	3	3
169	более или	3	3
170	случае не	3	3
171	несмотря на	10	3
172	всяком случае	2	3
173	выражение есть	2	3
174	хотя бы	6	3
175	другими словами	2	3
176	из них	2	3
177	но она	3	3
178	другой стороны	4	3
179	для этого	2	3
180	смысл и	4	3
181	мы говорим	4	3
182	не больше	2	3
183	что оно	5	3
184	только и	4	3
185	тех или	3	3
186	в которых	2	3
187	или не	5	3
188	же и	2	3
189	с этим	2	3
190	точки зрения	17	3
191	и еще	3	3
192	он всегда	2	3
193	что здесь	2	3
194	об его	2	3
195	и следовательно	2	3
196	с ним	6	3
197	помнить что	2	3
198	нисколько не	4	3
199	уже и	3	3
200	ясно что	8	3
201	говорим что	2	3
202	о которых	2	3
203	как и	2	3
204	только потому	3	3
205	чтобы понять	3	3
206	учение о	11	3
207	есть и	5	3
208	здесь в	2	3
209	не нужно	2	3
210	до сих	2	3
211	мы увидим	2	3
212	к тому	4	3
213	он не	3	3
214	каком случае	4	3
215	себе не	5	3
216	говорит о	5	3
217	быть и	4	3
218	сих пор	2	3
219	или менее	3	3
220	да и	6	3
221	может и	4	3
222	уже не	2	3
223	к нему	8	3
224	с точки	12	3
225	себе но	2	3
226	можно было	5	3
227	очень много	3	3
228	в каком	8	3
229	мы получаем	2	3
230	в чем	6	3
231	или на	2	3
232	значит что	14	3
233	что их	2	2
234	он сам	5	2
235	и образа	2	2
236	же как	2	2
237	что если	2	2
238	науки и	5	2
239	друг другу	3	2
240	имеет ничего	3	2
241	это мы	4	2
242	но только	3	2
243	крайней мере	4	2
244	нас не	2	2
245	является не	2	2
246	но что	3	2
247	для него	2	2
248	и все-таки	3	2
249	не что-нибудь	3	2
250	не о	4	2
251	но если	5	2
252	на что	2	2
253	в него	2	2
254	то или	3	2
255	для чего	2	2
256	образом и	2	2
257	мы находим	7	2
258	не имеет	15	2
259	должно быть	3	2
260	что для	3	2
261	и с	5	2
262	не как	2	2
263	может иметь	3	2
264	эти последние	2	2
265	желтый цвет	5	2
266	из этих	2	2
267	мы имеем	2	2
268	образ не	2	2
269	тот кто	2	2
270	поэтому и	2	2
271	что ни	3	2
272	говорить что	2	2
273	сознания и	3	2
274	могут быть	3	2
275	а потом	5	2
276	то он	2	2
277	и так	2	2
278	по крайней	4	2
279	символ для	2	2
280	у пушкина	4	2
281	не мешает	4	2
282	цветов и	2	2
283	говорят о	2	2
284	меньше всего	3	2
285	мы видим	4	2
286	и при	2	2
287	в качестве	2	2
288	и надо	2	2
289	она не	6	2
290	и может	2	2
291	но есть	2	2
292	о своем	2	2
293	не значит	3	2
294	и потому	3	2
295	гораздо более	3	2
296	или его	2	2
297	только что	3	2
298	самый факт	2	2
299	собственно говоря	4	2
300	для своего	2	2
301	идея и	7	2
302	с другими	2	2
303	и другое	2	2
304	сознания которые	2	2
305	в науке	3	2
306	учения о	2	2
307	не то	6	2
308	это было	2	2
