N	2gram	Voloshinov_1	FransuaR
1	и в	15	56
2	в его	9	18
3	таким образом	21	17
4	все эти	9	15
5	в этом	13	14
6	в том	4	13
7	так и	10	13
8	и его	15	12
9	он был	3	12
10	в то	6	12
11	в этих	2	11
12	до конца	5	11
13	как бы	11	11
14	и т.п	2	11
15	то же	7	11
16	же время	5	10
17	еще не	7	10
18	мы уже	5	10
19	и до	3	10
20	в эпоху	3	10
21	только в	6	9
22	в самом	6	9
23	но и	4	9
24	и не	16	9
25	том что	5	8
26	не только	5	8
27	и др	8	8
28	в нем	4	8
29	во всех	8	8
30	сих пор	3	8
31	все это	5	8
32	и даже	2	8
33	до сих	3	8
34	и с	7	8
35	у него	3	7
36	в большинстве	4	7
37	как мы	10	7
38	и на	3	7
39	все они	2	6
40	прежде всего	11	6
41	вовсе не	2	6
42	в ее	4	6
43	в этой	5	6
44	той же	2	6
45	потому что	4	6
46	точки зрения	13	6
47	и все	4	6
48	большинстве случаев	5	6
49	но в	9	6
50	но не	5	5
51	с его	8	5
52	никогда не	7	5
53	в отношении	2	5
54	в условиях	3	5
55	с ее	3	5
56	как и	6	5
57	есть и	2	5
58	и другие	2	5
59	одним из	3	5
60	он не	4	5
61	один из	4	5
62	мы видели	5	5
63	в процессе	4	5
64	что в	6	5
65	не было	4	5
66	роль в	6	5
67	во время	5	5
68	они не	2	5
69	так сказать	3	5
70	в области	3	5
71	что все	5	4
72	что это	3	4
73	и ее	3	4
74	в себе	4	4
75	в качестве	2	4
76	и к	7	4
77	конечно не	3	4
78	за пределы	2	4
79	образы и	2	4
80	в ней	5	4
81	и потому	8	4
82	в совершенно	2	4
83	при этом	7	4
84	того чтобы	2	4
85	в основе	3	4
86	в своих	4	4
87	их в	2	4
88	так как	9	4
89	одна из	3	4
90	со всею	3	3
91	всех этих	5	3
92	в своем	2	3
93	главным образом	4	3
94	более того	2	3
95	может быть	13	3
96	и о	3	3
97	что и	2	3
98	то что	10	3
99	время в	2	3
100	связь с	4	3
101	с помощью	9	3
102	в систему	2	3
103	уже не	5	3
104	и наконец	10	3
105	не в	4	3
106	рядом с	2	3
107	конечно и	3	3
108	сказать что	6	3
109	между тем	2	3
110	характер и	2	3
111	в таких	3	3
112	слова и	2	3
113	бы в	2	3
114	все его	2	3
115	если бы	3	2
116	в нашем	3	2
117	о себе	2	2
118	о них	2	2
119	по всему	2	2
120	это не	2	2
121	связанный с	2	2
122	в одном	3	2
123	человека и	6	2
124	на самом	2	2
125	к этому	7	2
126	что он	8	2
127	конечно в	2	2
128	бы и	2	2
129	можно сказать	4	2
130	ни в	6	2
131	узком смысле	2	2
132	но это	2	2
133	эта часть	2	2
134	в узком	2	2
135	совсем не	5	2
136	для него	5	2
137	с их	3	2
138	было бы	6	2
139	а в	6	2
140	в центре	3	2
141	между ними	2	2
142	все те	4	2
143	не стали	2	2
144	на две	3	2
145	в развитии	4	2
146	его жизни	6	2
147	все же	5	2
148	в своей	9	2
149	вместе с	4	2
150	самом деле	7	2
151	данном случае	3	2
152	что она	2	2
153	только на	2	2
154	как раз	2	2
155	не может	13	2
156	в каком	3	2
157	а не	2	2
158	к нему	7	2
159	и для	2	2
160	с точки	10	2
161	его в	8	2
162	мы не	4	2
163	в данном	3	2
164	и то	2	2
165	и при	3	2
166	он и	2	2
167	далеко не	4	2
168	дело в	2	2
169	с ним	12	2
170	отметить что	2	2
171	в эту	2	2
172	во многом	2	2
