N	2gram	Vygotskiy__3	Problema
1	и не	10	28
2	то есть	15	27
3	не только	12	24
4	только в	4	23
5	в виде	2	22
6	вовсе не	8	21
7	в том	25	20
8	и в	38	20
9	ни в	3	17
10	не просто	2	16
11	все эти	4	16
12	то что	35	15
13	потому что	14	15
14	у нас	2	14
15	было бы	12	14
16	но и	5	14
17	точки зрения	16	14
18	перед нами	8	13
19	не в	12	13
20	в себе	4	12
21	том что	14	12
22	с точки	9	11
23	как будто	4	11
24	отнюдь не	2	10
25	в качестве	2	10
26	и его	6	10
27	при помощи	4	10
28	едва ли	3	10
29	может быть	19	9
30	все это	3	9
31	и даже	4	9
32	в этом	13	9
33	если бы	14	8
34	что он	11	8
35	таким образом	12	8
36	в той	5	8
37	во всяком	2	8
38	и все	10	8
39	но в	3	8
40	с другой	7	7
41	ясно что	6	7
42	есть в	2	7
43	мы не	5	7
44	и тем	3	7
45	то же	10	7
46	а не	7	7
47	сказать что	4	7
48	в ней	15	7
49	здесь не	3	7
50	хотя бы	2	7
51	всех этих	2	6
52	так что	8	6
53	для нас	8	6
54	как и	8	6
55	но это	3	6
56	что здесь	2	6
57	по своему	4	6
58	при этом	4	6
59	но если	4	6
60	в виду	4	6
61	другой стороны	5	6
62	в таком	3	6
63	в данном	2	6
64	же самое	10	6
65	на самом	2	5
66	в нем	4	5
67	здесь в	2	5
68	в ее	7	5
69	и если	6	5
70	и о	3	5
71	вместе с	5	5
72	данном случае	2	5
73	как в	4	5
74	так же	2	5
75	то и	3	5
76	не может	7	5
77	в них	3	5
78	так как	6	5
79	если мы	6	5
80	уже не	2	5
81	и очень	2	5
82	когда мы	2	5
83	или в	5	5
84	в этих	2	5
85	о том	6	5
86	с тем	8	4
87	в какой	5	4
88	и для	4	4
89	и во	2	4
90	в одном	8	4
91	и ее	2	4
92	уже давно	2	4
93	в самой	4	4
94	что его	2	4
95	в этой	13	4
96	указывает на	6	4
97	несмотря на	5	4
98	в своей	5	4
99	никак не	7	4
100	что она	16	4
101	как бы	14	4
102	какой мере	2	4
103	всяком случае	2	4
104	не имеет	6	4
105	и т	14	4
106	же в	2	4
107	во всех	4	4
108	и только	3	4
109	с этим	8	4
110	а в	7	4
111	что не	3	4
112	и наконец	2	4
113	как раз	8	4
114	в отвлеченном	2	4
115	в то	3	4
116	с ним	2	4
117	к тому	6	3
118	и более	2	3
119	казалось бы	5	3
120	для всех	2	3
121	были бы	3	3
122	все они	2	3
123	и к	3	3
124	как мы	7	3
125	он был	3	3
126	для него	2	3
127	здесь мы	4	3
128	и как	8	3
129	это есть	2	3
130	в истории	2	3
131	совершенно не	5	3
132	конечно не	4	3
133	в его	5	3
134	и этот	3	3
135	нет никакого	2	3
136	не так	3	3
137	только для	3	3
138	то это	2	3
139	что и	4	3
140	что в	20	3
141	дело не	2	3
142	в своем	5	3
143	т д	4	3
144	еще и	2	3
145	тем больше	2	3
146	самом деле	21	3
147	и другое	4	3
148	для того	8	3
149	из которых	4	3
150	и на	6	3
151	тем что	3	3
152	из них	6	3
153	мы все	4	3
154	к его	2	3
155	но как	2	3
156	в другом	5	3
157	как это	6	3
158	из этого	8	3
159	мы можем	7	3
160	но они	2	2
161	все время	30	2
162	со своей	2	2
163	между собой	2	2
164	для этого	2	2
165	есть именно	2	2
166	столь же	2	2
167	в конце	2	2
168	была бы	2	2
169	что именно	2	2
170	о которых	9	2
171	как же	2	2
172	находятся в	2	2
173	что они	4	2
174	заключается в	7	2
175	что чем	2	2
176	или вернее	2	2
177	то время	2	2
178	тот же	3	2
179	говорит что	8	2
180	и может	2	2
181	со всеми	2	2
182	том как	2	2
183	весь этот	3	2
184	что это	10	2
185	в самом	25	2
186	по преимуществу	2	2
187	он не	6	2
188	к ней	2	2
189	время как	4	2
190	в котором	6	2
191	не могли	4	2
192	все же	8	2
193	с ее	2	2
194	однако мы	3	2
195	не к	3	2
196	можно назвать	2	2
197	без всякой	2	2
198	говорит о	2	2
199	если он	4	2
200	но только	8	2
201	в совершенно	2	2
202	она в	3	2
203	совершенно ясно	13	2
204	и что	18	2
205	своим собственным	2	2
206	ясно и	2	2
207	того чтобы	9	2
208	и больше	2	2
209	только что	2	2
210	и по	2	2
211	есть только	2	2
212	действия и	2	2
213	либо в	2	2
214	и когда	5	2
215	заключается не	2	2
216	и то	8	2
217	поэмы и	2	2
218	и совершенно	4	2
219	далеко не	3	2
220	его в	3	2
221	и это	8	2
222	к своему	2	2
223	том смысле	2	2
224	мы читаем	2	2
225	в которой	5	2
226	того же	3	2
227	бы для	2	2
228	не то	4	2
229	это будет	2	2
