N	2gram	Voloshinov_1	Istorich
1	что он	8	24
2	не только	5	18
3	может быть	13	17
4	никогда не	7	15
5	и в	15	15
6	но и	4	14
7	так как	9	14
8	что в	6	12
9	знаем что	3	12
10	а в	6	12
11	то что	10	12
12	об этом	4	11
13	в этих	2	11
14	мы знаем	7	11
15	и не	16	11
16	в этом	13	11
17	его в	8	10
18	то же	7	10
19	еще не	7	9
20	все же	5	9
21	потому что	4	9
22	мы увидим	4	8
23	один из	4	8
24	он не	4	8
25	мы можем	12	8
26	том что	5	7
27	и пр	9	7
28	в нем	4	7
29	вместе с	4	7
30	сих пор	3	7
31	таким образом	21	7
32	не в	4	7
33	ничего не	2	7
34	до сих	3	6
35	мы уже	5	6
36	что это	3	6
37	в его	9	6
38	как бы	11	6
39	что и	2	6
40	и что	3	6
41	в том	4	6
42	только в	6	6
43	но в	9	6
44	и есть	2	5
45	с этим	6	5
46	прежде всего	11	5
47	в одном	3	5
48	к тому	4	5
49	но все	2	5
50	как в	3	5
51	она не	2	5
52	было бы	6	5
53	этого не	2	5
54	на него	4	5
55	так и	10	5
56	что она	2	5
57	что при	2	5
58	не может	13	5
59	а не	2	5
60	и наконец	10	5
61	к нему	7	5
62	и другие	2	4
63	и др	8	4
64	его и	2	4
65	у него	3	4
66	но это	2	4
67	в этой	5	4
68	в одной	2	4
69	при этом	7	4
70	этот мотив	3	4
71	в ней	5	4
72	другими словами	3	4
73	не будем	2	4
74	связь с	4	4
75	в мифах	2	4
76	они не	2	4
77	три года	2	4
78	и с	7	4
79	и на	3	4
80	в себе	4	4
81	мы должны	7	4
82	все эти	9	4
83	всех этих	5	3
84	в качестве	2	3
85	в состоянии	2	3
86	и его	15	3
87	из этих	4	3
88	дать ему	3	3
89	он был	3	3
90	и она	2	3
91	не совсем	2	3
92	но если	2	3
93	ребенка в	3	3
94	отношению к	9	3
95	силу и	2	3
96	все это	5	3
97	по отношению	11	3
98	страх перед	2	3
99	в себя	5	3
100	того что	2	3
101	увидим что	4	3
102	роль в	6	3
103	мы не	4	3
104	уже знаем	3	3
105	он и	2	3
106	что мы	2	3
107	во время	5	2
108	я не	3	2
109	не было	4	2
110	самого начала	5	2
111	и социальной	2	2
112	могут быть	6	2
113	он должен	2	2
114	себя и	3	2
115	это не	2	2
116	в жизни	5	2
117	к себе	3	2
118	на самом	2	2
119	главным образом	4	2
120	не знает	3	2
121	в америке	2	2
122	ни в	6	2
123	именно в	3	2
124	в основном	2	2
125	как и	6	2
126	мы видели	5	2
127	оно и	6	2
128	таких случаях	2	2
129	одна из	3	2
130	но не	5	2
131	есть и	2	2
132	одно из	3	2
133	ни один	2	2
134	и может	4	2
135	того чтобы	2	2
136	и часто	2	2
137	и для	2	2
138	на один	2	2
139	так называемый	4	2
140	хотя бы	7	2
141	ее в	2	2
142	с ее	3	2
143	на этой	2	2
144	во всех	8	2
145	приводит к	2	2
146	и только	4	2
147	той же	2	2
148	с самого	7	2
149	человека в	3	2
150	самом деле	7	2
151	дает нам	2	2
152	и по	5	2
153	с другими	5	2
154	с ними	4	2
155	и то	2	2
156	сказать что	6	2
157	нам важно	3	2
158	к ней	2	2
159	находится в	3	2
160	вспомним что	2	2
161	и ее	3	2
162	это только	2	2
163	в таких	3	2
164	будто бы	2	2
165	так сказать	3	2
166	их в	2	2
167	в него	2	2
168	в мир	3	2
169	в эту	2	2
170	в третий	2	2
171	из него	2	2
