N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	53	56
2	то есть	48	24
3	в его	8	18
4	таким образом	6	17
5	все эти	9	15
6	в этом	8	14
7	рабле и	2	14
8	в том	14	13
9	так и	6	13
10	у рабле	3	13
11	и его	10	12
12	в то	5	12
13	в этих	5	11
14	как бы	14	11
15	и т.п	31	11
16	в них	2	11
17	то же	6	11
18	же время	5	10
19	еще не	5	10
20	мы уже	5	10
21	и до	5	10
22	в эпоху	10	10
23	только в	4	9
24	в самом	2	9
25	но и	7	9
26	и не	15	9
27	том что	5	8
28	по своему	6	8
29	в сущности	10	8
30	не только	4	8
31	и др	14	8
32	в нем	10	8
33	во всех	12	8
34	сих пор	5	8
35	и их	2	8
36	все это	8	8
37	и даже	2	8
38	до сих	5	8
39	и с	6	8
40	в большинстве	4	7
41	уже говорили	2	7
42	как мы	5	7
43	и на	18	7
44	прежде всего	15	6
45	вовсе не	3	6
46	в ее	3	6
47	мы видим	2	6
48	в той	2	6
49	той же	5	6
50	потому что	5	6
51	на его	3	6
52	точки зрения	4	6
53	и все	10	6
54	связаны с	3	6
55	большинстве случаев	4	6
56	но в	5	6
57	но не	5	5
58	с его	2	5
59	никогда не	2	5
60	в условиях	4	5
61	как и	11	5
62	есть и	2	5
63	и другие	9	5
64	одним из	3	5
65	он не	3	5
66	один из	6	5
67	мы видели	2	5
68	своего рода	3	5
69	что в	2	5
70	не было	4	5
71	в творчестве	8	5
72	они не	3	5
73	так сказать	5	5
74	в области	3	5
75	времени и	2	4
76	и более	2	4
77	что это	2	4
78	в духе	8	4
79	и ее	6	4
80	в себе	5	4
81	например в	5	4
82	и к	5	4
83	конечно не	4	4
84	наконец в	2	4
85	в ней	7	4
86	и потому	5	4
87	пор еще	2	4
88	при этом	3	4
89	и других	9	4
90	форм и	2	4
91	в основе	5	4
92	в своих	2	4
93	их в	2	4
94	во всем	2	4
95	о том	2	4
96	по своей	9	4
97	в особенности	2	4
98	так как	7	4
99	одна из	7	4
100	в которой	2	4
101	и которые	2	4
102	том числе	11	3
103	перед нами	5	3
104	видели что	2	3
105	казалось бы	3	3
106	или меньшей	3	3
107	в образе	3	3
108	в литературе	5	3
109	главным образом	3	3
110	его творчество	2	3
111	это была	2	3
112	более того	6	3
113	большей или	3	3
114	в большей	2	3
115	здесь в	10	3
116	кроме того	3	3
117	может быть	12	3
118	меньшей степени	2	3
119	в некоторых	4	3
120	особый характер	2	3
121	одной из	4	3
122	а также	4	3
123	что и	3	3
124	то что	9	3
125	связь с	2	3
126	в форме	6	3
127	в их	2	3
128	в связи	2	3
129	мы находим	2	3
130	здесь мы	2	3
131	и наконец	2	3
132	не в	2	3
133	мы наблюдаем	3	3
134	и почти	2	3
135	конечно и	4	3
136	сказать что	10	3
137	между тем	2	3
138	и самый	5	3
139	но он	2	3
140	во все	5	3
141	и т.д	2	3
142	слова и	3	3
143	все его	2	3
144	в средние	10	2
145	отчасти и	2	2
146	о себе	2	2
147	характерно что	2	2
148	с другой	2	2
149	это не	6	2
150	уже в	2	2
151	и во	4	2
152	он знал	2	2
153	средние века	11	2
154	человека и	7	2
155	к этому	4	2
156	подчеркнем еще	2	2
157	значение и	2	2
158	для понимания	2	2
159	что он	4	2
160	конечно в	2	2
161	можно сказать	8	2
162	так например	2	2
163	новое время	4	2
164	мы найдем	3	2
165	и конечно	2	2
166	говорит о	2	2
167	пародии на	2	2
168	но это	3	2
169	др в	2	2
170	обычной колеи	2	2
171	числе и	10	2
172	еще одного	2	2
173	между людьми	3	2
174	с их	2	2
175	на площади	2	2
176	было бы	5	2
177	из них	4	2
178	несмотря на	2	2
179	действительности и	2	2
180	а в	2	2
181	власти и	2	2
182	хотя и	4	2
183	между ними	2	2
184	его творчестве	2	2
185	в развитии	3	2
186	в своей	3	2
187	в мире	5	2
188	вместе с	2	2
189	или менее	3	2
190	смерти и	4	2
191	во всей	4	2
192	не может	2	2
193	еще недостаточно	2	2
194	нового времени	8	2
195	образом в	2	2
196	с какою	2	2
197	а не	11	2
198	и для	4	2
199	с точки	2	2
200	его в	2	2
201	мы не	4	2
202	также и	4	2
203	были связаны	2	2
204	начиная с	3	2
205	далеко не	2	2
206	эпоху возрождения	5	2
207	здесь как	3	2
208	мира и	2	2
209	с ним	2	2
210	отметить что	2	2
211	более или	3	2
212	это очень	4	2
213	в эту	3	2
214	нет ни	2	2
215	существенное значение	3	2
216	во многом	2	2
