N	2gram	Vinokur_Ku_1	Problema
1	то что	9	42
2	вовсе не	10	35
3	и в	24	32
4	и не	12	31
5	не есть	4	29
6	не просто	5	23
7	не менее	7	19
8	в этом	14	19
9	тем не	4	18
10	не только	10	17
11	потому что	23	16
12	по себе	2	15
13	а не	8	15
14	в себе	3	15
15	как бы	7	14
16	может быть	13	14
17	у нас	10	14
18	но в	2	14
19	и тем	2	13
20	в нем	4	13
21	как раз	8	13
22	что в	17	12
23	а именно	2	12
24	том что	21	12
25	так и	7	12
26	и т	33	11
27	и даже	3	11
28	также и	2	11
29	о том	9	11
30	так как	9	11
31	если мы	2	11
32	то же	8	10
33	прежде всего	9	10
34	в этой	3	10
35	т д	14	10
36	ничего не	2	10
37	но не	5	9
38	в том	30	9
39	это есть	2	9
40	но и	6	9
41	и что	5	9
42	так же	4	9
43	еще не	5	9
44	что же	6	9
45	того чтобы	17	9
46	в таком	3	9
47	в данном	4	9
48	на то	4	8
49	не может	7	8
50	все эти	6	8
51	и на	4	8
52	даже и	3	8
53	когда мы	2	8
54	было бы	15	8
55	в своей	2	8
56	для того	16	8
57	никогда не	2	7
58	ни в	2	7
59	между собою	2	7
60	и является	4	7
61	все это	6	7
62	того что	9	7
63	в них	7	7
64	и все	2	7
65	что он	6	7
66	во всяком	5	7
67	тем что	8	7
68	только в	11	7
69	здесь не	3	7
70	и есть	2	6
71	так что	4	6
72	и как	2	6
73	при этом	6	6
74	в самом	10	6
75	и если	3	6
76	хотя и	3	6
77	в виду	5	6
78	то и	2	6
79	таким образом	12	6
80	это не	7	6
81	и здесь	3	6
82	и то	3	6
83	как это	3	6
84	о чем	2	6
85	этом смысле	3	6
86	в то	2	6
87	в его	12	6
88	на самом	2	6
89	самом деле	9	6
90	что такое	6	6
91	можно ли	2	5
92	в своем	3	5
93	или иной	3	5
94	можно сказать	3	5
95	а только	8	5
96	для нас	2	5
97	есть в	4	5
98	не имеют	3	5
99	в котором	3	5
100	что она	3	5
101	еще и	5	5
102	с тем	5	5
103	не является	2	5
104	тем более	2	5
105	связи с	7	5
106	но уже	5	5
107	все равно	2	5
108	казалось бы	3	4
109	именно в	6	4
110	тому что	3	4
111	не в	11	4
112	и пр	15	4
113	один из	4	4
114	на том	3	4
115	не говоря	2	4
116	в их	3	4
117	не было	3	4
118	этого термина	2	4
119	или в	2	4
120	а в	5	4
121	в истории	3	4
122	если бы	9	4
123	он есть	3	4
124	же в	4	4
125	и вовсе	5	4
126	никак не	2	4
127	как в	4	4
128	если не	3	4
129	тем самым	4	4
130	литературе и	2	4
131	и для	2	4
132	д и	2	4
133	в связи	3	4
134	уже в	3	3
135	что это	5	3
136	что не	5	3
137	в этих	4	3
138	с другой	7	3
139	что все	2	3
140	что его	2	3
141	но все	2	3
142	что они	4	3
143	более или	3	3
144	несмотря на	3	3
145	обратить внимание	2	3
146	всяком случае	5	3
147	хотя бы	10	3
148	из них	4	3
149	другой стороны	6	3
150	для этого	3	3
151	смысл и	2	3
152	мы говорим	2	3
153	и его	5	3
154	что оно	3	3
155	только и	3	3
156	в самой	4	3
157	этих случаях	2	3
158	в которых	6	3
159	же и	2	3
160	с этим	4	3
161	точки зрения	14	3
162	и еще	2	3
163	но ведь	2	3
164	с ним	5	3
165	нисколько не	3	3
166	уже и	3	3
167	же касается	4	3
168	ясно что	3	3
169	как и	2	3
170	только потому	6	3
171	учение о	4	3
172	того же	4	3
173	до сих	4	3
174	мы увидим	3	3
175	к тому	5	3
176	он не	2	3
177	о нем	2	3
178	однако не	6	3
179	оно не	3	3
180	сих пор	4	3
181	или менее	3	3
182	того как	4	3
183	уже не	8	3
184	свидетельствует о	2	3
185	не на	4	3
186	на этот	2	3
187	с точки	9	3
188	можно было	6	3
189	очень много	2	3
190	в каком	2	3
191	что их	2	2
192	не могут	2	2
193	что если	2	2
194	в это	2	2
195	одного и	2	2
196	иное как	2	2
197	как они	2	2
198	этом случае	2	2
199	крайней мере	5	2
200	это только	3	2
201	например в	5	2
202	на его	3	2
203	но если	2	2
204	так или	2	2
205	уже на	2	2
206	а потому	5	2
207	не имеет	2	2
208	должно быть	3	2
209	мы наблюдаем	2	2
210	во многих	2	2
211	понимать как	2	2
212	в результате	5	2
213	и с	5	2
214	может иметь	2	2
215	одно из	2	2
216	как именно	2	2
217	из этих	4	2
218	того или	4	2
219	в первом	3	2
220	здесь только	2	2
221	и должно	2	2
222	мы имеем	6	2
223	между тем	5	2
224	том как	3	2
225	с его	4	2
226	для них	2	2
227	по крайней	5	2
228	или иного	3	2
229	и того	2	2
230	меньше всего	2	2
231	по существу	4	2
232	и при	2	2
233	в качестве	7	2
234	и может	3	2
235	в сущности	3	2
236	но еще	3	2
237	между прочим	2	2
238	по преимуществу	2	2
239	и потому	4	2
240	гораздо более	3	2
241	вместе с	7	2
242	ее в	2	2
243	а это	3	2
244	или иначе	2	2
245	смысле и	2	2
246	на себя	3	2
247	в таких	4	2
248	в науке	4	2
249	не потому	5	2
250	в которой	6	2
251	в области	7	2
252	это было	2	2
