N	2gram	Bakhtin_Pr_2	Problema
1	то что	7	42
2	вовсе не	5	35
3	то есть	4	33
4	и в	43	32
5	и не	29	31
6	не есть	2	29
7	не менее	3	19
8	в этом	13	19
9	тем не	2	18
10	не только	11	17
11	по себе	11	15
12	а не	7	15
13	в виде	3	15
14	в себе	5	15
15	как бы	22	14
16	может быть	23	14
17	у нас	2	14
18	указывает на	2	14
19	но в	10	14
20	в нем	12	13
21	сказать что	2	13
22	как раз	4	13
23	что в	4	12
24	том что	2	12
25	так и	3	12
26	и т	13	11
27	и даже	3	11
28	также и	3	11
29	о том	5	11
30	так как	4	11
31	если мы	2	11
32	то же	8	10
33	прежде всего	10	10
34	т д	4	10
35	об этом	2	10
36	ничего не	3	10
37	но не	5	9
38	в том	6	9
39	но и	14	9
40	и что	5	9
41	так же	2	9
42	раз и	2	9
43	по своему	2	9
44	еще не	9	9
45	что же	7	9
46	в таком	2	9
47	и это	4	9
48	на то	5	8
49	не может	18	8
50	все эти	5	8
51	и о	2	8
52	и на	10	8
53	он и	3	8
54	было бы	5	8
55	в своей	4	8
56	но это	4	8
57	и ее	3	8
58	никогда не	9	7
59	ни в	2	7
60	между собою	4	7
61	и является	2	7
62	все это	5	7
63	того что	2	7
64	в них	4	7
65	и все	6	7
66	что он	13	7
67	во всех	4	7
68	как мы	10	7
69	во всяком	2	7
70	сам по	5	7
71	тем что	3	7
72	только в	4	7
73	здесь не	6	7
74	в конце	2	6
75	так что	5	6
76	и как	2	6
77	при этом	6	6
78	в самом	7	6
79	хотя и	5	6
80	в виду	3	6
81	то и	2	6
82	таким образом	5	6
83	это не	3	6
84	и здесь	3	6
85	и то	2	6
86	его в	3	6
87	этом смысле	2	6
88	в то	7	6
89	совершенно не	4	6
90	за пределы	3	6
91	в его	10	6
92	самом деле	5	6
93	что такое	2	6
94	перед нами	7	5
95	в своем	4	5
96	или иной	3	5
97	для нас	2	5
98	есть в	3	5
99	мы уже	3	5
100	той или	3	5
101	в котором	6	5
102	далеко не	4	5
103	сама по	4	4
104	не в	11	4
105	мы и	2	4
106	и пр	2	4
107	на том	2	4
108	в их	3	4
109	и только	3	4
110	в одно	3	4
111	или в	8	4
112	а в	5	4
113	их в	4	4
114	именно как	2	4
115	ни на	3	4
116	как он	2	4
117	конце концов	2	4
118	если бы	3	4
119	он есть	2	4
120	сознании и	2	4
121	никак не	5	4
122	что тут	2	4
123	как в	2	4
124	только на	3	4
125	входит в	2	4
126	и для	3	4
127	мы можем	2	4
128	уже в	2	3
129	что это	2	3
130	что не	2	3
131	в этих	6	3
132	в отношении	3	3
133	с другой	4	3
134	как же	2	3
135	но все	2	3
136	более или	3	3
137	но для	3	3
138	в настоящее	2	3
139	хотя бы	2	3
140	из них	2	3
141	другой стороны	3	3
142	для этого	2	3
143	и его	8	3
144	в самой	4	3
145	этих случаях	2	3
146	в которых	2	3
147	же и	4	3
148	с этим	2	3
149	но он	4	3
150	точки зрения	13	3
151	и еще	2	3
152	настоящее время	2	3
153	но ведь	5	3
154	и следовательно	3	3
155	с ним	3	3
156	или как	4	3
157	уже и	2	3
158	для себя	2	3
159	в жизни	3	3
160	не хочет	3	3
161	как и	14	3
162	того же	3	3
163	есть и	3	3
164	здесь в	3	3
165	не нужно	2	3
166	до сих	7	3
167	мы увидим	5	3
168	к тому	4	3
169	он не	9	3
170	о нем	6	3
171	быть и	2	3
172	сих пор	7	3
173	или менее	3	3
174	да и	5	3
175	того как	2	3
176	уже не	3	3
177	не на	4	3
178	на этот	4	3
179	к нему	5	3
180	с точки	8	3
181	себе но	2	3
182	можно было	3	3
183	дело в	2	3
184	он сам	3	2
185	не могут	4	2
186	мы будем	3	2
187	что если	3	2
188	слово о	4	2
189	без всякого	2	2
190	я вам	3	2
191	для него	8	2
192	кроме того	3	2
193	для построения	2	2
194	например в	2	2
195	из подполья	2	2
196	в него	7	2
197	себе что	2	2
198	здесь нет	3	2
199	для чего	2	2
200	и до	4	2
201	образом и	3	2
202	и очень	2	2
203	должно быть	4	2
204	мы наблюдаем	2	2
205	особенно в	2	2
206	в результате	4	2
207	и с	5	2
208	не как	6	2
209	из этих	2	2
210	в конкретном	3	2
211	в первом	2	2
212	я и	2	2
213	между тем	3	2
214	с собой	4	2
215	с его	4	2
216	сознания и	3	2
217	могут быть	3	2
218	и так	2	2
219	нельзя сказать	2	2
220	конечно в	2	2
221	по существу	3	2
222	и при	2	2
223	ведь это	2	2
224	она не	3	2
225	со всеми	3	2
226	сказать о	2	2
227	в сущности	9	2
228	что может	2	2
229	и особенно	2	2
230	ее в	2	2
231	это вовсе	2	2
232	мы здесь	2	2
233	как его	4	2
234	и всегда	2	2
235	мы не	4	2
236	что этот	2	2
237	собою и	2	2
238	говорили что	2	2
239	на себя	2	2
240	в эту	3	2
