N	2gram	Vygotskiy__7	Problemy
1	и в	26	43
2	и не	18	29
3	может быть	7	23
4	как бы	6	22
5	не может	11	18
6	но и	11	14
7	как и	15	14
8	точки зрения	28	13
9	в этом	29	13
10	что он	8	13
11	слова в	5	12
12	в нем	2	12
13	слова и	10	12
14	не в	4	11
15	по себе	3	11
16	не только	24	11
17	прежде всего	7	10
18	но в	4	10
19	в его	4	10
20	как мы	14	10
21	никогда не	4	9
22	в большинстве	2	9
23	еще не	4	9
24	в сущности	9	9
25	он не	3	9
26	слово и	9	9
27	для него	3	8
28	лишь в	2	8
29	большинстве случаев	2	8
30	то же	8	8
31	слово не	2	8
32	с точки	21	8
33	и его	12	8
34	или в	2	8
35	перед нами	2	7
36	до сих	3	7
37	в самом	9	7
38	слова с	4	7
39	в то	3	7
40	то что	24	7
41	сих пор	3	7
42	что же	2	7
43	а не	6	7
44	в этих	2	6
45	в том	18	6
46	в котором	4	6
47	и наконец	4	6
48	в речь	2	6
49	приводит к	4	6
50	на то	4	5
51	так что	4	5
52	к нему	3	5
53	все это	3	5
54	по отношению	6	5
55	таким образом	23	5
56	все эти	6	5
57	а в	2	5
58	и с	5	5
59	бы в	5	5
60	к другому	3	5
61	вовсе не	2	5
62	о том	4	5
63	но не	3	5
64	слов и	2	5
65	было бы	6	5
66	никак не	5	5
67	и что	6	5
68	отношению к	5	5
69	в той	4	5
70	самом деле	6	5
71	в речи	5	5
72	и он	2	5
73	в слове	11	5
74	в себе	9	5
75	я не	3	4
76	не могут	4	4
77	что в	12	4
78	с другой	4	4
79	к тому	7	4
80	в самой	3	4
81	до конца	5	4
82	но это	3	4
83	друг с	2	4
84	по мере	7	4
85	в направлении	5	4
86	должно быть	2	4
87	но он	2	4
88	во время	2	4
89	так как	14	4
90	с собой	3	4
91	совершенно не	2	4
92	в своей	3	4
93	том же	2	4
94	если же	2	4
95	и до	2	4
96	во всех	6	4
97	в отличие	2	4
98	между ними	3	4
99	мы не	7	4
100	как раз	3	4
101	речи и	30	4
102	с другом	2	4
103	только в	8	4
104	отличие от	2	4
105	не менее	4	3
106	что если	2	3
107	себя и	2	3
108	в отношении	2	3
109	это не	3	3
110	в одной	3	3
111	такой же	3	3
112	есть в	3	3
113	но для	2	3
114	и следовательно	5	3
115	в виду	5	3
116	и их	5	3
117	в их	2	3
118	того и	2	3
119	и только	4	3
120	устной речи	3	3
121	самим собой	2	3
122	и здесь	2	3
123	во всем	3	3
124	его в	2	3
125	с ним	3	3
126	и свой	2	3
127	чем у	3	3
128	если бы	5	3
129	стороны и	4	3
130	и к	7	3
131	она не	5	3
132	со всеми	2	3
133	мы уже	3	3
134	наконец в	2	3
135	даже в	2	3
136	что и	3	3
137	все же	6	3
138	так и	3	3
139	по своим	2	3
140	только на	3	3
141	связи между	5	3
142	также и	2	3
143	и для	5	3
144	той же	8	3
145	можно было	2	3
146	ничего не	2	3
147	слова как	5	3
148	тем что	9	3
149	могут быть	2	3
150	и ее	2	3
151	уже в	2	2
152	его и	2	2
153	что у	4	2
154	из этих	3	2
155	в конце	4	2
156	мысли и	11	2
157	и речь	3	2
158	вопрос о	6	2
159	его к	2	2
160	что на	2	2
161	слова но	3	2
162	словом и	10	2
163	тем не	3	2
164	для нас	2	2
165	ни в	2	2
166	мы и	2	2
167	пути и	3	2
168	осознания и	2	2
169	что это	6	2
170	и является	3	2
171	ту же	2	2
172	слова он	2	2
173	время как	2	2
174	к внутренней	6	2
175	в целом	5	2
176	друг от	2	2
177	отношение к	2	2
178	значение в	2	2
179	целый ряд	4	2
180	отличается от	3	2
181	то и	4	2
182	для этого	3	2
183	отношения к	2	2
184	но эта	2	2
185	друга и	2	2
186	как слово	2	2
187	того что	14	2
188	речь и	5	2
189	так же	14	2
190	в своих	2	2
191	от одного	2	2
192	в которых	2	2
193	сказать что	8	2
194	речь а	2	2
195	но этот	2	2
196	в первом	3	2
197	во всяком	2	2
198	между собой	6	2
199	с этим	2	2
200	эти отношения	2	2
201	в такой	4	2
202	и другого	2	2
203	что было	2	2
204	об этом	3	2
205	а затем	2	2
206	в первой	3	2
207	у нас	2	2
208	и при	2	2
209	по своему	9	2
210	и слова	6	2
211	то время	2	2
212	ведь это	2	2
213	одно и	3	2
214	от друга	2	2
215	и о	3	2
216	этого слова	3	2
217	его мысли	2	2
218	для себя	24	2
219	не есть	4	2
220	отношение между	4	2
221	к другу	2	2
222	в процессе	5	2
223	внутренней речи	67	2
224	ее в	8	2
225	как в	4	2
226	входит в	2	2
227	нами в	4	2
228	зрения как	2	2
229	если мы	5	2
230	речи как	6	2
231	том что	17	2
232	что не	2	2
233	должны быть	4	2
234	тем же	5	2
235	речь в	4	2
236	почти всегда	2	2
237	чтобы сделать	2	2
238	что этот	5	2
239	и то	7	2
240	нашей работы	3	2
241	мы можем	3	2
242	с другим	2	2
243	того как	2	2
