N	2gram	Vygotskiy__5	Marksizm
1	может быть	11	28
2	и в	30	19
3	как бы	19	19
4	и не	6	19
5	не может	9	18
6	точки зрения	7	17
7	то же	7	16
8	и его	6	16
9	как мы	5	15
10	в этом	14	15
11	таким образом	20	14
12	в сущности	12	14
13	не только	16	13
14	с точки	2	13
15	связи с	2	13
16	в нем	7	11
17	если бы	11	11
18	вовсе не	3	11
19	не в	8	10
20	но и	6	10
21	том что	21	10
22	так и	3	10
23	для него	3	9
24	при этом	8	9
25	в основе	7	9
26	как и	6	9
27	самом деле	8	9
28	а не	8	9
29	не является	2	8
30	по отношению	2	8
31	в то	2	8
32	с его	2	8
33	только в	5	8
34	никогда не	9	7
35	в том	27	7
36	но в	5	7
37	прежде всего	4	7
38	одна из	3	7
39	на самом	2	7
40	и для	6	7
41	в таком	3	7
42	к тому	8	6
43	ни в	3	6
44	и как	7	6
45	в свою	3	6
46	того чтобы	20	6
47	в самом	14	6
48	и следовательно	2	6
49	с помощью	2	6
50	же самое	5	6
51	и все	4	6
52	мы уже	6	6
53	во всех	2	6
54	быть и	2	6
55	если мы	16	6
56	для того	20	6
57	хотя бы	3	6
58	мы можем	7	6
59	самого начала	3	5
60	или иной	2	5
61	в форме	2	5
62	в их	3	5
63	так же	13	5
64	и на	3	5
65	и здесь	6	5
66	к другому	2	5
67	к этому	3	5
68	и того	2	5
69	того же	2	5
70	совершенно не	6	5
71	в его	4	5
72	все же	7	5
73	в той	3	5
74	с самого	3	5
75	в данном	3	5
76	в душе	2	4
77	должна быть	2	4
78	тому что	8	4
79	в отношении	2	4
80	это не	3	4
81	одного и	2	4
82	на то	17	4
83	той или	2	4
84	то что	37	4
85	и тем	6	4
86	того что	8	4
87	сказать что	9	4
88	бы в	5	4
89	а как	2	4
90	как раз	13	4
91	что он	17	4
92	было бы	5	4
93	только на	4	4
94	тем же	3	4
95	речь в	2	4
96	в себе	5	4
97	ничего не	2	4
98	не существует	3	3
99	перед нами	2	3
100	в этих	3	3
101	с другой	9	3
102	в двух	5	3
103	в этой	5	3
104	одной стороны	12	3
105	в ней	4	3
106	в котором	2	3
107	исходит из	4	3
108	в каком	3	3
109	а в	4	3
110	с этим	2	3
111	с одной	12	3
112	что оно	6	3
113	все эти	2	3
114	в другом	3	3
115	должно быть	2	3
116	от одного	2	3
117	о том	10	3
118	так как	9	3
119	к которым	2	3
120	не как	3	3
121	по себе	7	3
122	в ее	3	3
123	у нас	4	3
124	в качестве	2	3
125	одно и	3	3
126	слов и	2	3
127	до сих	5	3
128	еще не	5	3
129	он не	3	3
130	и до	2	3
131	что и	3	3
132	не есть	4	3
133	в своей	4	3
134	мы только	2	3
135	только что	4	3
136	в отличие	2	3
137	той же	3	3
138	и то	9	3
139	могут быть	8	3
140	и это	8	3
141	отличие от	2	3
142	сих пор	5	3
143	уже в	6	2
144	и пытается	2	2
145	все время	20	2
146	что в	24	2
147	что это	8	2
148	в нашем	2	2
149	формы и	3	2
150	в одной	2	2
151	иное как	2	2
152	не знает	2	2
153	вопрос о	3	2
154	как из	3	2
155	мы знаем	2	2
156	он был	2	2
157	нас не	2	2
158	находятся в	3	2
159	что они	5	2
160	такое понимание	2	2
161	или вернее	2	2
162	находит себе	3	2
163	до конца	2	2
164	о чем	4	2
165	одним и	3	2
166	в зависимости	6	2
167	жизни и	6	2
168	в своем	6	2
169	имеет дело	4	2
170	отношения к	2	2
171	именно в	6	2
172	и даже	2	2
173	как на	11	2
174	рядом с	5	2
175	и с	2	2
176	даже и	2	2
177	все то	2	2
178	это будет	2	2
179	то есть	13	2
180	у него	3	2
181	в учении	3	2
182	стороны и	4	2
183	не с	2	2
184	форма является	2	2
185	зависимости от	7	2
186	но не	7	2
187	мы увидим	9	2
188	и о	3	2
189	и потому	5	2
190	должен быть	2	2
191	и именно	4	2
192	мы никогда	2	2
193	приводит к	2	2
194	а с	5	2
195	сводится к	5	2
196	и эта	2	2
197	и он	2	2
198	между ними	2	2
199	мы не	3	2
200	или в	6	2
201	тем что	6	2
202	является в	2	2
203	это же	2	2
204	если же	2	2
205	перейдем к	2	2
206	ответ на	5	2
207	там где	4	2
208	совершенно справедливо	3	2
209	от него	4	2
210	вместе с	12	2
