N	2gram	Voloshinov_1	Istorich
1	и в	19	26
2	так же	7	18
3	то что	8	16
4	не только	8	15
5	что в	4	14
6	может быть	26	14
7	же как	2	13
8	но и	8	12
9	между двумя	3	12
10	и пр	12	11
11	что он	2	10
12	так и	11	10
13	таким образом	17	10
14	и его	19	10
15	что и	2	9
16	все же	8	9
17	и не	26	9
18	его в	3	9
19	так как	2	9
20	мы знаем	5	8
21	то же	7	8
22	а в	4	8
23	как и	12	7
24	в качестве	2	7
25	он не	3	7
26	как в	4	7
27	в этом	16	7
28	в дальнейшем	3	6
29	еще не	4	6
30	не может	24	6
31	а не	7	6
32	мы можем	2	6
33	могут быть	2	6
34	как он	2	6
35	и как	3	5
36	к этому	5	5
37	это и	3	5
38	но все	3	5
39	и только	2	5
40	ничего не	6	5
41	в его	6	5
42	мы уже	2	5
43	до сих	8	5
44	и др	2	5
45	сих пор	8	5
46	как мы	13	5
47	из которых	2	5
48	не в	5	5
49	и с	2	5
50	тем что	2	5
51	и здесь	6	5
52	в другом	2	5
53	мы должны	3	5
54	но в	7	5
55	с другой	5	4
56	вовсе не	5	4
57	вопрос о	4	4
58	в своей	3	4
59	другой стороны	6	4
60	не просто	2	4
61	и даже	2	4
62	о том	2	4
63	и более	2	3
64	в одной	2	3
65	из этих	2	3
66	к своему	2	3
67	этом случае	3	3
68	в том	6	3
69	том что	3	3
70	и других	2	3
71	его к	2	3
72	и при	3	3
73	при этом	8	3
74	она не	2	3
75	как бы	15	3
76	все эти	7	3
77	и он	2	3
78	те же	5	3
79	между ними	4	3
80	не имеет	3	3
81	или в	2	3
82	на смену	2	3
83	в данном	4	3
84	связи с	11	3
85	только в	9	3
86	в русской	2	3
87	там где	2	3
88	к этой	2	3
89	и действительно	3	3
90	связана с	2	2
91	не могут	3	2
92	должна быть	2	2
93	не менее	4	2
94	и есть	3	2
95	мы пока	2	2
96	никогда не	2	2
97	смысле этого	3	2
98	он может	3	2
99	в своем	2	2
100	формы и	3	2
101	и во	2	2
102	с этим	4	2
103	и все	5	2
104	а как	3	2
105	по себе	4	2
106	с помощью	6	2
107	тем не	2	2
108	ни в	2	2
109	этот момент	2	2
110	в истории	3	2
111	одна из	2	2
112	от него	2	2
113	не дает	3	2
114	и тот	4	2
115	было бы	4	2
116	если бы	2	2
117	конечно не	5	2
118	у нас	2	2
119	в частности	2	2
120	но для	2	2
121	ни одной	2	2
122	не могло	2	2
123	хотя бы	5	2
124	в нем	10	2
125	не есть	3	2
126	другими словами	2	2
127	из них	3	2
128	от того	4	2
129	и их	2	2
130	все это	3	2
131	в языке	4	2
132	в связи	7	2
133	этот вопрос	5	2
134	здесь мы	4	2
135	лишь в	9	2
136	того что	3	2
137	на этот	3	2
138	к этим	3	2
139	и на	4	2
140	с этой	2	2
141	сказать что	4	2
142	в себе	2	2
143	во все	2	2
144	же самое	3	2
145	этого слова	2	2
146	в области	3	2
147	то мы	2	2
