N	2gram	Vygotskiy__6	FransuaR
1	и в	28	41
2	таким образом	18	19
3	в этом	27	15
4	и все	5	14
5	как и	6	14
6	в этой	5	13
7	то же	7	13
8	все эти	2	13
9	мы уже	2	12
10	в его	3	12
11	прежде всего	2	11
12	в том	28	11
13	как мы	10	11
14	в себе	4	11
15	так и	6	10
16	все это	2	10
17	в то	6	10
18	в качестве	4	9
19	и его	3	9
20	не в	4	9
21	но и	10	9
22	в своем	7	9
23	что в	17	9
24	в конце	2	8
25	движение в	3	8
26	и от	2	8
27	по существу	2	8
28	то что	28	8
29	но в	5	8
30	в них	3	7
31	в новой	2	7
32	как бы	11	7
33	в нем	7	7
34	и не	11	7
35	у него	2	6
36	это не	5	6
37	мы видим	7	6
38	есть в	3	6
39	для него	6	6
40	с помощью	13	6
41	только в	18	6
42	не только	16	5
43	и к	6	5
44	на этом	4	5
45	вместе с	7	5
46	что и	4	5
47	мы видели	8	5
48	как в	3	5
49	того как	5	5
50	а в	2	5
51	так же	15	5
52	на одном	2	5
53	точки зрения	13	5
54	потому что	22	5
55	в плане	3	5
56	хотя и	3	4
57	но он	2	4
58	и здесь	3	4
59	том что	19	4
60	сверху вниз	5	4
61	слов и	3	4
62	было бы	9	4
63	в сущности	7	4
64	может быть	13	4
65	он не	7	4
66	на этой	5	4
67	к жизни	4	4
68	целый ряд	4	4
69	и наконец	2	4
70	и на	5	4
71	я не	4	3
72	и другие	2	3
73	в отношении	10	3
74	что у	2	3
75	того же	7	3
76	в одном	2	3
77	он может	2	3
78	это в	2	3
79	но это	2	3
80	в своей	2	3
81	при этом	3	3
82	из них	2	3
83	несмотря на	2	3
84	например в	4	3
85	что он	18	3
86	во всех	4	3
87	в их	3	3
88	в свете	5	3
89	не может	19	3
90	в той	4	3
91	тем самым	8	3
92	с точки	10	3
93	не имеет	6	3
94	и по	3	3
95	той же	4	3
96	можно было	7	3
97	с ними	2	3
98	нас в	2	3
99	тем что	8	3
100	не на	2	3
101	не знает	3	3
102	связанные с	3	3
103	его в	6	3
104	так как	10	3
105	я видел	2	3
106	от этого	3	3
107	что все	5	2
108	с его	3	2
109	все время	3	2
110	именно в	4	2
111	и др	2	2
112	никогда не	8	2
113	в этих	2	2
114	содержится в	5	2
115	в одной	4	2
116	с этим	4	2
117	к тому	10	2
118	связано с	3	2
119	интерес к	2	2
120	отношению к	10	2
121	и как	6	2
122	по своему	2	2
123	в себя	3	2
124	до конца	3	2
125	отношение к	7	2
126	еще не	8	2
127	того что	24	2
128	снизу вверх	4	2
129	на том	2	2
130	оно не	4	2
131	в состоянии	4	2
132	и обратно	4	2
133	во второй	2	2
134	входят в	2	2
135	в процессе	9	2
136	по отношению	10	2
137	в связи	2	2
138	в разных	5	2
139	этом отношении	3	2
140	и других	7	2
141	только на	2	2
142	для всех	2	2
143	в значительной	2	2
144	а не	3	2
145	с самого	7	2
146	а только	2	2
147	бы оно	2	2
148	мы не	6	2
149	у них	2	2
150	в данном	2	2
151	и то	4	2
152	высшей ступени	2	2
153	в которых	2	2
154	ту же	3	2
155	и т.д	3	2
156	по горизонтали	3	2
157	бы в	3	2
158	в чем	6	2
159	в каждой	4	2
160	в которой	7	2
161	с ним	2	2
162	в области	6	2
163	и оказывается	2	2
164	начинается с	3	2
165	мы имеем	4	2
166	том как	2	2
