N	2gram	Vygotskiy__6	Vladivir
1	и в	28	31
2	не только	16	24
3	но и	10	19
4	то что	28	18
5	и не	11	17
6	у него	2	15
7	том что	19	14
8	что в	17	14
9	в этом	27	14
10	что он	18	12
11	в его	3	12
12	но в	5	12
13	с его	3	11
14	в том	28	11
15	потому что	22	11
16	так что	6	10
17	и то	4	10
18	он не	7	10
19	никогда не	8	9
20	как мы	10	9
21	а в	2	9
22	только в	18	9
23	в конце	2	9
24	и по	3	8
25	в то	6	8
26	так как	10	8
27	для него	6	7
28	как раз	6	7
29	и его	3	7
30	как это	3	7
31	сказать что	13	7
32	мы уже	2	7
33	и к	6	6
34	можно сказать	6	6
35	у нас	2	6
36	в качестве	4	6
37	того же	7	6
38	может быть	13	6
39	в котором	2	6
40	так и	6	6
41	не может	19	6
42	то же	7	6
43	и что	6	6
44	на этот	4	6
45	все это	2	5
46	на то	4	5
47	не в	4	5
48	но как	3	5
49	и от	2	5
50	что и	4	5
51	когда он	2	5
52	в своих	3	5
53	но он	2	5
54	с ним	2	5
55	я не	4	4
56	в своем	7	4
57	что у	2	4
58	и все	5	4
59	этом смысле	2	4
60	в нем	7	4
61	для нас	2	4
62	в себе	4	4
63	и вообще	2	4
64	как и	6	4
65	и как	6	4
66	мы и	4	4
67	в этой	5	4
68	по своей	3	4
69	хотя и	3	4
70	еще в	2	4
71	один из	3	4
72	в нашем	4	4
73	в своей	2	4
74	мысли и	2	4
75	несмотря на	2	4
76	в которой	7	4
77	но только	2	3
78	только к	3	3
79	но на	2	3
80	к тому	10	3
81	с другой	2	3
82	раз и	2	3
83	как в	3	3
84	увидим ниже	2	3
85	но не	10	3
86	но это	2	3
87	что они	2	3
88	по своему	2	3
89	но что	4	3
90	все же	2	3
91	на его	3	3
92	в целом	3	3
93	отношение к	7	3
94	вместе с	7	3
95	только на	2	3
96	другой стороны	2	3
97	в отношении	10	3
98	в связи	2	3
99	таким образом	18	3
100	все эти	2	3
101	и на	5	3
102	к его	2	3
103	и здесь	3	3
104	тем что	8	2
105	он сам	2	2
106	с тем	5	2
107	не менее	2	2
108	в частности	4	2
109	в них	3	2
110	по существу	2	2
111	что все	5	2
112	в меру	2	2
113	образом в	3	2
114	ясно что	4	2
115	мы знаем	4	2
116	это и	3	2
117	что я	2	2
118	от него	2	2
119	на этом	4	2
120	то время	6	2
121	это мы	3	2
122	что с	3	2
123	еще не	8	2
124	при этом	3	2
125	того что	24	2
126	было бы	9	2
127	что на	4	2
128	в самом	8	2
129	одним из	2	2
130	к жизни	4	2
131	из них	2	2
132	не по	3	2
133	из этого	2	2
134	только что	2	2
135	но мы	3	2
136	и других	7	2
137	у одного	2	2
138	этой области	2	2
139	тем самым	8	2
140	того чтобы	10	2
141	для того	8	2
142	что мы	11	2
143	что такое	3	2
144	как на	3	2
145	той же	4	2
146	не из	2	2
147	с того	3	2
148	с ними	2	2
149	а по	3	2
150	значение для	3	2
151	больше чем	3	2
152	знаем что	4	2
153	известно что	2	2
154	точки зрения	13	2
155	из этих	3	2
156	мы должны	3	2
157	этот факт	2	2
158	а это	3	2
159	в чем	6	2
