N	2gram	Ircho_Kome_3	KulturaY
1	т е	16	38
2	и т	4	33
3	в том	12	30
4	и в	22	24
5	потому что	10	23
6	том что	13	21
7	т п	4	18
8	что в	5	17
9	того чтобы	6	17
10	для того	6	16
11	было бы	3	15
12	в этом	8	14
13	точки зрения	4	14
14	может быть	6	13
15	все же	4	12
16	таким образом	12	12
17	в его	8	12
18	и не	21	12
19	не в	4	11
20	вовсе не	4	10
21	в силу	2	10
22	в самом	9	10
23	не только	5	10
24	хотя бы	4	10
25	если бы	8	9
26	то что	4	9
27	прежде всего	5	9
28	отношению к	3	9
29	самом деле	6	9
30	с точки	3	9
31	о том	8	9
32	так как	11	9
33	по отношению	5	8
34	то же	7	8
35	то обстоятельство	2	8
36	а не	4	8
37	как раз	6	8
38	тем что	5	8
39	обстоятельство что	2	8
40	не менее	5	7
41	в них	3	7
42	с другой	4	7
43	связи с	5	7
44	в качестве	2	7
45	как бы	3	7
46	вместе с	9	7
47	не может	3	7
48	с помощью	4	7
49	это не	2	7
50	бы в	4	7
51	в области	2	7
52	так и	4	7
53	в какой	3	6
54	что он	8	6
55	при этом	7	6
56	в ней	4	6
57	но и	4	6
58	все это	5	6
59	другой стороны	2	6
60	можно было	2	6
61	в которых	5	6
62	в которой	3	6
63	с тем	4	5
64	к тому	6	5
65	еще не	6	5
66	что не	3	5
67	всяком случае	3	5
68	и что	6	5
69	целый ряд	2	5
70	этом отношении	2	5
71	в виду	2	5
72	а в	7	5
73	и его	6	5
74	в результате	2	5
75	во всяком	3	5
76	между тем	2	5
77	с ним	5	5
78	и с	4	5
79	с его	3	4
80	в частности	3	4
81	к себе	5	4
82	на то	3	4
83	в нем	3	4
84	по существу	2	4
85	что они	2	4
86	того же	6	4
87	в пределах	2	4
88	из них	5	4
89	один из	3	4
90	должен быть	2	4
91	что и	8	4
92	тем не	3	4
93	в целом	3	4
94	сих пор	9	4
95	со стороны	11	4
96	до сих	9	4
97	как в	2	4
98	с этим	3	4
99	следует что	3	4
100	так что	6	4
101	так же	4	4
102	роль в	2	4
103	и на	2	4
104	под влиянием	2	3
105	уже в	2	3
106	нисколько не	3	3
107	если не	3	3
108	состоит в	2	3
109	ясно что	6	3
110	на долю	3	3
111	на себя	4	3
112	представление о	2	3
113	то это	5	3
114	в г	2	3
115	ли не	2	3
116	в этой	3	3
117	свою очередь	6	3
118	в свою	7	3
119	и если	2	3
120	в сущности	2	3
121	в котором	2	3
122	не с	2	3
123	на его	2	3
124	когда он	4	3
125	что она	4	3
126	тому что	2	3
127	в своем	8	3
128	в связи	4	3
129	не было	2	3
130	в их	2	3
131	и даже	3	3
132	и он	2	3
133	в таком	2	3
134	несмотря на	4	3
135	и здесь	4	3
136	хотя и	5	3
137	нуждается в	2	3
138	себе в	3	3
139	в себе	4	3
140	здесь не	2	3
141	как это	5	3
142	в одном	2	3
143	том как	3	3
144	любовь к	3	2
145	возможность и	2	2
146	до того	2	2
147	о чем	7	2
148	никогда не	3	2
149	что их	2	2
150	с этой	3	2
151	не является	4	2
152	и все	2	2
153	что касается	2	2
154	на месте	3	2
155	так или	2	2
156	не могут	2	2
157	разумеется что	2	2
158	идет о	3	2
159	если мы	2	2
160	к своему	2	2
161	в то	6	2
162	этом случае	2	2
163	что его	5	2
164	как и	3	2
165	но все	4	2
166	а на	2	2
167	же время	5	2
168	что с	2	2
169	тот же	2	2
170	и мы	3	2
171	конечно не	3	2
172	в своей	5	2
173	одним из	2	2
174	трудно было	2	2
175	но если	3	2
176	в свое	2	2
177	речь идет	5	2
178	тем более	4	2
179	был бы	2	2
180	и мысли	3	2
181	ни в	10	2
182	меньше всего	4	2
183	дело не	2	2
184	чтобы в	2	2
185	он не	5	2
186	и для	4	2
187	все равно	3	2
188	не мог	2	2
189	на этот	3	2
190	между ними	2	2
191	не имеет	3	2
192	после чего	2	2
193	или иначе	2	2
194	и еще	3	2
195	видно что	2	2
196	е в	2	2
197	ли в	2	2
198	до конца	4	2
199	ничего не	3	2
200	но в	5	2
201	любви к	5	2
