N	2gram	Propp_Isto_6	Problema
1	и в	26	44
2	вовсе не	2	37
3	и не	10	35
4	не есть	2	35
5	может быть	11	28
6	потому что	13	25
7	то что	6	23
8	в том	12	21
9	только в	5	19
10	а не	2	18
11	в этом	12	17
12	для нас	2	16
13	сказать что	3	16
14	когда мы	2	15
15	не только	10	14
16	и то	3	14
17	не в	3	13
18	и т	10	13
19	т д	8	13
20	то же	5	13
21	так что	3	12
22	но в	7	12
23	том что	10	12
24	то это	5	10
25	но и	9	10
26	у нас	5	10
27	как и	5	10
28	так и	5	10
29	это не	4	9
30	и от	3	9
31	и тем	4	9
32	в нем	8	9
33	не имеет	2	9
34	и с	6	9
35	как бы	4	9
36	так как	18	9
37	что он	9	9
38	в то	5	9
39	в его	5	9
40	что и	4	9
41	в данном	3	9
42	во всяком	2	9
43	и это	8	9
44	таким образом	12	9
45	перед нами	2	8
46	что в	12	8
47	ни в	2	8
48	а именно	9	8
49	того что	2	8
50	что мы	2	8
51	при помощи	3	8
52	но это	4	8
53	было бы	2	8
54	он не	2	8
55	что же	2	8
56	как мы	4	8
57	в себе	3	8
58	здесь не	2	8
59	с другой	10	7
60	данном случае	3	7
61	не может	6	7
62	уже не	7	7
63	все эти	8	7
64	мы находим	2	7
65	и что	5	7
66	мы должны	2	7
67	с ним	8	7
68	мы не	6	7
69	значит что	2	7
70	никогда не	13	6
71	можно сказать	2	6
72	всяком случае	2	6
73	другими словами	3	6
74	жизни и	2	6
75	и только	3	6
76	о том	7	6
77	все же	8	6
78	мы можем	7	6
79	в виде	6	6
80	не было	3	5
81	что они	2	5
82	с тем	4	5
83	и сам	2	5
84	в ней	5	5
85	другой стороны	8	5
86	то и	2	5
87	в своем	2	5
88	а в	3	5
89	что здесь	3	5
90	этом случае	6	5
91	еще не	9	5
92	в своей	3	5
93	как в	6	5
94	так же	2	5
95	тем самым	2	5
96	и его	7	5
97	имеется в	3	4
98	при этом	3	4
99	время как	3	4
100	отличается от	2	4
101	или другой	2	4
102	но как	4	4
103	на первый	3	4
104	что иное	2	4
105	самое время	2	4
106	то время	3	4
107	мы уже	6	4
108	а также	4	4
109	совсем другое	2	4
110	или в	3	4
111	можно было	2	4
112	тем что	5	4
113	как только	3	3
114	же как	3	3
115	и другие	3	3
116	что это	2	3
117	что у	2	3
118	точно так	2	3
119	прежде всего	4	3
120	на то	2	3
121	в тех	3	3
122	к тому	2	3
123	и как	2	3
124	но все	2	3
125	в этой	2	3
126	кроме того	3	3
127	когда в	2	3
128	здесь и	2	3
129	и больше	2	3
130	не так	2	3
131	с этой	2	3
132	в которых	2	3
133	может иметь	2	3
134	самого себя	2	3
135	но вот	2	3
136	его в	5	3
137	или как	2	3
138	с собой	2	3
139	в мифе	4	3
140	если бы	3	3
141	но не	2	3
142	в качестве	3	3
143	она не	3	3
144	из этого	3	3
145	то или	2	3
146	и ее	3	3
147	как будто	3	3
148	ничего не	2	3
149	или иное	3	2
150	в частности	3	2
151	в этих	2	2
152	того же	2	2
153	никто не	2	2
154	не будут	2	2
155	до сих	4	2
156	о чем	2	2
157	нас к	5	2
158	однако в	2	2
159	и до	2	2
160	еще нет	4	2
161	образом и	2	2
162	от того	3	2
163	с одной	7	2
164	что оно	4	2
165	дает нам	2	2
166	и по	4	2
167	его не	2	2
168	как на	3	2
169	с этим	2	2
170	он и	2	2
171	только то	2	2
172	как это	5	2
173	мы имеем	14	2
174	том как	3	2
175	и там	6	2
176	на котором	3	2
177	то он	2	2
178	говорилось выше	2	2
179	мы видели	11	2
180	от него	3	2
181	только он	2	2
182	есть и	4	2
183	что при	2	2
184	не имели	4	2
185	когда он	3	2
186	не будем	2	2
187	вместе с	8	2
188	сих пор	4	2
189	только что	2	2
190	а с	2	2
191	героя в	2	2
192	из которых	3	2
193	у них	4	2
194	почти всегда	3	2
195	первый план	2	2
196	могут быть	3	2
197	из него	2	2
198	же не	2	2
