N	2gram	Vygotskiy__4	Dialekti
1	и не	13	30
2	может быть	22	20
3	и в	33	19
4	не только	7	19
5	по себе	9	18
6	и т	6	17
7	а не	6	16
8	т д	2	15
9	в себе	6	15
10	то что	44	14
11	что она	10	14
12	в том	21	14
13	как бы	25	14
14	так как	12	14
15	потому что	24	14
16	вовсе не	5	13
17	но и	3	12
18	то же	9	12
19	не просто	4	12
20	точки зрения	6	12
21	и все	12	12
22	что это	13	10
23	ни в	3	10
24	как и	5	10
25	и как	5	10
26	в нем	7	10
27	так и	3	10
28	том что	22	10
29	это не	6	10
30	сказать что	13	10
31	времени и	2	9
32	никогда не	5	9
33	она есть	2	9
34	не может	10	9
35	прежде всего	2	8
36	она не	3	8
37	мы уже	5	8
38	с точки	4	8
39	не в	2	8
40	в этом	28	8
41	в своей	4	8
42	сама по	3	7
43	как это	14	7
44	и к	2	7
45	совершенно не	4	7
46	что в	21	7
47	должно быть	3	7
48	время как	2	7
49	и то	2	7
50	как будто	8	7
51	так что	7	7
52	я не	4	6
53	и та	2	6
54	что он	20	6
55	что не	4	6
56	да и	3	6
57	что они	6	6
58	в то	3	6
59	но не	3	6
60	конечно не	3	6
61	того что	4	6
62	и может	5	6
63	жизни и	4	6
64	не потому	2	6
65	с другой	2	5
66	же время	2	5
67	можно сказать	2	5
68	в самом	12	5
69	и потому	2	5
70	что и	3	5
71	и это	5	5
72	как раз	9	5
73	и что	25	5
74	только что	15	5
75	и его	5	5
76	жизнь и	4	5
77	говорить о	3	5
78	только в	4	5
79	о том	20	5
80	не то	4	5
81	и с	2	5
82	в виду	2	5
83	уже в	2	4
84	нисколько не	5	4
85	нет никакой	2	4
86	и есть	4	4
87	в своем	7	4
88	ясно что	5	4
89	та же	3	4
90	в одном	3	4
91	одна и	2	4
92	в ее	2	4
93	все же	5	4
94	при этом	2	4
95	то время	2	4
96	и если	9	4
97	он не	11	4
98	хотя бы	2	4
99	связи с	2	4
100	без всякого	2	4
101	все это	13	4
102	другой стороны	2	4
103	и только	7	4
104	не больше	2	4
105	таким образом	13	4
106	что оно	3	4
107	и вот	6	4
108	заключается в	5	4
109	самом деле	12	4
110	есть только	2	4
111	а в	4	4
112	в таком	4	4
113	в каком-то	2	4
114	в одной	2	4
115	одно из	2	4
116	но он	6	4
117	в каком	8	4
118	и когда	2	4
119	как он	5	4
120	с ним	5	4
121	как только	2	3
122	сам по	2	3
123	и уже	4	3
124	всех этих	3	3
125	же как	3	3
126	же мы	2	3
127	все время	24	3
128	в это	2	3
129	и от	2	3
130	была бы	2	3
131	вопрос о	2	3
132	это время	2	3
133	об этом	4	3
134	как мы	4	3
135	это и	5	3
136	даны в	4	3
137	в этой	9	3
138	что если	3	3
139	сейчас же	16	3
140	было бы	12	3
141	и мы	15	3
142	и из	3	3
143	себе и	2	3
144	даже в	2	3
145	сами по	3	3
146	тех пор	2	3
147	из них	4	3
148	то как	2	3
149	с этим	5	3
150	не было	3	3
151	мы имеем	2	3
152	в той	3	3
153	после этого	6	3
154	бы это	3	3
155	что этот	3	3
156	от этого	3	3
157	уже знаем	3	3
158	его в	3	3
159	когда мы	6	3
160	ничего не	2	3
161	нет ни	3	3
162	много раз	2	3
163	это было	4	3
164	смысла и	4	2
165	самого начала	5	2
166	только не	2	2
167	в частности	4	2
168	понятно что	3	2
169	что у	4	2
170	в какой	5	2
171	перед нами	6	2
172	в конце	8	2
173	на самом	6	2
174	именно в	2	2
175	он может	2	2
176	но мы	2	2
177	в тех	2	2
178	если мы	12	2
179	то это	3	2
180	к тому	12	2
181	действительно в	2	2
182	с самого	5	2
183	но все	2	2
184	мы видим	6	2
185	так чтобы	2	2
186	не будет	4	2
187	с тем	4	2
188	до сих	3	2
189	в каких	2	2
190	мы в	3	2
191	в сущности	6	2
192	в искусстве	2	2
193	на сцене	3	2
194	не по	2	2
195	в ней	6	2
196	всяком случае	3	2
197	сих пор	3	2
198	раз в	7	2
199	и остается	2	2
200	себя в	4	2
201	в мире	3	2
202	только одно	2	2
203	на все	2	2
204	во всех	2	2
205	на него	4	2
206	ее в	4	2
207	в их	2	2
208	тому что	6	2
209	так же	13	2
210	взгляд на	2	2
211	не на	2	2
212	т п	3	2
213	смысл и	4	2
214	например в	3	2
215	с ее	3	2
216	с одной	3	2
217	как в	3	2
218	так вот	2	2
219	и она	2	2
220	как я	3	2
221	его не	2	2
222	бы и	2	2
223	в своих	3	2
224	и совершенно	5	2
225	как нельзя	2	2
226	также и	2	2
227	в результате	2	2
228	их в	3	2
229	тем что	3	2
230	в виде	3	2
231	во время	6	2
232	во все	3	2
233	что мы	6	2
234	мы должны	6	2
235	же самое	6	2
236	во всяком	3	2
237	что эти	2	2
238	все эти	6	2
239	ни на	2	2
240	в которой	4	2
241	но в	2	2
242	в жизни	4	2
243	том как	3	2
244	вместе с	8	2
245	на этом	3	2
